ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451897,49938,2451964,23,314,11476,5295,162,295,17846,5974,42,1,1,6,1,3,198,3,36.53,81.46,78.20,9.78,234.60,109.59,244.38,9.38,0.00,122.19,234.60,243.98,356.79,366.17,125.01
2451897,49938,2452015,65,314,11476,5295,162,295,17846,5974,42,1,1,16,1,3,198,1,30.72,90.00,48.60,41.40,48.60,30.72,90.00,3.88,0.00,20.70,48.60,52.48,69.30,73.18,17.88
2451897,49938,2451937,92,314,11476,5295,162,295,17846,5974,42,1,1,18,1,3,198,53,61.79,164.36,37.80,6707.68,2003.40,3274.87,8711.08,40.06,0.00,2700.35,2003.40,2043.46,4703.75,4743.81,-1271.47
2451897,49938,2451969,35,314,11476,5295,162,295,17846,5974,42,1,1,8,1,2,198,28,69.76,76.03,14.44,1724.52,404.32,1953.28,2128.84,12.33,157.68,425.60,246.64,258.97,672.24,684.57,-1706.64
2451897,49938,2452015,43,314,11476,5295,162,295,17846,5974,42,1,1,13,1,3,198,37,98.89,142.40,68.35,2739.85,2528.95,3658.93,5268.80,0.00,252.89,1369.74,2276.06,2276.06,3645.80,3645.80,-1382.87
2451897,49938,2451918,53,314,11476,5295,162,295,17846,5974,42,1,1,2,1,2,198,46,66.21,78.12,36.71,1904.86,1688.66,3045.66,3593.52,38.50,726.12,1760.42,962.54,1001.04,2722.96,2761.46,-2083.12
2451883,28057,2451896,103,107,15332,1836,224,876,7526,3083,377,1,1,11,1,1,199,100,96.52,103.27,58.86,4441.00,5886.00,9652.00,10327.00,176.58,0.00,3304.00,5886.00,6062.58,9190.00,9366.58,-3766.00
2451883,28057,2451935,14,107,15332,1836,224,876,7526,3083,377,1,1,9,1,2,199,100,88.42,104.33,44.86,5947.00,4486.00,8842.00,10433.00,17.04,2781.32,3025.00,1704.68,1721.72,4729.68,4746.72,-7137.32
2451883,28057,2451887,86,107,15332,1836,224,876,7526,3083,377,1,1,12,1,1,199,95,26.98,32.37,22.33,953.80,2121.35,2563.10,3075.15,0.00,0.00,1075.40,2121.35,2121.35,3196.75,3196.75,-441.75
2451883,28057,2451885,109,107,15332,1836,224,876,7526,3083,377,1,1,16,1,3,199,68,27.74,38.83,1.94,2508.52,131.92,1886.32,2640.44,7.91,0.00,157.76,131.92,139.83,289.68,297.59,-1754.40
2451883,28057,2451970,5,107,15332,1836,224,876,7526,3083,377,1,1,3,1,2,199,72,83.29,107.44,15.04,6652.80,1082.88,5996.88,7735.68,43.31,0.00,618.48,1082.88,1126.19,1701.36,1744.67,-4914.00
2451883,28057,2451984,173,107,15332,1836,224,876,7526,3083,377,1,1,13,1,2,199,82,56.36,158.37,57.01,8311.52,4674.82,4621.52,12986.34,115.00,2758.14,3635.88,1916.68,2031.68,5552.56,5667.56,-2704.84
2451883,28057,2451934,164,107,15332,1836,224,876,7526,3083,377,1,1,11,1,3,199,79,21.79,47.28,25.05,1756.17,1978.95,1721.41,3735.12,118.73,0.00,1531.02,1978.95,2097.68,3509.97,3628.70,257.54
2451883,28057,2451983,2,107,15332,1836,224,876,7526,3083,377,1,1,9,1,3,199,90,67.31,183.08,16.47,14994.90,1482.30,6057.90,16477.20,88.93,0.00,5436.90,1482.30,1571.23,6919.20,7008.13,-4575.60
2451883,28057,2451925,77,107,15332,1836,224,876,7526,3083,377,1,1,1,1,1,199,24,30.92,57.82,5.78,1248.96,138.72,742.08,1387.68,0.00,0.00,652.08,138.72,138.72,790.80,790.80,-603.36
2451883,28057,2451941,146,107,15332,1836,224,876,7526,3083,377,1,1,7,1,1,199,80,65.44,184.54,140.25,3543.20,11220.00,5235.20,14763.20,224.40,0.00,3838.40,11220.00,11444.40,15058.40,15282.80,5984.80
2451883,28057,2451888,115,107,15332,1836,224,876,7526,3083,377,1,1,8,1,1,199,57,78.36,171.60,85.80,4890.60,4890.60,4466.52,9781.20,129.11,3276.70,4792.56,1613.90,1743.01,6406.46,6535.57,-2852.62
2451883,28057,2451970,176,107,15332,1836,224,876,7526,3083,377,1,1,18,1,1,199,55,5.84,10.04,5.32,259.60,292.60,321.20,552.20,6.67,125.81,115.50,166.79,173.46,282.29,288.96,-154.41
2451883,28057,2451922,61,107,15332,1836,224,876,7526,3083,377,1,1,15,1,2,199,94,84.50,92.10,74.60,1645.00,7012.40,7943.00,8657.40,210.37,0.00,1731.48,7012.40,7222.77,8743.88,8954.25,-930.60
2452425,22842,2452520,157,648,1486,5957,388,648,1486,5957,388,1,1,3,1,3,200,36,71.63,73.77,24.34,1779.48,876.24,2578.68,2655.72,52.57,0.00,531.00,876.24,928.81,1407.24,1459.81,-1702.44
2452425,22842,2452524,111,648,1486,5957,388,648,1486,5957,388,1,1,1,1,3,200,46,54.82,130.47,121.33,420.44,5581.18,2521.72,6001.62,446.49,0.00,0.00,5581.18,6027.67,5581.18,6027.67,3059.46
2452425,22842,2452545,91,648,1486,5957,388,648,1486,5957,388,1,1,7,1,3,200,55,8.08,15.99,13.59,132.00,747.45,444.40,879.45,2.69,717.55,360.25,29.90,32.59,390.15,392.84,-414.50
2452425,22842,2452475,99,648,1486,5957,388,648,1486,5957,388,1,1,18,1,2,200,47,45.18,108.88,97.99,511.83,4605.53,2123.46,5117.36,322.38,0.00,665.05,4605.53,4927.91,5270.58,5592.96,2482.07
2452425,22842,2452479,121,648,1486,5957,388,648,1486,5957,388,1,1,14,1,3,200,99,31.19,69.24,24.92,4387.68,2467.08,3087.81,6854.76,148.02,0.00,2192.85,2467.08,2615.10,4659.93,4807.95,-620.73
2452425,22842,2452545,144,648,1486,5957,388,648,1486,5957,388,1,1,6,1,3,200,71,40.69,79.34,43.63,2535.41,3097.73,2888.99,5633.14,30.97,0.00,1858.78,3097.73,3128.70,4956.51,4987.48,208.74
2452425,22842,2452491,127,648,1486,5957,388,648,1486,5957,388,1,1,9,1,1,200,20,46.62,69.93,39.86,601.40,797.20,932.40,1398.60,7.97,0.00,307.60,797.20,805.17,1104.80,1112.77,-135.20
2452425,22842,2452483,163,648,1486,5957,388,648,1486,5957,388,1,1,3,1,3,200,54,81.52,135.32,66.30,3727.08,3580.20,4402.08,7307.28,35.80,0.00,1534.14,3580.20,3616.00,5114.34,5150.14,-821.88
2452425,22842,2452436,51,648,1486,5957,388,648,1486,5957,388,1,1,20,1,1,200,67,39.22,113.73,70.51,2895.74,4724.17,2627.74,7619.91,174.32,2787.26,152.09,1936.91,2111.23,2089.00,2263.32,-690.83
2452425,22842,2452437,63,648,1486,5957,388,648,1486,5957,388,1,1,7,1,2,200,11,86.87,88.60,79.74,97.46,877.14,955.57,974.60,35.08,0.00,380.05,877.14,912.22,1257.19,1292.27,-78.43
2452425,22842,2452485,114,648,1486,5957,388,648,1486,5957,388,1,1,12,1,2,200,36,68.13,198.25,19.82,6423.48,713.52,2452.68,7137.00,57.08,0.00,2569.32,713.52,770.60,3282.84,3339.92,-1739.16
2452425,22842,2452485,57,648,1486,5957,388,648,1486,5957,388,1,1,14,1,2,200,9,13.19,24.79,19.08,51.39,171.72,118.71,223.11,3.70,109.90,62.46,61.82,65.52,124.28,127.98,-56.89
2452425,22842,2452437,39,648,1486,5957,388,648,1486,5957,388,1,1,7,1,3,200,3,75.52,154.81,24.76,390.15,74.28,226.56,464.43,0.74,0.00,208.98,74.28,75.02,283.26,284.00,-152.28
2452634,72715,2452754,121,986,1042,7122,37,61,6946,5638,494,1,1,10,1,3,201,8,13.11,37.62,1.88,285.92,15.04,104.88,300.96,0.90,0.00,51.12,15.04,15.94,66.16,67.06,-89.84
2452634,72715,2452703,144,986,1042,7122,37,61,6946,5638,494,1,1,14,1,3,201,52,62.42,121.71,26.77,4936.88,1392.04,3245.84,6328.92,4.45,1169.31,2278.12,222.73,227.18,2500.85,2505.30,-3023.11
2452634,72715,2452728,127,986,1042,7122,37,61,6946,5638,494,1,1,16,1,2,201,63,89.64,105.77,44.42,3865.05,2798.46,5647.32,6663.51,97.94,839.53,2131.92,1958.93,2056.87,4090.85,4188.79,-3688.39
2452634,72715,2452730,163,986,1042,7122,37,61,6946,5638,494,1,1,16,1,3,201,37,80.84,152.78,116.11,1356.79,4296.07,2991.08,5652.86,343.68,0.00,2543.75,4296.07,4639.75,6839.82,7183.50,1304.99
2452634,72715,2452679,51,986,1042,7122,37,61,6946,5638,494,1,1,14,1,2,201,54,48.95,97.41,89.61,421.20,4838.94,2643.30,5260.14,0.00,0.00,104.76,4838.94,4838.94,4943.70,4943.70,2195.64
2452634,72715,2452706,63,986,1042,7122,37,61,6946,5638,494,1,1,9,1,3,201,61,30.41,83.01,49.80,2025.81,3037.80,1855.01,5063.61,243.02,0.00,658.19,3037.80,3280.82,3695.99,3939.01,1182.79
2452634,72715,2452668,114,986,1042,7122,37,61,6946,5638,494,1,1,14,1,3,201,26,10.40,24.75,16.08,225.42,418.08,270.40,643.50,0.00,79.43,321.62,338.65,338.65,660.27,660.27,68.25
2452634,72715,2452640,57,986,1042,7122,37,61,6946,5638,494,1,1,12,1,3,201,74,45.33,47.59,6.18,3064.34,457.32,3354.42,3521.66,27.43,0.00,0.00,457.32,484.75,457.32,484.75,-2897.10
2452634,72715,2452727,39,986,1042,7122,37,61,6946,5638,494,1,1,15,1,2,201,68,23.78,33.76,22.95,735.08,1560.60,1617.04,2295.68,93.63,0.00,435.88,1560.60,1654.23,1996.48,2090.11,-56.44
2452634,72715,2452670,13,986,1042,7122,37,61,6946,5638,494,1,1,3,1,2,201,46,60.40,143.14,74.43,3160.66,3423.78,2778.40,6584.44,102.71,0.00,921.38,3423.78,3526.49,4345.16,4447.87,645.38
2452634,72715,2452710,19,986,1042,7122,37,61,6946,5638,494,1,1,18,1,2,201,51,11.77,18.94,3.03,811.41,154.53,600.27,965.94,9.27,0.00,212.16,154.53,163.80,366.69,375.96,-445.74
2452634,72715,2452713,48,986,1042,7122,37,61,6946,5638,494,1,1,6,1,2,201,32,93.04,193.52,1.93,6130.88,61.76,2977.28,6192.64,3.08,0.00,1362.24,61.76,64.84,1424.00,1427.08,-2915.52
2452600,36036,2452684,78,610,3738,6403,176,231,11352,5952,372,1,1,12,1,1,202,26,60.89,88.89,15.11,1918.28,392.86,1583.14,2311.14,0.00,0.00,69.16,392.86,392.86,462.02,462.02,-1190.28
2452600,36036,2452666,147,610,3738,6403,176,231,11352,5952,372,1,1,6,1,3,202,7,72.05,173.64,90.29,583.45,632.03,504.35,1215.48,50.56,0.00,449.68,632.03,682.59,1081.71,1132.27,127.68
2452600,36036,2452644,115,610,3738,6403,176,231,11352,5952,372,1,1,15,1,1,202,72,41.09,42.32,22.42,1432.80,1614.24,2958.48,3047.04,112.99,0.00,578.88,1614.24,1727.23,2193.12,2306.11,-1344.24
2452600,36036,2452636,177,610,3738,6403,176,231,11352,5952,372,1,1,17,1,1,202,44,76.98,88.52,40.71,2103.64,1791.24,3387.12,3894.88,0.00,0.00,778.80,1791.24,1791.24,2570.04,2570.04,-1595.88
2452600,36036,2452602,61,610,3738,6403,176,231,11352,5952,372,1,1,7,1,3,202,16,79.99,99.98,76.98,368.00,1231.68,1279.84,1599.68,36.95,0.00,735.84,1231.68,1268.63,1967.52,2004.47,-48.16
2452600,36036,2452626,85,610,3738,6403,176,231,11352,5952,372,1,1,14,1,3,202,97,68.04,142.88,11.43,12750.65,1108.71,6599.88,13859.36,55.43,0.00,5404.84,1108.71,1164.14,6513.55,6568.98,-5491.17
2452600,36036,2452653,27,610,3738,6403,176,231,11352,5952,372,1,1,7,1,1,202,24,62.85,74.16,51.91,534.00,1245.84,1508.40,1779.84,0.00,0.00,160.08,1245.84,1245.84,1405.92,1405.92,-262.56
2452600,36036,2452648,73,610,3738,6403,176,231,11352,5952,372,1,1,12,1,1,202,20,42.90,101.67,100.65,20.40,2013.00,858.00,2033.40,0.00,865.59,162.60,1147.41,1147.41,1310.01,1310.01,289.41
2452600,36036,2452718,123,610,3738,6403,176,231,11352,5952,372,1,1,16,1,2,202,84,20.67,56.22,5.05,4298.28,424.20,1736.28,4722.48,25.45,0.00,849.24,424.20,449.65,1273.44,1298.89,-1312.08
2452600,36036,2452648,159,610,3738,6403,176,231,11352,5952,372,1,1,9,1,1,202,32,16.48,37.73,18.48,616.00,591.36,527.36,1207.36,41.39,0.00,531.20,591.36,632.75,1122.56,1163.95,64.00
2452600,36036,2452660,157,610,3738,6403,176,231,11352,5952,372,1,1,8,1,2,202,15,54.99,142.42,8.54,2008.20,128.10,824.85,2136.30,2.56,0.00,683.55,128.10,130.66,811.65,814.21,-696.75
2451567,10089,2451594,8,422,8207,7016,460,59,760,1649,314,1,1,7,1,1,203,99,54.94,107.13,74.99,3181.86,7424.01,5439.06,10605.87,668.16,0.00,3711.51,7424.01,8092.17,11135.52,11803.68,1984.95
2451567,10089,2451610,145,422,8207,7016,460,59,760,1649,314,1,1,15,1,3,203,54,92.70,153.88,35.39,6398.46,1911.06,5005.80,8309.52,57.33,0.00,4154.76,1911.06,1968.39,6065.82,6123.15,-3094.74
2451567,10089,2451575,95,422,8207,7016,460,59,760,1649,314,1,1,13,1,3,203,84,38.86,71.50,55.77,1321.32,4684.68,3264.24,6006.00,16.39,4356.75,2822.40,327.93,344.32,3150.33,3166.72,-2936.31
2451567,10089,2451644,20,422,8207,7016,460,59,760,1649,314,1,1,17,1,1,203,92,90.91,234.54,77.39,14457.80,7119.88,8363.72,21577.68,284.79,0.00,10788.84,7119.88,7404.67,17908.72,18193.51,-1243.84
2451567,10089,2451576,11,422,8207,7016,460,59,760,1649,314,1,1,2,1,3,203,25,80.70,223.53,223.53,0.00,5588.25,2017.50,5588.25,55.88,0.00,950.00,5588.25,5644.13,6538.25,6594.13,3570.75
2451567,10089,2451669,55,422,8207,7016,460,59,760,1649,314,1,1,11,1,2,203,81,53.20,84.58,34.67,4042.71,2808.27,4309.20,6850.98,140.41,0.00,1575.45,2808.27,2948.68,4383.72,4524.13,-1500.93
2451567,10089,2451643,7,422,8207,7016,460,59,760,1649,314,1,1,5,1,1,203,61,98.25,183.72,181.88,112.24,11094.68,5993.25,11206.92,110.94,0.00,4258.41,11094.68,11205.62,15353.09,15464.03,5101.43
2451567,10089,2451608,179,422,8207,7016,460,59,760,1649,314,1,1,14,1,1,203,39,88.90,93.34,8.40,3312.66,327.60,3467.10,3640.26,22.93,0.00,655.20,327.60,350.53,982.80,1005.73,-3139.50
2451567,10089,2451610,32,422,8207,7016,460,59,760,1649,314,1,1,16,1,3,203,62,83.11,162.89,48.86,7069.86,3029.32,5152.82,10099.18,30.29,0.00,1110.42,3029.32,3059.61,4139.74,4170.03,-2123.50
2451567,10089,2451628,149,422,8207,7016,460,59,760,1649,314,1,1,13,1,1,203,26,18.81,49.65,5.95,1136.20,154.70,489.06,1290.90,1.29,89.72,141.96,64.98,66.27,206.94,208.23,-424.08
2451567,10089,2451636,68,422,8207,7016,460,59,760,1649,314,1,1,10,1,2,203,56,46.81,74.89,13.48,3438.96,754.88,2621.36,4193.84,22.64,0.00,2096.64,754.88,777.52,2851.52,2874.16,-1866.48
2451567,10089,2451679,152,422,8207,7016,460,59,760,1649,314,1,1,13,1,1,203,20,80.61,90.28,49.65,812.60,993.00,1612.20,1805.60,39.72,0.00,415.20,993.00,1032.72,1408.20,1447.92,-619.20
2451567,10089,2451669,170,422,8207,7016,460,59,760,1649,314,1,1,20,1,1,203,87,5.18,12.12,6.18,516.78,537.66,450.66,1054.44,43.01,0.00,400.20,537.66,580.67,937.86,980.87,87.00
2451567,10089,2451660,133,422,8207,7016,460,59,760,1649,314,1,1,16,1,3,203,8,47.76,70.68,8.48,497.60,67.84,382.08,565.44,4.07,0.00,45.20,67.84,71.91,113.04,117.11,-314.24
2451567,10089,2451629,103,422,8207,7016,460,59,760,1649,314,1,1,14,1,2,203,46,65.97,194.61,97.30,4476.26,4475.80,3034.62,8952.06,44.75,0.00,715.76,4475.80,4520.55,5191.56,5236.31,1441.18
2451967,29516,2452076,175,398,1721,4803,429,956,15483,238,8,1,1,2,1,1,204,57,80.24,212.63,104.18,6181.65,5938.26,4573.68,12119.91,162.11,3622.33,363.09,2315.93,2478.04,2679.02,2841.13,-2257.75
2451967,29516,2452044,45,398,1721,4803,429,956,15483,238,8,1,1,15,1,2,204,78,35.65,91.62,82.45,715.26,6431.10,2780.70,7146.36,128.62,0.00,642.72,6431.10,6559.72,7073.82,7202.44,3650.40
2451967,29516,2452042,155,398,1721,4803,429,956,15483,238,8,1,1,9,1,2,204,35,81.47,202.04,115.16,3040.80,4030.60,2851.45,7071.40,322.44,0.00,707.00,4030.60,4353.04,4737.60,5060.04,1179.15
2451967,29516,2452085,119,398,1721,4803,429,956,15483,238,8,1,1,11,1,2,204,12,11.71,12.29,9.83,29.52,117.96,140.52,147.48,9.43,0.00,11.76,117.96,127.39,129.72,139.15,-22.56
2451967,29516,2452063,23,398,1721,4803,429,956,15483,238,8,1,1,17,1,3,204,14,29.83,42.95,30.92,168.42,432.88,417.62,601.30,0.00,0.00,23.94,432.88,432.88,456.82,456.82,15.26
2451967,29516,2452030,65,398,1721,4803,429,956,15483,238,8,1,1,6,1,2,204,83,73.91,128.60,12.86,9606.42,1067.38,6134.53,10673.80,85.39,0.00,5016.52,1067.38,1152.77,6083.90,6169.29,-5067.15
2451967,29516,2451995,93,398,1721,4803,429,956,15483,238,8,1,1,13,1,1,204,70,62.89,116.34,22.10,6596.80,1547.00,4402.30,8143.80,46.41,0.00,814.10,1547.00,1593.41,2361.10,2407.51,-2855.30
2451967,29516,2451977,35,398,1721,4803,429,956,15483,238,8,1,1,7,1,1,204,54,70.64,113.02,56.51,3051.54,3051.54,3814.56,6103.08,61.03,0.00,2257.74,3051.54,3112.57,5309.28,5370.31,-763.02
2451967,29516,2452012,43,398,1721,4803,429,956,15483,238,8,1,1,11,1,3,204,83,23.34,32.20,30.91,107.07,2565.53,1937.22,2672.60,55.41,1641.93,1015.09,923.60,979.01,1938.69,1994.10,-1013.62
2451967,29516,2452014,53,398,1721,4803,429,956,15483,238,8,1,1,20,1,2,204,61,76.26,189.88,94.94,5791.34,5791.34,4651.86,11582.68,57.91,0.00,3126.86,5791.34,5849.25,8918.20,8976.11,1139.48
2451967,29516,2452043,29,398,1721,4803,429,956,15483,238,8,1,1,5,1,3,204,41,99.28,163.81,153.98,403.03,6313.18,4070.48,6716.21,63.13,0.00,2887.63,6313.18,6376.31,9200.81,9263.94,2242.70
2451967,29516,2451968,31,398,1721,4803,429,956,15483,238,8,1,1,12,1,3,204,46,78.02,193.48,106.41,4005.22,4894.86,3588.92,8900.08,160.55,2887.96,2402.58,2006.90,2167.45,4409.48,4570.03,-1582.02
2451967,29516,2452052,131,398,1721,4803,429,956,15483,238,8,1,1,16,1,1,204,54,57.15,80.01,28.80,2765.34,1555.20,3086.10,4320.54,62.20,0.00,1598.40,1555.20,1617.40,3153.60,3215.80,-1530.90
2451967,29516,2452038,9,398,1721,4803,429,956,15483,238,8,1,1,15,1,3,204,73,78.43,207.83,89.36,8648.31,6523.28,5725.39,15171.59,130.46,0.00,2427.25,6523.28,6653.74,8950.53,9080.99,797.89
2452332,84084,2452415,156,959,920,6002,247,640,3482,5979,123,1,1,18,1,3,205,86,41.78,113.64,7.95,9089.34,683.70,3593.08,9773.04,0.00,560.63,585.66,123.07,123.07,708.73,708.73,-3470.01
2452332,84084,2452398,120,959,920,6002,247,640,3482,5979,123,1,1,12,1,3,205,42,15.59,28.84,26.53,97.02,1114.26,654.78,1211.28,22.28,0.00,11.76,1114.26,1136.54,1126.02,1148.30,459.48
2452332,84084,2452352,24,959,920,6002,247,640,3482,5979,123,1,1,19,1,1,205,21,96.90,200.58,26.07,3664.71,547.47,2034.90,4212.18,49.27,0.00,1600.62,547.47,596.74,2148.09,2197.36,-1487.43
2452332,84084,2452395,66,959,920,6002,247,640,3482,5979,123,1,1,5,1,3,205,59,19.14,44.78,8.95,2113.97,528.05,1129.26,2642.02,21.12,0.00,1082.65,528.05,549.17,1610.70,1631.82,-601.21
2452332,84084,2452377,93,959,920,6002,247,640,3482,5979,123,1,1,13,1,2,205,86,83.85,123.25,113.39,847.96,9751.54,7211.10,10599.50,682.60,0.00,2331.46,9751.54,10434.14,12083.00,12765.60,2540.44
2452332,84084,2452378,36,959,920,6002,247,640,3482,5979,123,1,1,10,1,3,205,99,4.86,7.24,0.50,667.26,49.50,481.14,716.76,0.99,0.00,113.85,49.50,50.49,163.35,164.34,-431.64
2452332,84084,2452449,43,959,920,6002,247,640,3482,5979,123,1,1,17,1,1,205,64,63.71,186.03,33.48,9763.20,2142.72,4077.44,11905.92,85.70,0.00,1547.52,2142.72,2228.42,3690.24,3775.94,-1934.72
2452332,84084,2452395,54,959,920,6002,247,640,3482,5979,123,1,1,3,1,1,205,51,81.46,188.17,3.76,9404.91,191.76,4154.46,9596.67,0.00,0.00,575.79,191.76,191.76,767.55,767.55,-3962.70
2452332,84084,2452367,30,959,920,6002,247,640,3482,5979,123,1,1,18,1,1,205,100,53.50,110.74,35.43,7531.00,3543.00,5350.00,11074.00,283.44,0.00,2436.00,3543.00,3826.44,5979.00,6262.44,-1807.00
2452332,84084,2452436,31,959,920,6002,247,640,3482,5979,123,1,1,14,1,2,205,22,13.66,20.76,1.45,424.82,31.90,300.52,456.72,0.00,0.00,73.04,31.90,31.90,104.94,104.94,-268.62
2452332,84084,2452423,132,959,920,6002,247,640,3482,5979,123,1,1,4,1,2,205,40,49.11,52.05,15.09,1478.40,603.60,1964.40,2082.00,0.00,0.00,1020.00,603.60,603.60,1623.60,1623.60,-1360.80
2452332,84084,2452350,9,959,920,6002,247,640,3482,5979,123,1,1,12,1,2,205,20,62.90,140.89,42.26,1972.60,845.20,1258.00,2817.80,0.00,845.20,253.60,0.00,0.00,253.60,253.60,-1258.00
2451405,34219,2451417,158,946,10223,3260,17,670,9209,3486,34,1,1,12,1,1,206,25,91.61,131.00,37.99,2325.25,949.75,2290.25,3275.00,28.49,0.00,1572.00,949.75,978.24,2521.75,2550.24,-1340.50
2451405,34219,2451406,157,946,10223,3260,17,670,9209,3486,34,1,1,7,1,1,206,20,10.53,17.26,6.38,217.60,127.60,210.60,345.20,10.20,0.00,103.40,127.60,137.80,231.00,241.20,-83.00
2451405,34219,2451487,110,946,10223,3260,17,670,9209,3486,34,1,1,19,1,3,206,53,80.61,200.71,28.09,9148.86,1488.77,4272.33,10637.63,0.00,0.00,2553.01,1488.77,1488.77,4041.78,4041.78,-2783.56
2451405,34219,2451520,91,946,10223,3260,17,670,9209,3486,34,1,1,14,1,2,206,40,47.51,128.27,41.04,3489.20,1641.60,1900.40,5130.80,147.74,0.00,0.00,1641.60,1789.34,1641.60,1789.34,-258.80
2451405,34219,2451470,98,946,10223,3260,17,670,9209,3486,34,1,1,3,1,2,206,4,12.35,36.55,27.04,38.04,108.16,49.40,146.20,1.08,0.00,21.92,108.16,109.24,130.08,131.16,58.76
2451405,34219,2451498,121,946,10223,3260,17,670,9209,3486,34,1,1,5,1,2,206,77,96.80,118.09,0.00,9092.93,0.00,7453.60,9092.93,0.00,0.00,272.58,0.00,0.00,272.58,272.58,-7453.60
2451405,34219,2451478,142,946,10223,3260,17,670,9209,3486,34,1,1,12,1,1,206,64,12.92,38.63,24.33,915.20,1557.12,826.88,2472.32,0.00,0.00,865.28,1557.12,1557.12,2422.40,2422.40,730.24
2451405,34219,2451489,127,946,10223,3260,17,670,9209,3486,34,1,1,14,1,3,206,82,90.48,112.19,63.94,3956.50,5243.08,7419.36,9199.58,419.44,0.00,2299.28,5243.08,5662.52,7542.36,7961.80,-2176.28
2451405,34219,2451483,163,946,10223,3260,17,670,9209,3486,34,1,1,4,1,2,206,91,46.59,64.76,34.32,2770.04,3123.12,4239.69,5893.16,187.38,0.00,529.62,3123.12,3310.50,3652.74,3840.12,-1116.57
2452161,28570,2452215,141,434,12991,4411,176,785,15749,2495,268,1,1,17,1,2,207,37,86.67,247.00,4.94,8956.22,182.78,3206.79,9139.00,5.48,0.00,913.90,182.78,188.26,1096.68,1102.16,-3024.01
2452161,28570,2452190,117,434,12991,4411,176,785,15749,2495,268,1,1,11,1,2,207,14,57.32,165.08,72.63,1294.30,1016.82,802.48,2311.12,1.83,955.81,485.24,61.01,62.84,546.25,548.08,-741.47
2452161,28570,2452245,25,434,12991,4411,176,785,15749,2495,268,1,1,7,1,2,207,28,71.90,71.90,28.76,1207.92,805.28,2013.20,2013.20,72.47,0.00,523.32,805.28,877.75,1328.60,1401.07,-1207.92
2452161,28570,2452235,169,434,12991,4411,176,785,15749,2495,268,1,1,3,1,1,207,19,20.60,21.83,1.74,381.71,33.06,391.40,414.77,2.82,1.65,16.53,31.41,34.23,47.94,50.76,-359.99
2452161,28570,2452196,105,434,12991,4411,176,785,15749,2495,268,1,1,6,1,2,207,34,3.31,5.95,2.79,107.44,94.86,112.54,202.30,2.84,0.00,68.68,94.86,97.70,163.54,166.38,-17.68
2452161,28570,2452189,41,434,12991,4411,176,785,15749,2495,268,1,1,19,1,3,207,81,20.93,25.74,21.87,313.47,1771.47,1695.33,2084.94,88.57,0.00,396.09,1771.47,1860.04,2167.56,2256.13,76.14
2452161,28570,2452219,37,434,12991,4411,176,785,15749,2495,268,1,1,17,1,2,207,44,39.02,70.23,35.11,1545.28,1544.84,1716.88,3090.12,92.69,0.00,1544.84,1544.84,1637.53,3089.68,3182.37,-172.04
2452161,28570,2452233,129,434,12991,4411,176,785,15749,2495,268,1,1,17,1,1,207,56,46.83,55.72,16.15,2215.92,904.40,2622.48,3120.32,36.17,0.00,655.20,904.40,940.57,1559.60,1595.77,-1718.08
2452161,28570,2452281,101,434,12991,4411,176,785,15749,2495,268,1,1,16,1,3,207,78,58.55,165.11,3.30,12621.18,257.40,4566.90,12878.58,4.94,175.03,772.20,82.37,87.31,854.57,859.51,-4484.53
2452161,28570,2452275,161,434,12991,4411,176,785,15749,2495,268,1,1,15,1,2,207,31,84.21,119.57,44.24,2335.23,1371.44,2610.51,3706.67,109.71,0.00,148.18,1371.44,1481.15,1519.62,1629.33,-1239.07
2452161,28570,2452187,67,434,12991,4411,176,785,15749,2495,268,1,1,19,1,3,207,23,36.69,75.94,20.50,1275.12,471.50,843.87,1746.62,23.57,0.00,87.17,471.50,495.07,558.67,582.24,-372.37
2452161,28570,2452260,81,434,12991,4411,176,785,15749,2495,268,1,1,19,1,3,207,7,54.69,92.42,10.16,575.82,71.12,382.83,646.94,0.71,0.00,45.22,71.12,71.83,116.34,117.05,-311.71
2452161,28570,2452220,59,434,12991,4411,176,785,15749,2495,268,1,1,5,1,1,207,98,12.17,18.37,4.77,1332.80,467.46,1192.66,1800.26,9.34,0.00,575.26,467.46,476.80,1042.72,1052.06,-725.20
2450872,52023,2450890,104,764,10283,5859,330,118,14575,2420,193,1,1,10,1,2,208,91,40.61,82.43,14.01,6226.22,1274.91,3695.51,7501.13,21.03,854.18,749.84,420.73,441.76,1170.57,1191.60,-3274.78
