household_id,region_id,size,home_type,area_type
H0031616,R025,5,Rent,Suburban
H0031617,R036,8,Own,Urban
H0031618,R048,5,Rent,Rural
H0031619,R011,1,Own,Rural
H0031620,R041,3,Own,Suburban
H0031621,R009,7,Rent,Urban
H0031622,R032,2,Own,Rural
H0031623,R034,8,Own,Suburban
H0031624,R008,8,Rent,Rural
H0031625,R025,2,Own,Urban
H0031626,R011,6,Own,Suburban
H0031627,R001,5,Own,Suburban
H0031628,R015,6,Rent,Suburban
H0031629,R024,3,Rent,Urban
H0031630,R008,4,Rent,Urban
H0031631,R009,7,Rent,Urban
H0031632,R028,6,Rent,Suburban
H0031633,R044,8,Rent,Rural
H0031634,R026,6,Own,Urban
H0031635,R042,5,Rent,Rural
H0031636,R012,8,Rent,Rural
H0031637,R021,8,Rent,Suburban
H0031638,R025,5,Rent,Urban
H0031639,R047,1,Rent,Urban
H0031640,R030,7,Own,Rural
H0031641,R039,4,Rent,Rural
H0031642,R025,6,Rent,Urban
H0031643,R048,2,Own,Suburban
H0031644,R022,7,Rent,Rural
H0031645,R022,6,Own,Urban
H0031646,R048,7,Own,Urban
H0031647,R012,7,Rent,Rural
H0031648,R019,4,Rent,Rural
H0031649,R045,8,Own,Rural
H0031650,R023,8,Rent,Suburban
H0031651,R007,5,Own,Urban
H0031652,R019,1,Rent,Rural
H0031653,R027,1,Rent,Urban
H0031654,R013,4,Rent,Rural
H0031655,R006,1,Own,Urban
H0031656,R016,7,Own,Suburban
H0031657,R002,7,Rent,Suburban
H0031658,R013,7,Rent,Urban
H0031659,R015,1,Rent,Suburban
H0031660,R005,2,Own,Rural
H0031661,R026,1,Rent,Urban
H0031662,R042,2,Own,Suburban
H0031663,R034,6,Own,Urban
H0031664,R031,6,Rent,Urban
H0031665,R001,4,Own,Urban
H0031666,R016,8,Own,Urban
H0031667,R034,1,Own,Urban
H0031668,R028,5,Rent,Suburban
H0031669,R046,4,Rent,Urban
H0031670,R025,6,Rent,Urban
H0031671,R029,6,Own,Rural
H0031672,R046,6,Own,Rural
H0031673,R009,5,Rent,Rural
H0031674,R036,2,Own,Suburban
H0031675,R024,6,Own,Rural
H0031676,R025,7,Rent,Rural
H0031677,R031,5,Own,Suburban
H0031678,R026,5,Rent,Rural
H0031679,R010,8,Own,Urban
H0031680,R036,8,Own,Urban
H0031681,R026,8,Own,Rural
H0031682,R017,5,Rent,Urban
H0031683,R028,5,Rent,Rural
H0031684,R032,2,Own,Urban
H0031685,R021,2,Rent,Urban
H0031686,R021,3,Rent,Rural
H0031687,R027,6,Own,Rural
H0031688,R035,1,Rent,Urban
H0031689,R023,8,Rent,Urban
H0031690,R005,8,Rent,Urban
H0031691,R032,2,Rent,Rural
H0031692,R042,2,Rent,Suburban
H0031693,R030,6,Own,Rural
H0031694,R001,3,Rent,Urban
H0031695,R024,2,Rent,Suburban
H0031696,R032,1,Rent,Suburban
H0031697,R003,8,Own,Rural
H0031698,R022,1,Own,Urban
H0031699,R019,6,Own,Rural
H0031700,R043,6,Rent,Rural
H0031701,R021,7,Own,Suburban
H0031702,R023,2,Rent,Suburban
H0031703,R033,7,Own,Rural
H0031704,R009,7,Rent,Rural
H0031705,R024,6,Own,Suburban
H0031706,R032,4,Own,Suburban
H0031707,R020,6,Rent,Suburban
H0031708,R042,5,Own,Rural
H0031709,R046,2,Own,Suburban
H0031710,R012,2,Own,Suburban
H0031711,R015,1,Rent,Urban
H0031712,R030,1,Rent,Urban
H0031713,R016,4,Rent,Rural
H0031714,R002,8,Rent,Suburban
H0031715,R027,7,Own,Rural
H0031716,R042,1,Rent,Rural
H0031717,R003,2,Own,Suburban
H0031718,R024,4,Rent,Suburban
H0031719,R028,6,Own,Suburban
H0031720,R041,2,Own,Suburban
H0031721,R031,2,Own,Rural
H0031722,R021,1,Own,Urban
H0031723,R049,3,Rent,Suburban
H0031724,R043,1,Own,Rural
H0031725,R031,2,Own,Suburban
H0031726,R042,5,Own,Suburban
H0031727,R050,4,Rent,Suburban
H0031728,R008,4,Own,Rural
H0031729,R014,1,Rent,Suburban
H0031730,R031,5,Rent,Urban
H0031731,R035,7,Own,Rural
H0031732,R015,8,Rent,Urban
H0031733,R016,1,Own,Rural
H0031734,R022,6,Own,Rural
H0031735,R027,8,Rent,Urban
H0031736,R047,6,Rent,Suburban
H0031737,R013,6,Rent,Rural
H0031738,R025,5,Own,Rural
H0031739,R020,8,Own,Urban
H0031740,R035,3,Rent,Suburban
H0031741,R044,8,Own,Suburban
H0031742,R014,4,Own,Urban
H0031743,R038,1,Own,Suburban
H0031744,R013,5,Own,Suburban
H0031745,R026,1,Rent,Suburban
H0031746,R031,8,Rent,Urban
H0031747,R004,6,Own,Urban
H0031748,R043,5,Rent,Rural
H0031749,R019,2,Own,Rural
H0031750,R011,6,Own,Rural
H0031751,R006,6,Own,Suburban
H0031752,R014,3,Own,Urban
H0031753,R050,7,Own,Urban
H0031754,R012,4,Own,Urban
H0031755,R027,5,Own,Rural
H0031756,R015,5,Rent,Urban
H0031757,R010,3,Own,Suburban
H0031758,R043,1,Own,Rural
H0031759,R025,8,Own,Urban
H0031760,R012,7,Rent,Urban
H0031761,R049,3,Rent,Suburban
H0031762,R001,5,Rent,Suburban
H0031763,R049,8,Rent,Urban
H0031764,R038,6,Own,Suburban
H0031765,R043,8,Own,Suburban
H0031766,R022,8,Own,Suburban
H0031767,R011,8,Own,Rural
H0031768,R036,5,Own,Rural
H0031769,R008,6,Own,Urban
H0031770,R031,6,Own,Urban
H0031771,R042,1,Own,Urban
H0031772,R049,5,Rent,Rural
H0031773,R015,2,Rent,Urban
H0031774,R015,4,Own,Suburban
H0031775,R045,3,Rent,Suburban
H0031776,R012,8,Rent,Suburban
H0031777,R038,2,Rent,Suburban
H0031778,R008,7,Own,Urban
H0031779,R022,1,Own,Rural
H0031780,R044,8,Rent,Rural
H0031781,R009,6,Rent,Rural
H0031782,R014,4,Own,Rural
H0031783,R034,6,Own,Rural
H0031784,R010,2,Rent,Urban
H0031785,R009,5,Rent,Suburban
H0031786,R008,7,Rent,Rural
H0031787,R040,6,Own,Urban
H0031788,R001,5,Rent,Urban
H0031789,R002,1,Rent,Urban
H0031790,R035,4,Own,Urban
H0031791,R047,3,Rent,Suburban
H0031792,R012,8,Own,Urban
H0031793,R028,4,Own,Urban
H0031794,R011,4,Rent,Rural
H0031795,R024,3,Own,Suburban
H0031796,R032,7,Own,Rural
H0031797,R026,7,Own,Suburban
H0031798,R008,6,Rent,Suburban
H0031799,R035,3,Own,Suburban
H0031800,R016,6,Own,Urban
H0031801,R029,7,Rent,Suburban
H0031802,R004,8,Rent,Suburban
H0031803,R044,2,Rent,Suburban
H0031804,R050,6,Rent,Rural
H0031805,R032,2,Own,Urban
H0031806,R046,4,Own,Urban
H0031807,R036,4,Own,Rural
H0031808,R033,8,Rent,Rural
H0031809,R022,6,Own,Suburban
H0031810,R023,3,Own,Urban
H0031811,R027,3,Rent,Rural
H0031812,R007,5,Rent,Rural
H0031813,R008,1,Rent,Urban
H0031814,R038,3,Rent,Urban
H0031815,R041,5,Own,Suburban
H0031816,R003,2,Own,Suburban
H0031817,R047,2,Rent,Rural
H0031818,R020,2,Own,Urban
H0031819,R004,4,Own,Suburban
H0031820,R049,1,Own,Urban
H0031821,R029,5,Own,Urban
H0031822,R039,5,Rent,Suburban
H0031823,R045,7,Rent,Rural
H0031824,R004,8,Own,Urban
H0031825,R034,6,Rent,Suburban
H0031826,R030,7,Rent,Suburban
H0031827,R050,4,Rent,Urban
H0031828,R045,2,Rent,Rural
H0031829,R044,5,Rent,Urban
H0031830,R004,3,Own,Suburban
H0031831,R027,4,Rent,Urban
H0031832,R025,8,Rent,Suburban
H0031833,R006,1,Own,Suburban
H0031834,R015,8,Own,Urban
H0031835,R008,3,Own,Suburban
H0031836,R040,1,Own,Urban
H0031837,R036,5,Own,Rural
H0031838,R024,3,Rent,Suburban
H0031839,R049,6,Own,Urban
H0031840,R012,4,Own,Urban
H0031841,R021,6,Own,Rural
H0031842,R014,2,Own,Suburban
H0031843,R004,1,Own,Rural
H0031844,R003,3,Own,Urban
H0031845,R008,1,Rent,Suburban
H0031846,R040,4,Own,Urban
H0031847,R023,5,Own,Rural
H0031848,R028,6,Rent,Rural
H0031849,R025,7,Rent,Suburban
H0031850,R046,4,Own,Suburban
H0031851,R036,3,Own,Suburban
H0031852,R027,2,Rent,Suburban
H0031853,R049,1,Own,Urban
H0031854,R011,2,Rent,Rural
H0031855,R020,8,Own,Rural
H0031856,R050,8,Rent,Rural
H0031857,R012,7,Own,Rural
H0031858,R013,1,Own,Urban
H0031859,R006,2,Rent,Rural
H0031860,R016,3,Own,Suburban
H0031861,R023,7,Rent,Urban
H0031862,R021,5,Rent,Urban
H0031863,R020,1,Own,Suburban
H0031864,R030,4,Rent,Rural
H0031865,R029,4,Own,Suburban
H0031866,R012,3,Rent,Urban
H0031867,R035,8,Rent,Suburban
H0031868,R002,1,Own,Urban
H0031869,R013,1,Rent,Urban
H0031870,R016,7,Rent,Urban
H0031871,R007,3,Own,Suburban
H0031872,R023,6,Rent,Urban
H0031873,R036,3,Own,Suburban
H0031874,R042,4,Rent,Urban
H0031875,R036,6,Own,Urban
H0031876,R031,1,Rent,Suburban
H0031877,R006,6,Own,Urban
H0031878,R004,2,Rent,Urban
H0031879,R001,7,Own,Urban
H0031880,R027,5,Rent,Suburban
H0031881,R024,6,Own,Rural
H0031882,R007,4,Own,Rural
H0031883,R049,1,Rent,Rural
H0031884,R041,3,Own,Suburban
H0031885,R004,2,Own,Suburban
H0031886,R036,3,Own,Suburban
H0031887,R044,3,Own,Urban
H0031888,R024,1,Own,Urban
H0031889,R047,2,Rent,Rural
H0031890,R041,3,Own,Suburban
H0031891,R007,3,Rent,Urban
H0031892,R044,4,Rent,Rural
H0031893,R049,2,Own,Suburban
H0031894,R031,6,Rent,Suburban
H0031895,R021,8,Rent,Urban
H0031896,R009,6,Own,Urban
H0031897,R004,1,Own,Urban
H0031898,R008,8,Rent,Urban
H0031899,R040,7,Rent,Urban
H0031900,R046,8,Own,Rural
H0031901,R042,7,Rent,Rural
H0031902,R010,3,Own,Suburban
H0031903,R014,4,Rent,Urban
H0031904,R008,5,Rent,Suburban
H0031905,R045,2,Rent,Urban
H0031906,R011,4,Own,Rural
H0031907,R022,8,Own,Urban
H0031908,R032,7,Own,Urban
H0031909,R022,4,Rent,Urban
H0031910,R001,1,Own,Suburban
H0031911,R004,1,Own,Urban
H0031912,R037,1,Own,Rural
H0031913,R032,5,Own,Rural
H0031914,R046,4,Rent,Suburban
H0031915,R050,2,Own,Suburban
H0031916,R045,3,Own,Urban
H0031917,R020,8,Own,Urban
H0031918,R003,7,Rent,Urban
H0031919,R031,4,Own,Urban
H0031920,R014,2,Own,Urban
H0031921,R048,7,Own,Rural
H0031922,R013,5,Own,Urban
H0031923,R042,4,Own,Rural
H0031924,R023,6,Own,Rural
H0031925,R014,3,Rent,Rural
H0031926,R023,7,Rent,Urban
H0031927,R045,3,Own,Rural
H0031928,R030,3,Rent,Rural
H0031929,R029,1,Own,Urban
H0031930,R002,8,Own,Urban
H0031931,R027,3,Own,Suburban
H0031932,R022,1,Own,Urban
H0031933,R021,3,Own,Rural
H0031934,R005,4,Rent,Rural
H0031935,R041,1,Own,Suburban
H0031936,R029,3,Own,Urban
H0031937,R044,4,Rent,Suburban
H0031938,R001,3,Rent,Rural
H0031939,R008,3,Rent,Rural
H0031940,R045,6,Own,Suburban
H0031941,R007,7,Rent,Suburban
H0031942,R044,4,Rent,Rural
H0031943,R041,7,Own,Rural
H0031944,R046,2,Rent,Suburban
H0031945,R008,8,Rent,Rural
H0031946,R035,6,Own,Rural
H0031947,R037,1,Rent,Urban
H0031948,R023,8,Own,Suburban
H0031949,R035,2,Rent,Urban
H0031950,R017,6,Rent,Rural
H0031951,R021,1,Rent,Urban
H0031952,R009,5,Own,Urban
H0031953,R020,2,Rent,Rural
H0031954,R006,8,Rent,Suburban
H0031955,R034,2,Own,Suburban
H0031956,R014,6,Rent,Suburban
H0031957,R044,8,Own,Rural
H0031958,R018,4,Own,Urban
H0031959,R013,3,Own,Suburban
H0031960,R002,7,Rent,Rural
H0031961,R041,8,Rent,Urban
H0031962,R020,4,Rent,Urban
H0031963,R035,6,Own,Urban
H0031964,R032,2,Own,Urban
H0031965,R013,4,Own,Suburban
H0031966,R044,5,Rent,Suburban
H0031967,R028,5,Own,Suburban
H0031968,R003,2,Rent,Suburban
H0031969,R027,7,Own,Urban
H0031970,R040,2,Own,Suburban
H0031971,R017,1,Own,Suburban
H0031972,R026,5,Rent,Rural
H0031973,R029,5,Own,Rural
H0031974,R017,3,Rent,Rural
H0031975,R007,7,Rent,Urban
H0031976,R049,8,Rent,Rural
H0031977,R003,7,Rent,Suburban
H0031978,R014,1,Rent,Rural
H0031979,R034,8,Rent,Urban
H0031980,R045,4,Rent,Suburban
H0031981,R016,7,Own,Suburban
H0031982,R036,6,Own,Urban
H0031983,R033,6,Rent,Urban
H0031984,R011,4,Rent,Suburban
H0031985,R020,6,Rent,Suburban
H0031986,R010,2,Rent,Urban
H0031987,R010,2,Own,Urban
H0031988,R043,7,Rent,Rural
H0031989,R022,4,Rent,Rural
H0031990,R043,7,Rent,Suburban
H0031991,R025,5,Own,Suburban
H0031992,R047,3,Own,Suburban
H0031993,R011,8,Own,Urban
H0031994,R010,7,Own,Urban
H0031995,R028,2,Own,Suburban
H0031996,R023,4,Own,Urban
H0031997,R008,6,Rent,Suburban
H0031998,R031,7,Rent,Suburban
H0031999,R023,4,Rent,Urban
H0032000,R047,8,Own,Rural
H0032001,R029,1,Rent,Urban
H0032002,R006,8,Rent,Rural
H0032003,R049,5,Rent,Rural
H0032004,R013,1,Rent,Urban
H0032005,R045,6,Own,Rural
H0032006,R002,7,Rent,Urban
H0032007,R041,4,Own,Suburban
H0032008,R018,6,Rent,Suburban
H0032009,R009,7,Own,Urban
H0032010,R017,1,Own,Rural
H0032011,R015,2,Rent,Rural
H0032012,R030,4,Own,Urban
H0032013,R007,7,Rent,Rural
H0032014,R038,4,Own,Rural
H0032015,R030,6,Rent,Rural
H0032016,R016,3,Rent,Suburban
H0032017,R030,3,Rent,Suburban
H0032018,R008,2,Own,Suburban
H0032019,R031,6,Rent,Urban
H0032020,R034,1,Own,Rural
H0032021,R023,3,Rent,Suburban
H0032022,R009,8,Rent,Rural
H0032023,R015,4,Own,Urban
H0032024,R024,8,Own,Suburban
H0032025,R008,1,Rent,Urban
H0032026,R036,5,Rent,Rural
H0032027,R032,2,Rent,Rural
H0032028,R032,5,Rent,Urban
H0032029,R024,4,Rent,Urban
H0032030,R010,7,Own,Urban
H0032031,R037,1,Rent,Rural
H0032032,R049,5,Own,Urban
H0032033,R007,7,Own,Suburban
H0032034,R003,3,Rent,Suburban
H0032035,R022,8,Rent,Urban
H0032036,R041,2,Rent,Urban
H0032037,R013,3,Own,Suburban
H0032038,R006,8,Own,Urban
H0032039,R046,2,Rent,Urban
H0032040,R048,5,Own,Urban
H0032041,R006,2,Own,Urban
H0032042,R005,1,Rent,Rural
H0032043,R030,6,Own,Urban
H0032044,R039,3,Rent,Urban
H0032045,R028,7,Rent,Rural
H0032046,R003,1,Rent,Rural
H0032047,R002,1,Rent,Suburban
H0032048,R021,8,Own,Suburban
H0032049,R038,2,Rent,Urban
H0032050,R032,3,Rent,Rural
H0032051,R044,6,Rent,Rural
H0032052,R034,5,Own,Suburban
H0032053,R029,5,Own,Suburban
H0032054,R014,6,Rent,Rural
H0032055,R044,6,Rent,Urban
H0032056,R018,4,Rent,Rural
H0032057,R001,6,Own,Rural
H0032058,R044,4,Rent,Rural
H0032059,R009,7,Rent,Suburban
H0032060,R004,3,Rent,Suburban
H0032061,R037,5,Own,Suburban
H0032062,R034,7,Rent,Suburban
H0032063,R009,5,Own,Suburban
H0032064,R004,5,Own,Suburban
H0032065,R007,7,Rent,Rural
H0032066,R003,6,Own,Suburban
H0032067,R047,2,Rent,Rural
H0032068,R040,8,Rent,Urban
H0032069,R006,1,Own,Rural
H0032070,R030,8,Own,Suburban
H0032071,R019,8,Own,Rural
H0032072,R042,3,Own,Urban
H0032073,R042,1,Rent,Urban
H0032074,R050,4,Rent,Urban
H0032075,R010,3,Rent,Urban
H0032076,R050,7,Own,Urban
H0032077,R048,4,Rent,Urban
H0032078,R001,6,Rent,Rural
H0032079,R044,2,Own,Urban
H0032080,R035,6,Own,Rural
H0032081,R021,4,Rent,Suburban
H0032082,R010,3,Own,Urban
H0032083,R015,6,Own,Rural
H0032084,R044,8,Rent,Suburban
H0032085,R007,2,Own,Rural
H0032086,R041,6,Rent,Urban
H0032087,R001,3,Own,Urban
H0032088,R048,7,Own,Suburban
H0032089,R039,2,Rent,Suburban
H0032090,R029,6,Own,Rural
H0032091,R033,4,Own,Suburban
H0032092,R036,1,Own,Rural
H0032093,R012,3,Rent,Rural
H0032094,R030,3,Rent,Urban
H0032095,R016,8,Own,Urban
H0032096,R038,7,Rent,Urban
H0032097,R027,4,Rent,Suburban
H0032098,R020,1,Own,Rural
H0032099,R015,3,Rent,Rural
H0032100,R046,2,Own,Urban
H0032101,R037,6,Own,Rural
H0032102,R025,7,Rent,Rural
H0032103,R050,1,Rent,Rural
H0032104,R011,1,Own,Suburban
H0032105,R025,3,Rent,Urban
H0032106,R033,5,Own,Suburban
H0032107,R004,4,Rent,Rural
H0032108,R044,3,Own,Rural
H0032109,R019,2,Own,Rural
H0032110,R040,2,Own,Suburban
H0032111,R021,5,Rent,Rural
H0032112,R004,7,Own,Rural
H0032113,R042,3,Own,Rural
H0032114,R021,7,Own,Urban
H0032115,R031,8,Rent,Urban
H0032116,R001,7,Own,Urban
H0032117,R027,8,Rent,Rural
H0032118,R032,8,Rent,Rural
H0032119,R009,8,Rent,Urban
H0032120,R021,7,Rent,Suburban
H0032121,R041,2,Own,Rural
H0032122,R048,8,Rent,Rural
H0032123,R002,5,Own,Suburban
H0032124,R042,3,Rent,Suburban
H0032125,R047,5,Own,Urban
H0032126,R025,6,Own,Urban
H0032127,R003,3,Own,Rural
H0032128,R018,2,Rent,Urban
H0032129,R015,6,Rent,Urban
H0032130,R004,1,Rent,Suburban
H0032131,R009,2,Rent,Urban
H0032132,R010,4,Rent,Suburban
H0032133,R002,3,Rent,Suburban
H0032134,R027,8,Rent,Urban
H0032135,R049,1,Own,Urban
H0032136,R041,7,Rent,Rural
H0032137,R025,4,Rent,Rural
H0032138,R039,7,Own,Rural
H0032139,R022,6,Rent,Suburban
H0032140,R029,4,Rent,Rural
H0032141,R004,4,Rent,Suburban
H0032142,R030,2,Rent,Suburban
H0032143,R025,5,Rent,Urban
H0032144,R026,2,Own,Urban
H0032145,R050,3,Own,Rural
H0032146,R034,7,Rent,Urban
H0032147,R009,8,Own,Urban
H0032148,R037,1,Own,Rural
H0032149,R048,2,Own,Suburban
H0032150,R048,7,Rent,Suburban
H0032151,R028,3,Rent,Rural
H0032152,R018,1,Own,Suburban
H0032153,R001,2,Rent,Rural
H0032154,R026,4,Own,Rural
H0032155,R045,5,Own,Suburban
H0032156,R018,5,Own,Suburban
H0032157,R025,6,Own,Suburban
H0032158,R040,8,Rent,Rural
H0032159,R021,5,Rent,Rural
H0032160,R040,7,Rent,Suburban
H0032161,R001,5,Rent,Rural
H0032162,R014,5,Own,Rural
H0032163,R027,6,Own,Urban
H0032164,R004,6,Rent,Urban
H0032165,R037,7,Own,Urban
H0032166,R004,3,Own,Rural
H0032167,R040,3,Rent,Suburban
H0032168,R042,4,Own,Urban
H0032169,R028,8,Rent,Suburban
H0032170,R025,2,Own,Rural
H0032171,R029,1,Own,Urban
H0032172,R018,4,Own,Rural
H0032173,R018,6,Rent,Rural
H0032174,R049,7,Own,Rural
H0032175,R038,7,Rent,Rural
H0032176,R027,3,Own,Rural
H0032177,R032,8,Own,Rural
H0032178,R044,4,Own,Suburban
H0032179,R045,3,Own,Rural
H0032180,R041,1,Own,Suburban
H0032181,R019,1,Rent,Rural
H0032182,R027,3,Rent,Suburban
H0032183,R048,7,Own,Rural
H0032184,R019,8,Rent,Rural
H0032185,R047,6,Rent,Suburban
H0032186,R043,4,Own,Rural
H0032187,R036,5,Rent,Urban
H0032188,R019,6,Own,Suburban
H0032189,R007,6,Rent,Suburban
H0032190,R013,7,Own,Rural
H0032191,R013,2,Own,Urban
H0032192,R036,3,Own,Suburban
H0032193,R039,8,Rent,Suburban
H0032194,R011,3,Own,Urban
H0032195,R028,6,Rent,Suburban
H0032196,R013,4,Own,Rural
H0032197,R031,7,Own,Suburban
H0032198,R041,2,Rent,Urban
H0032199,R038,3,Rent,Urban
H0032200,R038,8,Own,Urban
H0032201,R026,1,Rent,Suburban
H0032202,R040,2,Rent,Urban
H0032203,R043,7,Rent,Suburban
H0032204,R045,8,Own,Rural
H0032205,R019,4,Own,Urban
H0032206,R029,5,Rent,Urban
H0032207,R045,8,Rent,Urban
H0032208,R044,2,Own,Rural
H0032209,R031,4,Own,Urban
H0032210,R010,1,Rent,Urban
H0032211,R001,7,Own,Urban
H0032212,R043,1,Own,Suburban
H0032213,R029,1,Rent,Rural
H0032214,R011,4,Rent,Rural
H0032215,R029,8,Own,Rural
H0032216,R028,5,Own,Rural
H0032217,R008,1,Own,Urban
H0032218,R048,7,Rent,Suburban
H0032219,R024,2,Own,Rural
H0032220,R024,6,Own,Urban
H0032221,R024,7,Rent,Urban
H0032222,R021,7,Own,Urban
H0032223,R002,8,Own,Suburban
H0032224,R048,5,Own,Suburban
H0032225,R038,8,Own,Urban
H0032226,R011,8,Own,Rural
H0032227,R001,3,Rent,Suburban
H0032228,R032,5,Own,Urban
H0032229,R015,4,Own,Urban
H0032230,R025,3,Own,Urban
H0032231,R046,4,Own,Suburban
H0032232,R040,3,Own,Urban
H0032233,R036,7,Rent,Urban
H0032234,R040,5,Own,Suburban
H0032235,R032,8,Own,Rural
H0032236,R018,4,Own,Rural
H0032237,R023,3,Rent,Urban
H0032238,R008,8,Rent,Rural
H0032239,R016,7,Own,Urban
H0032240,R036,1,Own,Urban
H0032241,R039,8,Own,Urban
H0032242,R028,3,Rent,Suburban
H0032243,R046,4,Rent,Suburban
H0032244,R011,2,Own,Urban
H0032245,R043,1,Rent,Rural
H0032246,R045,6,Rent,Urban
H0032247,R022,5,Own,Rural
H0032248,R014,7,Rent,Rural
H0032249,R049,2,Own,Urban
H0032250,R010,5,Rent,Rural
H0032251,R001,7,Rent,Rural
H0032252,R009,2,Rent,Urban
H0032253,R025,3,Own,Rural
H0032254,R031,1,Rent,Rural
H0032255,R041,7,Rent,Suburban
H0032256,R008,8,Own,Rural
H0032257,R037,8,Own,Suburban
H0032258,R034,6,Own,Urban
H0032259,R046,8,Rent,Urban
H0032260,R048,3,Rent,Rural
H0032261,R039,4,Rent,Rural
H0032262,R024,4,Own,Rural
H0032263,R020,2,Rent,Urban
H0032264,R018,7,Rent,Rural
H0032265,R029,3,Rent,Urban
H0032266,R001,8,Rent,Suburban
H0032267,R050,7,Rent,Urban
H0032268,R007,3,Rent,Suburban
H0032269,R031,4,Rent,Rural
H0032270,R032,8,Own,Rural
H0032271,R044,1,Rent,Urban
H0032272,R012,3,Rent,Rural
H0032273,R048,7,Rent,Urban
H0032274,R035,6,Rent,Suburban
H0032275,R028,5,Rent,Rural
H0032276,R021,7,Rent,Suburban
H0032277,R011,3,Rent,Suburban
H0032278,R013,2,Own,Urban
H0032279,R041,8,Own,Urban
H0032280,R030,3,Own,Urban
H0032281,R032,2,Own,Urban
H0032282,R020,7,Rent,Suburban
H0032283,R022,7,Own,Urban
H0032284,R049,2,Rent,Urban
H0032285,R020,6,Rent,Rural
H0032286,R012,8,Rent,Urban
H0032287,R030,8,Own,Suburban
H0032288,R048,3,Own,Rural
H0032289,R011,3,Own,Suburban
H0032290,R029,6,Rent,Urban
H0032291,R020,8,Rent,Rural
H0032292,R025,7,Rent,Urban
H0032293,R038,4,Own,Urban
H0032294,R001,5,Rent,Suburban
H0032295,R031,3,Rent,Suburban
H0032296,R028,2,Own,Suburban
H0032297,R005,8,Rent,Rural
H0032298,R036,6,Rent,Rural
H0032299,R041,7,Own,Rural
H0032300,R007,1,Rent,Rural
H0032301,R046,1,Own,Rural
H0032302,R023,6,Own,Suburban
H0032303,R018,7,Rent,Urban
H0032304,R041,1,Rent,Suburban
H0032305,R031,7,Rent,Rural
H0032306,R050,7,Rent,Suburban
H0032307,R040,8,Own,Rural
H0032308,R041,5,Rent,Urban
H0032309,R045,7,Rent,Urban
H0032310,R014,2,Own,Urban
H0032311,R029,3,Own,Rural
H0032312,R031,3,Rent,Urban
H0032313,R019,5,Own,Suburban
H0032314,R027,8,Rent,Suburban
H0032315,R036,8,Rent,Rural
H0032316,R040,6,Rent,Suburban
H0032317,R007,2,Own,Urban
H0032318,R042,8,Rent,Urban
H0032319,R003,5,Own,Rural
H0032320,R012,5,Own,Urban
H0032321,R011,1,Own,Rural
H0032322,R031,2,Rent,Suburban
H0032323,R037,4,Own,Suburban
H0032324,R033,3,Rent,Urban
H0032325,R041,8,Own,Urban
H0032326,R014,6,Rent,Rural
H0032327,R047,7,Own,Urban
H0032328,R003,3,Own,Urban
H0032329,R045,3,Own,Suburban
H0032330,R034,6,Own,Suburban
H0032331,R005,2,Own,Urban
H0032332,R018,5,Rent,Urban
H0032333,R003,4,Own,Rural
H0032334,R031,8,Rent,Rural
H0032335,R041,8,Rent,Suburban
H0032336,R047,5,Own,Urban
H0032337,R024,6,Own,Rural
H0032338,R024,4,Rent,Suburban
H0032339,R035,2,Own,Urban
H0032340,R048,5,Own,Suburban
H0032341,R042,8,Own,Urban
H0032342,R046,1,Own,Suburban
H0032343,R002,4,Own,Rural
H0032344,R042,8,Rent,Suburban
H0032345,R022,4,Own,Rural
H0032346,R038,8,Own,Rural
H0032347,R042,1,Rent,Suburban
H0032348,R042,3,Own,Suburban
H0032349,R036,5,Own,Urban
H0032350,R042,5,Own,Rural
H0032351,R023,4,Rent,Suburban
H0032352,R014,8,Own,Suburban
H0032353,R021,5,Rent,Suburban
H0032354,R030,6,Own,Rural
H0032355,R047,2,Own,Rural
H0032356,R001,4,Own,Urban
H0032357,R019,3,Rent,Suburban
H0032358,R011,4,Own,Suburban
H0032359,R005,7,Rent,Rural
H0032360,R009,7,Rent,Urban
H0032361,R033,7,Own,Rural
H0032362,R035,8,Own,Suburban
H0032363,R012,5,Own,Urban
H0032364,R013,7,Own,Suburban
H0032365,R042,2,Rent,Urban
H0032366,R029,1,Rent,Suburban
H0032367,R014,7,Own,Suburban
H0032368,R048,6,Own,Urban
H0032369,R033,2,Own,Urban
H0032370,R026,8,Rent,Rural
H0032371,R015,4,Rent,Suburban
H0032372,R016,4,Rent,Rural
H0032373,R044,6,Own,Rural
H0032374,R001,3,Rent,Urban
H0032375,R017,8,Own,Rural
H0032376,R019,4,Own,Rural
H0032377,R035,5,Rent,Suburban
H0032378,R015,4,Rent,Urban
H0032379,R011,5,Own,Suburban
H0032380,R029,6,Rent,Suburban
H0032381,R014,2,Rent,Urban
H0032382,R026,5,Rent,Rural
H0032383,R014,1,Own,Urban
H0032384,R031,4,Rent,Urban
H0032385,R023,4,Rent,Rural
H0032386,R022,2,Own,Urban
H0032387,R007,4,Rent,Suburban
H0032388,R037,8,Own,Suburban
H0032389,R040,4,Rent,Suburban
H0032390,R024,8,Own,Urban
H0032391,R033,3,Own,Suburban
H0032392,R004,6,Rent,Suburban
H0032393,R001,6,Rent,Urban
H0032394,R019,1,Own,Suburban
H0032395,R032,3,Own,Urban
H0032396,R016,8,Rent,Urban
H0032397,R044,7,Own,Urban
H0032398,R017,6,Own,Rural
H0032399,R033,7,Rent,Urban
H0032400,R006,6,Rent,Suburban
