ACTIVE,BKCLASS,ROA,LONGITUDE,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,LATITUDE,ESTYMD
1,NM,1.1400855064129811,-94.8128590056733,17.53,Kansas,62412,1,171,57533,"Farmers and Merchants Bank of Mound City, Kansas",Mound City,14024,KS,38.1423469857044,11/14/1893
1,NM,1.9058507366610689,-94.773402034665,18.42,Missouri,520075,10,2413,465003,Connections Bank,Platte City,14025,MO,39.366402993615,03/07/1934
1,NM,2.6929355474247116,-96.6652399937926,17.52,Nebraska,85976,1,598,71748,Scribner Bank,Scribner,14026,NE,41.6657669896566,08/17/1917
1,NM,0.33577080928011355,-90.4568140164282,5.14,Louisiana,3956090,30,3371,3512238,First Guaranty Bank,Hammond,14028,LA,30.5047400065254,03/12/1934
1,NM,0.981437362215136,-97.56775001882,8.66,Oklahoma,835338,4,2069,720622,First Liberty Bank,Oklahoma City,14029,OK,35.568947980911,12/12/1933
1,SM,2.0928893796516905,-91.1408639844232,18.5,Missouri,474299,7,2554,418053,The Missouri Bank,Warrenton,14036,MO,38.8118810061421,01/01/1934
1,NM,1.1831077199546318,-90.9769877513907,10.34,Missouri,343040,4,1004,302212,Farmers and Merchants Bank of St. Clair,Saint Clair,14056,MO,38.3548909567628,05/02/1913
1,NM,0.7845708207622272,-98.0816795618696,6.61,Nebraska,378329,5,733,324516,Great Plains State Bank,Petersburg,14058,NE,41.8535573330844,12/04/1920
1,NM,1.1768577326238543,-82.849831032962,12.12,Georgia,2345636,36,6786,2091603,Vallant Bank,Elberton,14065,GA,34.099952980923,03/12/1934
1,NM,0.5703501782344307,-98.7033829832,2.78,Nebraska,61629,1,85,49125,State Bank of Scotia,Scotia,14069,NE,41.4659839921938,01/01/1934
1,N,0.975178140863004,-84.6317020266465,10.53,Michigan,1331769,15,3232,1130985,County National Bank,Hillsdale,14073,MI,41.9197669867052,03/19/1934
1,SM,1.5303793527824419,-92.7710389591619,12.29,Iowa,609234,10,2372,514527,GNB Bank,Grundy Center,14079,IA,42.3617610020385,03/16/1934
1,NM,1.6361327634836744,-99.1984910234802,16.81,Kansas,143417,2,546,101506,Bison State Bank,Bison,14083,KS,38.5213489870175,01/01/1901
1,NM,1.3900607092742416,-95.6952040156793,14.73,Minnesota,450823,7,1559,379087,Kensington Bank,Kensington,1409,MN,45.7787330149574,01/01/1898
1,N,1.7029945465262,-98.1447749855671,18.98,Texas,84819,1,372,76764,The First National Bank in Falfurrias,Falfurrias,14095,TX,27.2258070005224,01/01/1934
1,NM,0.6572245407643521,-97.4505789752354,6.75,Nebraska,59496,1,100,48265,Generations Bank,Exeter,14096,NE,40.6447099897287,01/01/1934
1,NM,1.3633034526155083,-86.6159040325395,14.44,Indiana,487411,15,1652,425987,The Peoples State Bank,Ellettsville,14113,IN,39.2282810058576,01/01/1904
1,NM,0.9903650531649457,-94.4100270021754,12.55,Minnesota,155937,4,387,142937,Perennial Bank,Darwin,1413,MN,45.0972979912056,01/01/1914
1,SI,0.44973176712460783,-72.0157370399757,3.46,Vermont,925377,13,1050,743124,Passumpsic Savings Bank,Saint Johnsbury,14134,VT,44.4197349876257,02/24/1853
1,SI,0.6460456103508082,-72.0464340001561,7.25,Vermont,259539,6,413,228132,Wells River Savings Bank,Wells River,14136,VT,44.1533739884167,01/01/1892
1,SI,0.6045367874945239,-72.6558380074128,6.31,Vermont,1576055,13,2408,1327111,Northfield Savings Bank,Northfield,14140,VT,44.1483489955535,11/21/1867
1,SB,1.0580107282287843,-95.0364989950492,11.5,Minnesota,140514,4,375,124411,Northwoods Bank of Minnesota,Park Rapids,1415,MN,46.9212069953425,09/19/1919
1,NM,0.7997173838257775,-72.5877902040761,13.4,Vermont,1624523,21,3240,1204427,Union Bank,Morrisville,14158,VT,44.5609675907586,01/01/1891
1,NM,1.0907054519571464,-73.0844099973721,9.81,Vermont,379999,5,1042,334411,Peoples Trust Company of St. Albans,Saint Albans,14168,VT,44.8125680092781,11/12/1866
1,N,0.6383627272770798,-92.9413889874431,6.64,Minnesota,314404,7,500,282729,Woodlands National Bank,Hinckley,1417,MN,46.0154069894996,10/01/1908
1,NM,0.9798124841625138,-91.033577259653,6.93,Missouri,97058,1,232,83373,Silex Banking Company,Silex,14178,MO,39.124202487502,03/24/1934
1,NM,1.9924475696857264,-94.8989429953038,24.38,Missouri,240391,3,1172,220173,Bank of Weston,Weston,1418,MO,39.4227870085383,03/21/1893
1,NM,1.0630789652660049,-87.3193779714961,16.34,Alabama,351134,7,932,319649,Marion Community Bank,Marion,14184,AL,32.6303800068006,03/17/1934
1,SM,1.7754505866604893,-89.6541871434751,16.46,Missouri,644452,7,2855,541858,"First State Bank and Trust Company, Inc.",Caruthersville,14185,MO,36.192529884214,04/02/1934
1,SM,1.3555065396884582,-93.946858120126,12.65,Iowa,360859,6,1236,318573,Farmers Trust and Savings Bank,Buffalo Center,14195,IA,43.386119256442,01/01/1914
1,NM,-2.3973546899510714,-92.5996299612334,-26.74,Iowa,1780330,16,-10587,1537756,Lincoln Savings Bank,Reinbeck,14207,IA,42.3244479961342,01/01/1902
1,SM,2.172214686878917,-94.2883409626262,15.46,Iowa,198802,8,1067,166764,Security Savings Bank,Gowrie,14208,IA,42.2803560003081,04/18/1914
1,NM,1.6870122475410019,-91.5964500101267,12.49,Iowa,1128929,9,4722,933012,Farmers State Bank,Marion,14209,IA,42.0344610102635,08/27/1927
1,SM,1.602259396469937,-91.9660859890124,17.18,Wisconsin,1021358,8,4106,822715,Security Financial Bank,Durand,14222,WI,44.6266959955109,04/06/1934
1,N,0.9325510266387641,-86.605499995223,9.85,Indiana,176971,2,420,158810,The Home National Bank of Thorntown,Thorntown,14225,IN,40.1296469849207,05/31/1901
1,NM,1.4760535797738579,-95.5848120039258,16.85,Iowa,252275,1,912,220127,Malvern Bank,Malvern,14230,IA,41.0025699813862,01/01/1892
1,NM,1.6003869067247027,-93.2021499114121,13.43,Iowa,227647,4,910,200008,United Bank and Trust Company,Hampton,14247,IA,42.7420989529892,01/01/1915
1,NM,1.501330647695101,-89.350154,12.92,Missouri,885782,11,3315,696064,Focus Bank,Charleston,1426,MO,36.923392,01/01/1930
1,NM,2.2430174608296585,-98.3088739580982,11.58,Oklahoma,69886,1,391,56442,Walters Bank and Trust Company,Walters,14260,OK,34.3592290088344,04/14/1934
1,SM,1.4217451961170335,-96.6075300036965,14.61,Nebraska,1032319,9,3656,850146,Cornhusker Bank,Lincoln,14264,NE,40.8142859911613,08/24/1903
1,N,1.750229414065942,-92.104766672526,18.12,Wisconsin,2205753,21,9658,1840777,National Bank of Commerce,Superior,14266,WI,46.724500282074,02/07/1934
1,NM,2.159920953726533,-96.6477720237559,27.46,Kansas,436100,4,2339,382578,The Citizens State Bank,Marysville,14269,KS,39.8419700096557,01/10/1907
1,NM,1.8205646595076754,-91.9432489908967,16.03,Missouri,98235,3,448,77852,United Security Bank,Fulton,1427,MO,38.8692980068127,01/25/1930
1,NM,1.684836709483203,-97.3893350071224,14.74,Nebraska,211828,2,878,161105,Farmers and Merchants Bank,Milligan,14275,NE,40.4995070120783,06/10/1903
1,NM,1.94662435699497,-87.0289929709532,14.93,Michigan,632092,9,3078,532142,"First Bank, Upper Michigan",Gladstone,14276,MI,45.8460290105296,08/14/1916
1,SM,0.49504950495049505,-97.3450580226933,3.55,Nebraska,78069,4,98,63351,First Bank of Utica,Utica,14281,NE,40.8951990170848,01/01/1882
1,SM,0.5843848919317645,-91.189888227354,6.08,Iowa,209462,7,306,184480,BANK,Wapello,14291,IA,41.17344002294,02/13/1931
1,NM,1.4735313391070257,-95.5142509637001,14.08,Missouri,111338,2,416,98312,Citizens Bank & Trust,Rock Port,14293,MO,40.4143799843334,03/28/1902
1,NM,1.8412063304957063,-98.6580880166302,18.49,Nebraska,241615,2,1109,157356,Adams County Bank,Kenesaw,14311,NE,40.623359019227,01/01/1878
1,SM,0.5851313143531048,-98.3840720347986,5.42,Nebraska,537504,2,774,475678,Five Points Bank of Hastings,Hastings,14312,NE,40.6148559975507,01/01/1893
1,NM,1.338654899724832,-90.3816910415803,10.19,Wisconsin,123074,3,405,101231,Conservation First Bank,Benton,14316,WI,42.5700829795422,12/05/1894
1,NM,2.8650284561356756,-96.5286540317017,19.19,Nebraska,539174,5,3763,445769,Horizon Bank,Waverly,14327,NE,40.9179659843994,02/18/1907
1,SM,0.8620512652822845,-95.6203830408027,7.2,Oklahoma,670172,10,1417,584844,FirstBank,Antlers,14331,OK,34.2320039981194,01/01/1901
1,NM,0.5617183929535917,-79.3842670318597,5.67,Pennsylvania,359713,7,507,302873,Commercial Bank and Trust of PA,Latrobe,14333,PA,40.3164200113697,05/04/1934
1,NM,1.352460591072782,-91.0081020141989,16.58,Missouri,583322,3,1936,497057,United Bank of Union,Union,14334,MO,38.4457619900097,03/22/1934
1,SM,1.6661964156100377,-98.9123330167086,13.77,Nebraska,227138,4,967,197698,Town & Country Bank,Ravenna,1434,NE,41.0270730084866,01/01/1932
1,SM,0.7952381522689438,-99.3278780203908,8.28,Kansas,42506,1,83,35037,Farmers State Bank,Phillipsburg,14344,KS,39.755689003391,01/01/1909
1,NM,1.0627043497611997,-91.5365230066406,12.69,Missouri,147168,2,388,133187,Bank of Salem,Salem,14349,MO,37.6455980202395,10/10/1883
1,NM,1.9370002540621216,-99.0846520378649,18.15,Nebraska,1559458,8,7586,1209298,Exchange Bank,Kearney,1435,NE,40.7067910166023,04/09/1917
1,NM,2.0940965764276367,-91.6917027177042,21.91,Iowa,151163,4,798,132017,Federation Bank,Washington,14352,IA,41.2973334906274,11/01/1906
1,N,0.32197549616718124,-83.2818029743069,2.8,Ohio,380333,8,301,326370,The First Citizens National Bank of Upper Sandusky,Upper Sandusky,14355,OH,40.8277990020941,12/01/1902
1,NM,1.4572745936122238,-96.2723210157232,9.81,Nebraska,120650,3,433,99191,Countryside Bank,Unadilla,1438,NE,40.6817189840049,05/01/1892
1,NM,1.3111369229162253,-90.734864962629,12.9,Iowa,2582570,36,8363,2152772,Fidelity Bank & Trust,Dubuque,14382,IA,42.515965934152,04/20/1910
1,NM,3.437984229850313,-96.2335589883074,18.2,Nebraska,127844,3,1126,102390,American Interstate Bank,Elkhorn,1439,NE,41.2885750184248,03/29/1915
1,NM,2.7039116253122315,-92.0105900391986,12.48,Iowa,198353,2,1345,152442,Farmers Trust & Savings Bank,Williamsburg,14392,IA,41.6613079848053,01/01/1934
1,N,1.017838824422803,-99.7355049754193,8.44,Texas,75971,2,191,66538,Haskell National Bank,Haskell,14399,TX,33.1573319868917,11/25/1890
1,N,1.2399720665633356,-89.0614879825439,9.22,Wisconsin,30580,2,91,26520,First National Bank in Tigerton,Tigerton,14400,WI,44.7404830133265,05/19/1934
1,NM,1.9508246638881035,-93.6791289847713,20.87,Iowa,791630,9,3820,697248,City State Bank,Norwalk,14410,IA,41.4755259926783,01/01/1895
1,SM,1.204999283464495,-91.967877641768,14.94,Iowa,325288,3,988,270867,"Iowa State Bank and Trust Company of Fairfield, Iowa",Fairfield,14413,IA,41.0061161768449,05/19/1934
1,NM,2.2583211990971046,-90.4239920400545,17.35,Iowa,181003,1,1043,151341,Bellevue State Bank,Bellevue,14415,IA,42.2575087576705,01/01/1934
1,NM,1.206696881746565,-101.709980034134,14.97,Kansas,286600,5,844,252794,FNB Bank,Goodland,14420,KS,39.3482730208655,01/01/1886
1,N,1.3462219507383542,-93.2877989640868,15.66,Louisiana,425127,7,1416,385767,First National Bank in DeRidder,Deridder,14427,LA,30.8622870179183,01/01/1934
1,NM,1.8448789487214383,-89.015698986601,15.8,Wisconsin,903793,13,3660,783784,Farmers and Merchants Union Bank,Columbus,14445,WI,43.338682001149,09/05/1861
1,NM,1.3158171721438585,-91.218319978201,10.11,Missouri,362378,4,1172,311096,Citizens Bank,New Haven,14488,MO,38.6013980063616,01/01/1934
1,SM,1.4201957853965672,-78.7481179641318,13.55,Virginia,224217,6,803,199615,The Bank of Charlotte County,Phenix,14491,VA,37.0799029977433,11/12/1912
1,NM,1.9658970239121127,-91.523428965138,21.38,Missouri,727329,9,3536,598907,HomeBank,Palmyra,14492,MO,39.7967140189357,06/01/1934
1,NM,0.9178514184033985,-78.2284090380317,10.96,West Virginia,805206,9,1826,655265,"CNB Bank, Inc.",Berkeley Springs,14507,WV,39.6253950007378,01/01/1917
1,SM,1.6322817353378025,-83.270526967603,17.25,Michigan,691980,13,2790,624014,Thumb Bank and Trust,Pigeon,14513,MI,43.830222996804,01/01/1895
1,SM,1.2435678610078675,-93.8083279755937,15.28,Iowa,2348968,25,7406,1968179,Bank Iowa,West Des Moines,14521,IA,41.5871280159741,03/07/1923
1,NM,0.887732592958775,-95.0368009950206,10.26,Iowa,332347,7,743,301950,PCSB Bank,Clarinda,14522,IA,40.7395609890761,01/01/1866
1,NM,0.41421041140326254,-84.7398529689479,5.2,Ohio,161953,3,166,148769,The Antwerp Exchange Bank Company,Antwerp,14523,OH,41.1791579896487,01/01/1893
1,N,1.7359605324517013,-101.835896001121,15.75,Texas,10225871,35,42917,8953316,Amarillo National Bank,Amarillo,14531,TX,35.2089350136038,01/01/1892
1,NM,2.3500814936714276,-90.2925339947886,16.66,Missouri,449154,8,2608,384676,New Era Bank,Fredericktown,14546,MO,37.5594320136865,01/01/1934
1,NM,1.525006465950782,-95.1727660257242,13.64,Kansas,104767,3,398,88619,Exchange State Bank,Saint Paul,14556,KS,37.5186359917366,09/26/1914
1,NM,1.4110444511740972,-91.0802850365081,14.68,Wisconsin,119073,2,431,99001,Union State Bank,West Salem,14560,WI,43.8964360085765,08/25/1903
1,N,1.3781141629600655,-88.0851110108593,13.46,Illinois,475547,6,1603,421609,First National Bank in Olney,Olney,14567,IL,38.7307630007764,07/09/1934
1,NM,-2.428691405642477,-94.7423960337147,-30.66,Minnesota,78897,1,-488,71814,Odin State Bank,Odin,14574,MN,43.8663829881076,06/09/1904
1,NM,1.7684333387223337,-85.418479007398,17.8,Indiana,1260534,12,5606,1110698,Farmers State Bank,Lagrange,14578,IN,41.6422449805039,07/16/1934
1,NM,1.6065501788643084,-97.12195103854,15.63,Nebraska,76356,1,311,65866,Clarkson Bank,Clarkson,14581,NE,41.725778985641,05/17/1934
1,N,0.4412198797520469,-104.505406014857,7.39,Colorado,255985,5,284,240710,The First National Bank in Trinidad,Trinidad,14584,CO,37.1683609938102,04/16/1875
1,NM,0.6879894865829619,-83.7191310355994,7.11,Michigan,1142099,2,1937,968102,University Bank,Ann Arbor,14587,MI,42.2669419796518,05/08/1908
1,SM,2.354926646340892,-94.228632475356,21.75,Arkansas,709946,11,4085,628823,Union Bank,Mena,14597,AR,34.58548683421,07/25/1934
1,NM,1.7138911444232727,-92.4415949603736,21.63,Missouri,254283,3,1058,219736,Community Point Bank,Russellville,14604,MO,38.5127559856105,07/19/1934
1,N,0.3810690347385254,-76.7603492907995,5.23,New York,192584,5,182,175151,Savannah Bank National Association,Savannah,14619,NY,43.067128538651,01/01/1925
1,NM,1.0056747400359956,-91.4007599798035,11.65,Iowa,616145,12,1552,496375,Community Savings Bank,Edgewood,14633,IA,42.6442290016656,01/10/1910
1,NM,1.2085265609139582,-78.5413121890935,15.04,New York,256103,3,759,229713,Bank of Holland,Holland,1464,NY,42.6410352031891,10/21/1893
1,NM,0.686962180924145,-82.3918399877808,8.52,South Carolina,289611,8,475,257545,The Commercial Bank,Honea Path,14642,SC,34.4457579937045,05/14/1934
1,N,1.0021374845680304,-92.8111078929208,10.9,Arkansas,722820,15,1798,652109,The Malvern National Bank,Malvern,14644,AR,34.3614163921966,01/01/1934
1,N,0.8576607045680439,-75.0257130037182,11.46,New Jersey,887431,9,1907,818310,Newfield National Bank,Newfield,14646,NJ,39.5474720092246,01/01/1934
1,NM,1.0142383460113127,-95.6016010398053,9.59,Iowa,139727,7,351,124280,Community Bank,Dunlap,14649,IA,41.8545499964871,02/23/1926
1,NM,1.91469839229124,-91.5350476240437,14.87,Iowa,4671475,21,22302,3608874,Hills Bank and Trust Company,Hills,14650,IA,41.5540446022311,01/01/1904
1,NM,1.4719474342185557,-89.722624006552,11.85,Wisconsin,755328,2,2789,654407,Bank of Prairie du Sac,Prairie Du Sac,14660,WI,43.2913840111771,03/22/1916
1,NM,1.846431197665868,-88.0804349985348,18.91,Illinois,636349,8,2919,556588,TrustBank,Olney,14662,IL,38.7315070204118,09/13/1912
1,N,1.023201600327626,-89.3304670273003,11.06,Illinois,321180,5,812,260741,The First National Bank in Amboy,Amboy,14674,IL,41.7139970053518,08/11/1934
1,NM,0.0010333634300432335,-77.0274112266616,0.01,District Of Columbia,774864,9,2,607879,Industrial Bank,Washington,14679,DC,38.9493313100884,08/18/1934
1,SM,1.4099941306789074,-89.086484778609,14.78,Tennessee,301078,5,1039,269387,Bank of Crockett,Bells,1468,TN,35.709928466509,04/22/1887
1,SM,1.5055973940677343,-93.7930539687132,18.02,Iowa,524701,8,1917,453769,Peoples Bank,Clive,14692,IA,41.600887999684,03/17/1917
1,NM,1.2266276326495567,-92.191446028739,13.74,Iowa,123205,2,375,111835,Cedar Valley Bank & Trust,La Porte City,14694,IA,42.3142079926628,07/06/1906
1,SM,1.117965578687672,-92.4684889672643,12.05,Missouri,407420,3,1134,363691,MA Bank,Macon,14695,MO,39.7504369866803,01/01/1893
1,NM,1.8538631511928392,-83.227868361039,17.41,Georgia,490660,3,1980,437296,Century Bank and Trust,Milledgeville,147,GA,33.080039398316,01/01/1898
1,NM,1.8666920413220747,-89.5264729715541,13.67,Missouri,123241,2,564,106474,Bank of New Madrid,New Madrid,14701,MO,36.5850630107266,01/01/1933
1,NM,1.9990185405585295,-90.539308958938,24.29,Iowa,275014,2,1329,246493,DeWitt Bank & Trust Co.,Dewitt,14705,IA,41.8238770085498,06/15/1933
1,N,2.5123342348259663,-100.374902449723,11.25,South Dakota,2046492,20,12938,1534904,First National Bank,Fort Pierre,14712,SD,44.368737267502,01/01/1934
1,NM,0.23325458831213092,-85.569665264914,2.81,Michigan,381118,9,225,304424,Union Bank,Grand Rapids,14722,MI,42.950503954635,01/01/1934
1,NM,2.10519682540053,-102.61962599243,21.18,Colorado,431983,8,2255,384914,Frontier Bank,Lamar,14730,CO,38.0877980208433,08/25/1934
1,N,1.5322622231062197,-83.5611299999999,14.02,Georgia,134285,1,520,119820,The Citizens National Bank of Quitman,Quitman,14731,GA,30.7831100000001,08/25/1934
1,SM,1.2175852584922087,-88.994401,15.87,Kentucky,488254,11,1493,446808,"First Community Bank of the Heartland, Inc.",Clinton,14735,KY,36.666338,01/01/1934
1,NM,0.6445929395586687,-81.4480690385439,6.41,West Virginia,236950,4,375,212785,"Williamstown Bank, Inc.",Williamstown,14744,WV,39.4017999802724,01/01/1919
1,NM,1.684373053540254,-86.0749820182449,12.33,Tennessee,170365,1,720,144842,Peoples Bank & Trust Company,Manchester,1475,TN,35.4721779867411,07/06/1905
1,SM,0.923362535215389,-89.368742988151,9.86,Illinois,308529,5,710,258337,1NB Bank,Carlyle,14761,IL,38.611460020119,01/01/1878
1,NM,0.5477911588437504,-89.298595008114,5.18,Wisconsin,830880,2,1135,580196,DMB Community Bank,Madison,14769,WI,43.143237015765,06/29/1922
1,NM,0.7973090818487605,-91.4033479762279,6.34,Iowa,183337,2,360,160042,Danville State Savings Bank,New London,14772,IA,40.9255910017181,01/01/1899
1,NM,1.5488255398170647,-94.719260975122,13.65,Iowa,208612,5,784,182564,State Savings Bank,Bedford,14773,IA,40.667729000872,01/01/1915
1,N,1.39377683294442,-98.9795569698231,14.49,Texas,295967,2,1049,265081,Citizens National Bank at Brownwood,Brownwood,14779,TX,31.7197430141828,09/28/1934
1,NM,1.3765022657122217,-92.915296122858,13.44,Iowa,76907,3,262,63652,Citizens Savings Bank,Marshalltown,14785,IA,42.016833532609,01/01/1907
1,NM,2.0057843347786557,-83.4672769734018,20.07,Georgia,449125,4,2195,400759,Bank of Madison,Madison,148,GA,33.5967349883154,01/01/1890
1,NM,1.5813628283038654,-103.620922026979,11.57,North Dakota,539700,4,2126,464443,First State Bank & Trust,Williston,14801,ND,48.1474060044379,02/01/1926
1,NM,0.8985916698771458,-91.201889268682,9.43,Iowa,287539,7,656,251451,Farmers Savings Bank,Colesburg,14807,IA,42.637205176352,01/01/1907
1,NM,2.4125225704263062,-94.430636006608,19.21,Iowa,264768,5,1605,208778,Heartland Bank,Somers,14809,IA,42.3777429863707,01/01/1901
1,NM,4.11525754936056,-95.611841965286,83.46,Iowa,459413,7,4612,407148,TS Bank,Treynor,14812,IA,41.2327020062286,06/01/1923
1,N,-1.611629009322168,-75.6944206523217,-20.05,New York,25014,2,-102,22983,The Citizens National Bank of Hammond,Hammond,14820,NY,44.4493285121626,01/01/1913
1,N,1.3366420702613573,-84.3796020394096,13.3,Ohio,457215,6,1525,409538,First National Bank in New Bremen,New Bremen,14836,OH,40.4277689850087,01/01/1934
1,NM,0.4997932673303315,-86.8662770124461,4.54,Tennessee,433957,4,550,383828,Bank of Frankewing,Frankewing,1484,TN,35.1928159851547,12/13/1920
1,NM,1.8269051049343166,-82.220422021216,14.41,Tennessee,1401762,14,6280,1159471,Citizens Bank,Elizabethton,14851,TN,36.350438998244,11/03/1934
1,N,0.8142880408229738,-94.6325979636203,9.62,Minnesota,36877,1,75,33659,The First National Bank at St. James,Saint James,14853,MN,43.9801899967623,10/31/1934
1,NM,2.139831234228165,-91.4030810126118,23.61,Illinois,351915,3,1874,313456,State Street Bank and Trust Company,Quincy,14857,IL,39.9268429819154,01/01/1890
1,N,1.8342432730184928,-99.2348989933892,19.1,Texas,121387,1,564,109258,Stockmens National Bank in Cotulla,Cotulla,14864,TX,28.4374499965633,01/01/1904
