sr_returned_date_sk,sr_return_time_sk,sr_item_sk,sr_customer_sk,sr_cdemo_sk,sr_hdemo_sk,sr_addr_sk,sr_store_sk,sr_reason_sk,sr_ticket_number,sr_return_quantity,sr_return_amt,sr_return_tax,sr_return_amt_inc_tax,sr_fee,sr_return_ship_cost,sr_refunded_cash,sr_reversed_charge,sr_store_credit,sr_net_loss
2452158,31974,179,459,17919,5756,245,1,1,703,48,2287.68,183.01,2470.69,12.55,253.92,1143.84,503.28,640.56,449.48
2452735,38057,51,751,6034,593,83,1,1,704,11,32.56,0.97,33.53,94.67,228.14,32.23,0.04,0.29,323.78
2452651,46440,109,751,3623,2122,126,1,1,704,54,1147.50,45.90,1193.40,13.23,740.34,918.00,160.65,68.85,799.47
2451553,44808,130,418,3196,2223,234,1,1,705,13,30.42,0.00,30.42,50.37,163.80,17.94,12.10,0.38,214.17
2451939,58944,80,426,13634,93,325,1,1,706,20,1683.80,0.00,1683.80,15.57,880.20,909.25,364.03,410.52,895.77
2451854,30617,170,426,13114,4405,203,1,1,706,10,317.30,28.55,345.85,94.47,401.40,241.14,24.37,51.79,524.42
2452643,30844,159,838,6488,2968,204,1,1,707,78,1017.90,61.07,1078.97,98.07,4962.36,30.53,315.95,671.42,5121.50
2452736,49139,147,838,8840,5690,385,1,1,707,11,0.00,0.00,0.00,26.56,96.80,0.00,0.00,0.00,123.36
2451980,49463,85,117,18040,3606,100,1,1,708,17,616.25,36.97,653.22,21.72,69.87,425.21,147.10,43.94,128.56
2452014,41181,145,117,7334,1129,320,1,1,708,33,180.18,16.21,196.39,45.54,561.00,21.62,53.91,104.65,622.75
2452617,47305,27,952,517,1569,201,1,1,709,1,36.37,2.18,38.55,72.23,53.97,9.45,25.84,1.08,128.38
2452757,59265,1,335,12161,673,68,1,1,709,36,4168.80,208.44,4377.24,20.19,1356.12,1417.39,1320.67,1430.74,1584.75
,40284,26,,16933,541,,1,1,710,20,204.00,18.36,,10.62,,165.24,2.32,36.44,
2451246,35957,22,793,8612,1162,484,1,1,710,15,1058.40,95.25,1153.65,42.23,491.40,740.88,88.90,228.62,628.88
2451896,47429,92,319,631,6237,428,1,1,711,31,615.04,24.60,639.64,82.59,904.27,178.36,227.07,209.61,1011.46
2451872,34826,77,319,7769,3448,20,1,1,711,4,64.20,4.49,68.69,48.61,22.48,25.68,17.33,21.19,75.58
2452703,60675,168,4,15460,4941,310,1,1,713,34,714.34,7.14,721.48,81.52,0.00,300.02,107.72,306.60,88.66
2452666,53218,144,605,11400,6739,234,1,1,714,6,61.50,5.53,67.03,74.79,27.48,41.20,18.27,2.03,107.80
2452680,50062,33,605,6784,6001,283,1,1,714,41,1150.87,23.01,1173.88,70.00,628.94,1024.27,15.19,111.41,721.95
,35293,164,157,8351,,,1,,716,,,,,12.90,,,0.00,,119.37
2451931,56931,127,157,18805,5969,173,1,1,716,13,1278.29,89.48,1367.77,99.75,1005.81,511.31,506.20,260.78,1195.04
2452022,57946,47,157,15565,4335,246,1,1,716,2,66.40,4.64,71.04,29.90,87.26,16.60,2.98,46.82,121.80
2452705,34524,132,497,5315,891,128,1,1,717,19,315.02,18.90,333.92,31.20,0.00,195.31,50.27,69.44,50.10
2452672,60770,30,497,5596,4295,162,1,1,717,3,152.49,1.52,154.01,93.36,15.87,54.89,57.58,40.02,110.75
2451588,49660,68,344,3472,2575,267,1,1,718,15,879.30,26.37,905.67,37.72,393.00,791.37,65.06,22.87,457.09
2452289,43620,153,482,13074,4946,131,1,1,719,3,36.69,3.30,39.99,2.35,28.83,36.69,0.00,0.00,34.48
2452424,60699,141,624,12586,6930,409,1,1,719,19,122.93,11.06,133.99,56.42,406.98,114.32,5.42,3.19,474.46
2452596,33602,139,979,12235,1682,205,1,1,720,21,1982.19,99.10,2081.29,95.42,364.56,455.90,931.03,595.26,559.08
,34090,42,,,,355,,1,720,,0.00,0.00,0.00,,,0.00,,0.00,27.72
2452564,54423,39,979,1987,7014,133,1,1,720,26,1526.20,106.83,1633.03,4.10,1304.16,808.88,602.54,114.78,1415.09
2450918,37693,50,804,3330,5256,287,1,1,721,2,253.76,0.00,253.76,69.48,186.60,65.97,65.72,122.07,256.08
2450894,,109,804,,4473,,1,1,721,,,,,40.92,,,,0.00,168.12
2450896,35436,130,584,4607,1103,439,1,1,721,27,53.19,2.65,55.84,18.02,19.71,0.53,2.10,50.56,40.38
2450920,42230,34,804,4468,3042,24,1,1,721,3,2.64,0.00,2.64,58.23,1.05,1.21,0.22,1.21,59.28
2450936,40541,62,804,16567,5357,123,1,1,721,76,177.84,1.77,179.61,1.69,1244.88,96.03,54.81,27.00,1248.34
2452318,34243,21,297,3749,4421,45,1,1,722,23,725.19,50.76,775.95,75.43,362.48,391.60,230.17,103.42,488.67
2452310,39316,121,297,5568,1286,105,1,1,722,23,3131.68,62.63,3194.31,23.52,39.56,1440.57,1471.26,219.85,125.71
2451029,49402,16,235,16971,3634,262,1,1,723,36,1129.68,0.00,1129.68,26.55,386.28,598.73,265.47,265.48,412.83
2450971,30342,64,639,5917,1155,213,1,1,725,22,294.80,11.79,306.59,99.24,20.90,288.90,3.30,2.60,131.93
2451971,37603,143,297,5059,5541,463,1,1,726,10,90.70,8.16,98.86,20.45,121.00,69.83,15.23,5.64,149.61
2451357,37800,172,478,3739,168,68,1,1,729,5,79.75,0.00,79.75,84.31,19.90,24.72,9.35,45.68,104.21
2451419,57549,73,478,6677,4135,385,1,1,729,60,455.40,4.55,459.95,90.34,1633.80,104.74,105.19,245.47,1728.69
2452716,43720,163,2,5025,4049,141,1,1,730,23,446.43,13.39,459.82,39.07,385.48,26.78,352.50,67.15,437.94
2452723,41914,79,2,17178,4829,136,1,1,730,3,260.19,5.20,265.39,12.39,48.06,104.07,113.96,42.16,65.65
2452728,29669,33,2,16200,1255,147,1,1,730,31,2480.93,24.80,2505.73,56.29,939.61,2108.79,137.69,234.45,1020.70
2452666,48356,163,20,12315,2344,462,1,1,731,56,1583.68,63.34,1647.02,45.75,342.16,839.35,29.77,714.56,451.25
2451054,39489,163,455,17345,213,234,1,1,732,1,104.63,7.32,111.95,27.87,35.64,75.33,1.17,28.13,70.83
2452468,45093,63,498,4903,2949,98,1,1,733,16,1246.40,87.24,1333.64,35.77,830.88,959.72,275.21,11.47,953.89
2452436,50094,115,772,12052,2154,4,1,1,733,13,254.41,0.00,254.41,75.86,308.36,218.79,3.56,32.06,384.22
2452039,33762,121,837,3627,3732,77,1,1,734,84,6259.68,187.79,6447.47,54.30,4236.96,876.35,4575.83,807.50,4479.05
2452033,35670,35,852,7423,2264,265,1,1,735,2,16.52,1.48,18.00,2.45,13.56,3.46,9.92,3.14,17.49
2451977,45828,67,864,19163,1752,420,1,1,738,12,930.96,65.16,996.12,17.06,214.80,344.45,568.91,17.60,297.02
,,35,132,,,333,1,1,738,,1082.90,,1093.72,17.13,,,35.08,62.39,134.81
2452600,39139,87,823,5686,4466,455,1,1,739,54,9018.54,360.74,9379.28,62.00,3141.18,8567.61,405.83,45.10,3563.92
2452671,51692,55,823,667,5838,362,1,1,739,43,1435.34,86.12,1521.46,39.06,187.05,1349.21,56.84,29.29,312.23
2452652,41304,175,823,11752,3994,381,1,1,739,1,1.09,0.05,1.14,92.96,0.24,0.85,0.02,0.22,93.25
2451549,51894,25,355,10799,4102,277,1,1,740,11,162.47,0.00,162.47,60.17,89.10,108.85,53.62,0.00,149.27
2451834,30561,44,478,10981,1431,333,1,1,741,57,3904.50,78.09,3982.59,54.62,2839.17,1132.30,582.16,2190.04,2971.88
2451411,55694,127,92,4865,1577,241,1,1,742,1,87.46,7.87,95.33,96.07,42.26,35.85,6.70,44.91,146.20
2451376,29177,25,92,3409,6428,459,1,1,742,35,3505.60,315.50,3821.10,29.51,404.25,1752.80,1419.76,333.04,749.26
2452299,41523,21,246,11742,6930,362,1,1,743,9,99.45,8.95,108.40,20.76,90.81,23.86,65.00,10.59,120.52
2452167,29736,53,246,3163,780,489,1,1,743,31,464.38,37.15,501.53,85.86,1213.03,334.35,9.10,120.93,1336.04
2452037,52704,39,871,10575,7155,499,1,1,744,77,445.83,26.74,472.57,79.54,157.08,280.87,29.69,135.27,263.36
2452139,35625,163,871,10455,6054,69,1,1,744,12,151.32,3.02,154.34,21.75,356.76,83.22,4.76,63.34,381.53
2451068,29433,106,824,13551,4186,465,1,1,745,73,3506.19,315.55,3821.74,94.87,632.91,1647.90,353.07,1505.22,1043.33
2451723,46249,95,,19188,,213,,1,746,31,,,535.68,34.48,510.88,287.68,27.08,,585.04
2451801,32189,164,984,1154,339,140,1,1,748,4,21.04,1.05,22.09,46.77,247.40,3.36,13.26,4.42,295.22
2451864,41671,47,20,13712,5669,250,1,1,748,1,3.86,0.07,3.93,65.16,1.33,1.31,1.60,0.95,66.56
2451757,29852,89,671,16959,3558,178,1,1,748,14,694.26,13.88,708.14,77.38,19.18,610.94,4.16,79.16,110.44
2451742,46398,91,20,15327,1774,457,1,1,748,16,1851.04,129.57,1980.61,15.95,732.32,888.49,211.76,750.79,877.84
2451724,43284,73,427,10317,2245,286,1,1,751,1,1.45,0.04,1.49,19.47,1.17,0.59,0.85,0.01,20.68
2451603,35185,43,960,17776,3025,350,1,1,753,21,0.00,0.00,0.00,90.70,691.74,0.00,0.00,0.00,782.44
2452030,,14,,8745,5106,387,1,,754,30,1276.80,,1391.71,,,,441.26,784.47,
2450912,58565,110,608,5794,3090,199,1,1,758,41,2817.52,197.22,3014.74,37.23,352.19,2084.96,146.51,586.05,586.64
2450923,49217,106,358,2224,6705,355,1,1,758,57,1668.39,150.15,1818.54,46.21,770.07,817.51,348.86,502.02,966.43
2451451,53329,49,57,8231,4637,327,1,1,759,48,6741.60,471.91,7213.51,78.54,525.12,471.91,6144.29,125.40,1075.57
2451558,30008,94,937,15905,6906,195,1,1,759,3,54.54,4.36,58.90,23.42,21.81,19.63,19.54,15.37,49.59
2452711,53742,103,823,8944,2252,244,1,1,761,7,327.74,0.00,327.74,28.21,157.43,242.52,67.32,17.90,185.64
2452751,45873,42,232,8250,7155,144,1,1,763,7,85.05,2.55,87.60,0.56,170.17,79.94,4.65,0.46,173.28
2452642,42305,39,232,914,3171,72,1,1,763,34,64.94,5.84,70.78,40.03,45.90,38.31,14.64,11.99,91.77
2452581,39825,85,219,1480,6109,54,1,1,764,19,1332.09,119.88,1451.97,43.16,808.07,1212.20,110.29,9.60,971.11
2452085,42028,27,751,460,7013,390,1,1,766,34,249.22,0.00,249.22,13.78,151.64,32.39,52.03,164.80,165.42
2452004,51862,23,751,9309,4488,146,1,1,766,38,625.10,50.00,675.10,85.55,367.84,168.77,310.30,146.03,503.39
2452095,50657,83,751,5669,2655,368,1,1,766,38,1154.82,34.64,1189.46,69.45,225.34,103.93,535.95,514.94,329.43
2451820,33029,44,547,53,575,189,1,1,767,9,798.84,0.00,798.84,44.01,166.41,87.87,92.42,618.55,210.42
2451196,39416,109,911,18630,3197,25,1,1,769,1,29.21,1.75,30.96,3.15,28.38,19.57,7.51,2.13,33.28
2451116,35129,160,421,7241,294,454,1,1,769,9,206.82,6.20,213.02,50.09,390.69,117.88,51.58,37.36,446.98
2451932,32618,155,942,18675,3919,90,1,1,772,2,31.24,1.56,32.80,32.87,35.72,3.12,16.87,11.25,70.15
2451943,31223,65,423,3884,3777,354,1,1,772,44,4393.40,395.40,4788.80,45.41,2374.68,351.47,1172.15,2869.78,2815.49
2451918,30850,67,638,9711,523,139,1,1,773,33,359.04,10.77,369.81,51.51,1044.78,272.87,65.48,20.69,1107.06
2451914,51239,73,354,13076,323,263,1,1,774,1,29.12,1.16,30.28,23.56,19.76,6.69,4.26,18.17,44.48
2451801,31947,139,354,1494,3308,262,1,1,774,4,274.92,13.74,288.66,20.22,90.52,107.21,8.38,159.33,124.48
2451772,47737,167,354,3648,2954,32,1,1,774,53,1909.59,57.28,1966.87,66.97,2425.81,57.28,259.32,1592.99,2550.06
,42834,155,354,,7105,,,,774,29,1290.21,51.60,1341.81,91.59,486.91,,14.96,,
2451368,46289,178,319,2786,742,277,1,1,775,21,479.01,19.16,498.17,83.52,79.80,196.39,169.57,113.05,182.48
2451397,39639,110,335,5398,1839,83,1,1,775,14,77.42,6.19,83.61,11.76,135.52,63.48,12.82,1.12,153.47
2451900,52691,67,37,14480,4000,288,1,1,776,64,5210.88,260.54,5471.42,8.43,566.40,1094.28,1193.81,2922.79,835.37
2452442,53249,161,456,16608,6923,114,1,1,777,28,390.04,19.50,409.54,75.49,177.24,187.21,34.48,168.35,272.23
2452365,51411,113,456,8444,271,195,1,1,777,9,51.66,4.13,55.79,34.09,9.90,32.54,19.12,0.00,48.12
2451574,46628,64,961,5651,5422,178,1,1,778,18,1618.92,16.18,1635.10,50.31,18.72,420.91,1102.16,95.85,85.21
2451454,35256,38,961,11051,4170,322,1,1,778,11,418.99,16.75,435.74,29.20,31.68,54.46,302.55,61.98,77.63
2451550,50279,176,961,17354,6205,232,1,1,778,43,3512.24,70.24,3582.48,39.34,1580.25,491.71,724.92,2295.61,1689.83
2452614,39432,117,659,18704,2218,41,1,1,779,26,2229.50,44.59,2274.09,88.41,1161.16,713.44,985.43,530.63,1294.16
2452671,34381,162,659,15992,3561,11,1,1,779,10,102.80,2.05,104.85,42.27,42.60,2.05,90.67,10.08,86.92
2452006,36695,119,811,5232,3779,385,1,1,781,21,0.00,0.00,0.00,25.63,423.99,0.00,0.00,0.00,449.62
2451643,32729,106,721,3756,799,234,1,1,782,75,5587.50,502.87,6090.37,38.66,2860.50,5364.00,216.79,6.71,3402.03
2452642,55012,175,382,17773,3053,112,1,1,783,19,78.28,6.26,84.54,53.57,215.46,22.70,22.78,32.80,275.29
2451917,54675,43,189,13243,946,390,1,1,785,1,10.31,0.92,11.23,70.50,14.60,6.90,1.63,1.78,86.02
2451985,46336,79,189,17903,5666,430,1,1,785,31,2150.16,129.00,2279.16,73.72,1170.56,86.00,536.68,1527.48,1373.28
2452464,60734,138,999,13287,6344,309,1,1,789,10,333.90,16.69,350.59,1.56,206.90,70.11,110.79,153.00,225.15
2452419,57902,48,999,1759,1967,280,1,1,789,12,263.40,7.90,271.30,42.75,426.48,86.92,52.94,123.54,477.13
2451476,40028,13,783,18084,5000,484,1,1,790,6,249.54,12.47,262.01,45.07,45.36,247.04,1.60,0.90,102.90
2451517,57654,151,783,17661,2320,311,1,1,790,8,132.48,2.64,135.12,65.78,46.56,1.32,103.61,27.55,114.98
2451468,40504,67,439,7962,3886,133,1,1,790,3,59.07,1.18,60.25,38.27,3.87,19.49,18.20,21.38,43.32
2452568,44804,120,474,11230,515,159,1,1,792,42,70.56,2.82,73.38,17.60,91.56,36.69,22.35,11.52,111.98
2451891,31190,116,40,9972,4360,120,1,1,794,67,2784.52,222.76,3007.28,76.26,970.16,306.29,1239.11,1239.12,1269.18
2452706,50476,141,966,5078,5661,180,1,1,796,7,630.49,37.82,668.31,45.01,291.48,586.35,0.88,43.26,374.31
2452756,43874,7,950,,,,,1,796,31,,38.98,1013.62,24.89,110.98,,70.17,807.01,
2451910,36007,56,935,18674,2613,215,1,1,798,9,64.80,0.64,65.44,29.38,199.35,12.96,41.99,9.85,229.37
2451950,57742,125,967,12421,2228,82,1,1,798,48,2420.64,217.85,2638.49,60.37,0.00,605.16,1379.76,435.72,278.22
2451918,58373,13,122,2611,1948,161,1,1,798,1,61.18,0.61,61.79,67.97,19.27,11.01,4.51,45.66,87.85
2451136,45970,16,600,6353,5,98,1,1,799,8,497.92,34.85,532.77,76.76,302.72,288.79,66.92,142.21,414.33
2451237,42005,7,600,14973,3092,398,1,1,799,10,708.80,7.08,715.88,51.50,279.20,404.01,140.20,164.59,337.78
2451513,36700,115,574,9569,3038,383,1,1,800,15,759.30,15.18,774.48,2.72,521.25,296.12,23.15,440.03,539.15
2451585,29684,14,574,14255,6251,403,1,1,800,64,2733.44,109.33,2842.77,32.39,209.92,2268.75,148.70,315.99,351.64
2452303,38980,133,296,19058,6819,420,1,1,801,14,1333.50,106.68,1440.18,49.63,414.82,613.41,237.62,482.47,571.13
2452229,52179,105,296,2167,2654,30,1,1,801,17,66.47,4.65,71.12,10.96,22.10,31.90,18.66,15.91,37.71
2451660,55317,43,512,14550,2888,131,1,1,802,36,811.44,48.68,860.12,6.50,2163.96,446.29,43.81,321.34,2219.14
2451802,30920,173,271,1036,5709,94,1,1,803,2,47.30,4.25,51.55,32.42,5.24,21.75,7.92,17.63,41.91
2451065,56806,13,76,2562,1041,409,1,1,804,45,1790.10,71.60,1861.70,14.41,654.75,948.75,260.81,580.54,740.76
2451805,58546,77,43,883,5425,436,1,1,806,32,1904.00,95.20,1999.20,28.01,517.12,1294.72,530.07,79.21,640.33
2452449,32384,60,329,5764,1044,176,1,1,808,5,67.35,6.06,73.41,33.33,32.45,4.71,42.59,20.05,71.84
2452610,56457,45,134,5607,1215,347,1,1,809,89,6861.01,343.05,7204.06,19.14,899.79,823.32,4950.90,1086.79,1261.98
2452374,42020,101,684,16707,4201,,,1,810,,,58.50,,4.79,,,,221.39,
2452274,49167,167,684,1384,3622,276,1,1,810,15,1337.25,0.00,1337.25,18.05,249.30,147.09,166.62,1023.54,267.35
2451246,44470,154,616,10439,1120,96,1,1,811,10,167.40,11.71,179.11,36.60,60.60,118.85,15.53,33.02,108.91
2451473,46651,134,13,15952,2588,199,1,1,812,52,2436.72,48.73,2485.45,41.44,2057.64,341.14,775.36,1320.22,2147.81
,,22,,,1781,17,,1,812,35,2048.90,40.97,,23.40,,,599.30,,
2451518,32398,139,958,854,2355,384,1,1,812,5,508.20,30.49,538.69,25.65,220.20,243.93,240.48,23.79,276.34
2451455,41898,166,958,5658,4706,494,1,1,812,20,705.60,28.22,733.82,14.77,511.00,437.47,72.39,195.74,553.99
2451617,37346,20,678,18487,4096,158,1,1,814,19,547.58,0.00,547.58,34.86,326.61,514.72,9.20,23.66,361.47
,,139,,11229,,,,1,816,,,6.69,,,,21.74,,31.57,142.80
2452374,49067,39,929,17879,6460,409,1,1,816,52,5630.04,506.70,6136.74,80.56,2580.24,5573.73,5.06,51.25,3167.50
2452439,40350,177,970,7431,6245,306,1,1,816,33,1939.41,155.15,2094.56,14.44,238.92,1920.01,9.70,9.70,408.51
2451001,30127,176,437,11206,4335,137,1,1,818,8,37.04,2.59,39.63,87.49,2.24,29.63,3.55,3.86,92.32
2452250,59301,109,887,6215,5392,45,1,1,819,11,301.84,15.09,316.93,34.32,68.75,223.36,3.13,75.35,118.16
2452057,55239,161,786,6225,2072,368,1,1,821,8,100.16,9.01,109.17,50.40,343.52,98.15,1.96,0.05,402.93
2451971,58672,35,962,18110,4885,281,1,1,821,2,52.62,3.68,56.30,69.39,4.54,13.15,26.44,13.03,77.61
2451632,31735,80,367,17279,6088,32,1,1,822,69,611.34,18.34,629.68,80.12,1426.92,501.29,50.62,59.43,1525.38
2452079,51567,41,960,15143,643,482,1,1,823,16,235.52,18.84,254.36,77.95,56.80,228.45,2.61,4.46,153.59
2451763,35278,119,264,17383,278,432,1,1,824,31,305.35,3.05,308.40,4.16,32.55,241.22,18.59,45.54,39.76
2451621,34471,95,389,18091,5589,203,1,1,825,19,579.12,40.53,619.65,67.62,431.87,75.28,20.15,483.69,540.02
2451198,58824,88,760,5735,5662,301,1,1,826,14,26.60,1.86,28.46,96.92,102.62,25.27,1.01,0.32,201.40
2451466,35508,151,366,1120,4973,115,1,1,828,49,1483.23,44.49,1527.72,74.69,338.59,1216.24,74.75,192.24,457.77
2452791,41867,120,63,4421,6755,1,1,1,831,1,2.31,0.13,2.44,74.59,1.33,1.52,0.48,0.31,76.05
2452700,,54,636,662,3840,,1,1,831,11,,1.46,,23.73,44.66,0.00,19.78,,
2452709,36172,93,182,5215,45,363,1,1,832,27,2065.50,61.96,2127.46,26.04,953.37,61.96,1362.40,641.14,1041.37
2451177,50738,22,513,9877,4568,172,1,1,833,10,450.90,9.01,459.91,40.33,116.30,374.24,53.66,23.00,165.64
2452369,40682,87,839,6071,5913,199,1,1,834,26,1763.32,70.53,1833.85,54.20,649.48,282.13,785.03,696.16,774.21
2452627,57004,42,915,15348,1021,366,1,1,836,36,2159.64,129.57,2289.21,96.26,876.24,561.50,399.53,1198.61,1102.07
2452617,39486,96,915,17051,4376,113,1,1,836,35,723.10,0.00,723.10,21.25,695.45,28.92,569.22,124.96,716.70
2451181,34568,176,597,11393,423,97,1,1,837,5,80.45,2.41,82.86,28.24,123.25,69.18,7.10,4.17,153.90
2451532,30407,40,555,12993,6497,136,1,1,839,21,318.78,22.31,341.09,57.74,0.00,248.64,68.73,1.41,80.05
2450925,56304,146,692,16229,4427,318,1,1,840,1,41.37,3.30,44.67,21.33,17.79,12.82,2.28,26.27,42.42
2450867,35841,88,551,6887,6079,243,1,1,840,1,90.91,1.81,92.72,33.85,47.76,72.72,2.18,16.01,83.42
2451009,30178,50,2,15401,4648,71,1,1,843,59,1836.67,36.73,1873.40,91.78,1036.63,1120.36,42.97,673.34,1165.14
2451830,46409,131,382,2078,4820,178,1,1,844,64,271.36,13.56,284.92,29.92,28.16,65.12,49.49,156.75,71.64
2451661,33769,122,939,17528,,488,,1,845,,,2.36,,,,34.70,,,86.54
2451158,57596,64,743,10850,2400,302,1,1,846,54,219.24,4.38,223.62,96.23,72.90,122.77,59.81,36.66,173.51
2451166,47853,79,743,18326,1264,110,1,1,846,24,299.76,8.99,308.75,57.17,265.20,149.88,145.38,4.50,331.36
2451880,54267,164,472,5104,263,139,1,1,847,24,172.32,0.00,172.32,69.75,250.08,22.40,110.94,38.98,319.83
2451946,49819,155,254,9497,2095,130,1,1,848,30,26.40,1.32,27.72,11.45,83.40,25.87,0.32,0.21,96.17
2451559,50203,1,866,15731,4755,376,1,1,849,8,549.84,10.99,560.83,59.38,145.04,351.89,106.89,91.06,215.41
2451779,46043,25,810,5871,5536,1,1,1,851,48,5167.20,258.36,5425.56,99.40,1873.44,4443.79,137.44,585.97,2231.20
2451858,60842,55,495,14011,4959,316,1,1,853,1,3.89,0.15,4.04,92.31,23.38,3.42,0.22,0.25,115.84
2451607,56199,163,429,16236,5049,319,1,1,855,1,20.98,0.62,21.60,57.14,43.02,14.68,0.31,5.99,100.78
2452224,39784,5,,,4561,,1,1,856,,,,,,583.20,622.22,,525.79,
2452182,49001,141,793,675,4937,108,1,1,856,46,1294.90,51.79,1346.69,62.75,521.64,401.41,53.60,839.89,636.18
2452215,29436,97,793,2512,519,154,1,1,856,17,1060.97,74.26,1135.23,93.04,508.81,636.58,305.56,118.83,676.11
2452368,57365,141,904,13049,6130,475,1,1,857,26,815.36,32.61,847.97,3.48,198.64,350.60,102.24,362.52,234.73
2451644,52125,109,11,100,4480,69,1,1,858,32,701.76,0.00,701.76,63.00,716.16,56.14,555.23,90.39,779.16
2451540,42241,115,11,2660,2281,389,1,1,858,24,901.44,9.01,910.45,14.73,850.32,712.13,60.57,128.74,874.06
2452279,41242,117,94,3415,5816,217,1,1,859,43,1792.24,71.68,1863.92,11.45,875.05,1003.65,410.06,378.53,958.18
2452314,57884,109,94,10836,437,282,1,1,859,90,2305.80,161.40,2467.20,54.92,2900.70,1106.78,803.34,395.68,3117.02
2451643,56598,79,936,12605,2019,33,1,1,861,46,1127.46,67.64,1195.10,57.60,1292.60,507.35,279.04,341.07,1417.84
2450869,59817,52,383,12497,3161,193,1,1,862,54,1287.36,102.98,1390.34,76.02,655.02,1158.62,65.65,63.09,834.02
2450916,53973,152,383,9627,1639,312,1,1,862,3,180.54,9.02,189.56,60.69,16.65,86.65,55.39,38.50,86.36
2450945,33084,103,383,18864,335,230,1,1,862,5,449.55,40.45,490.00,37.98,269.75,134.86,72.37,242.32,348.18
2451694,39864,113,383,12015,5367,459,1,1,863,6,218.34,15.28,233.62,72.21,9.48,192.13,15.46,10.75,96.97
,39123,159,240,3946,1338,306,1,1,865,,1763.18,141.05,,,,,,,456.93
,38024,93,,,236,345,1,,865,,,64.33,1672.58,,,578.97,689.61,,1060.77
2452240,60446,77,31,18297,1156,142,1,1,865,61,2179.53,0.00,2179.53,40.62,1330.41,196.15,714.01,1269.37,1371.03
2452285,56980,33,240,1732,1380,324,1,1,865,2,85.50,3.42,88.92,94.00,44.40,47.02,8.85,29.63,141.82
2451961,51253,149,957,7531,5745,464,1,1,866,4,260.80,23.47,284.27,41.86,172.52,73.02,144.59,43.19,237.85
2451183,54965,146,511,5320,3385,369,1,1,867,16,387.20,11.61,398.81,55.94,242.08,212.96,64.46,109.78,309.63
2451234,59396,80,263,6946,505,233,1,1,869,13,1615.38,113.07,1728.45,16.06,86.84,1356.91,240.37,18.10,215.97
2452670,30621,168,86,5057,2740,467,1,1,870,1,42.49,2.12,44.61,20.25,14.83,25.06,14.81,2.62,37.20
2451647,39626,53,445,619,1338,116,1,1,871,51,2102.73,126.16,2228.89,53.63,1652.40,441.57,631.24,1029.92,1832.19
2451420,46753,52,985,2264,6335,210,1,1,872,11,69.74,3.48,73.22,43.92,34.87,68.34,1.10,0.30,82.27
2451160,31535,46,800,15509,6525,90,1,1,873,66,4399.56,43.99,4443.55,90.77,2597.10,2903.70,912.47,583.39,2731.86
2451897,54670,32,486,6816,1506,416,1,1,874,47,2269.16,181.53,2450.69,63.80,1090.40,1679.17,147.49,442.50,1335.73
2451827,39821,74,119,1787,4243,310,1,1,874,3,115.05,4.60,119.65,24.87,44.25,113.89,0.29,0.87,73.72
2451812,58347,25,412,63,4554,25,1,1,874,77,657.58,13.15,670.73,29.62,153.23,315.63,177.81,164.14,196.00
2452607,60471,24,837,4933,5569,309,1,1,876,15,399.15,31.93,431.08,67.88,0.00,87.81,59.15,252.19,99.81
2452460,56262,156,837,13525,212,112,1,1,876,2,24.16,0.72,24.88,84.63,17.74,6.76,16.00,1.40,103.09
2451067,46936,104,116,10285,723,477,1,1,878,14,280.84,2.80,283.64,39.71,382.20,280.84,0.00,0.00,424.71
2451546,42664,104,292,4752,3541,142,1,1,879,57,6341.82,380.50,6722.32,7.08,589.95,1014.69,532.71,4794.42,977.53
2451922,41270,86,388,,5694,,,1,880,,1131.93,33.95,1165.88,,,690.47,,229.56,
2451845,39008,85,388,5864,1073,58,1,1,880,18,229.86,13.79,243.65,27.62,25.38,121.82,34.57,73.47,66.79
2452279,34016,85,204,14063,5865,171,1,1,881,9,0.00,0.00,0.00,36.03,71.91,0.00,0.00,0.00,107.94
2452251,53862,175,732,1966,952,462,1,1,881,22,1465.42,43.96,1509.38,86.40,378.84,879.25,339.97,246.20,509.20
,,151,,353,4174,,,,882,1,,,16.62,53.61,1.84,10.21,,1.67,56.82
2451657,36022,67,449,17364,6374,237,1,1,882,66,3201.66,128.06,3329.72,39.57,411.18,2497.29,253.57,450.80,578.81
2450974,57035,70,495,8085,6283,469,1,1,885,64,4823.68,192.94,5016.62,29.25,1429.12,3280.10,818.09,725.49,1651.31
2451979,32678,89,807,13134,2237,148,1,1,887,11,823.46,74.11,897.57,39.21,343.09,378.79,75.59,369.08,456.41
2452793,55585,123,364,9501,4015,465,1,1,888,51,73.44,6.60,80.04,2.26,588.03,57.28,9.37,6.79,596.89
2452805,58264,61,844,11876,5147,22,1,1,888,6,271.80,0.00,271.80,18.75,85.50,144.05,53.65,74.10,104.25
2452666,34649,126,364,3695,4087,279,1,1,888,6,27.30,0.00,27.30,23.73,27.30,7.91,4.45,14.94,51.03
2451508,37893,58,107,14703,2569,98,1,1,889,92,525.32,21.01,546.33,68.09,1515.24,157.59,349.34,18.39,1604.34
2451461,42898,118,107,10526,5279,247,1,1,889,15,537.45,26.87,564.32,56.14,68.55,360.09,115.28,62.08,151.56
2452705,53520,51,848,19150,4381,87,1,1,890,64,956.16,9.56,965.72,33.86,1275.52,105.17,468.04,382.95,1318.94
