order_id,customer_id,order_date,status,channel
O0032205,C041283,2023-03-10,completed,Mobile
O0032206,C035964,2024-09-07,completed,Mobile
O0032207,C004825,2024-11-16,pending,Mobile
O0032208,C049238,2023-07-03,completed,Partner
O0032209,C042153,2023-03-13,refunded,Partner
O0032210,C031867,2023-12-03,completed,Partner
O0032211,C022143,2024-01-08,completed,Store
O0032212,C017040,2024-08-31,refunded,Web
O0032213,C027111,2023-10-30,completed,Mobile
O0032214,C030229,2023-04-30,completed,Mobile
O0032215,C036517,2023-11-20,completed,Mobile
O0032216,C013477,2023-04-04,completed,Mobile
O0032217,C012041,2023-01-06,refunded,Store
O0032218,C009984,2023-05-04,refunded,Partner
O0032219,C032741,2023-05-18,completed,Store
O0032220,C035385,2024-09-22,pending,Web
O0032221,C031800,2023-08-22,refunded,Partner
O0032222,C024023,2024-04-02,refunded,Store
O0032223,C049932,2023-05-25,completed,Store
O0032224,C029238,2023-08-08,pending,Web
O0032225,C035681,2023-03-01,completed,Mobile
O0032226,C036534,2024-01-25,completed,Store
O0032227,C035124,2024-09-05,completed,Web
O0032228,C049890,2024-06-10,completed,Partner
O0032229,C047993,2024-03-01,pending,Partner
O0032230,C043600,2024-03-13,completed,Mobile
O0032231,C036510,2023-09-03,completed,Store
O0032232,C006607,2023-06-11,refunded,Mobile
O0032233,C044086,2023-09-02,pending,Partner
O0032234,C026345,2024-06-21,completed,Mobile
O0032235,C002221,2023-10-30,pending,Mobile
O0032236,C042498,2023-11-02,completed,Web
O0032237,C040979,2023-09-01,completed,Partner
O0032238,C001300,2024-11-08,completed,Store
O0032239,C047996,2024-11-06,completed,Store
O0032240,C018453,2023-08-01,pending,Store
O0032241,C025625,2024-10-28,refunded,Mobile
O0032242,C023982,2023-03-10,completed,Partner
O0032243,C019504,2023-12-29,pending,Mobile
O0032244,C017230,2023-12-09,completed,Partner
O0032245,C044751,2023-08-14,pending,Partner
O0032246,C040842,2023-01-03,completed,Partner
O0032247,C040135,2023-02-13,refunded,Partner
O0032248,C041507,2023-12-22,completed,Web
O0032249,C028999,2023-07-03,refunded,Store
O0032250,C005562,2023-06-05,completed,Store
O0032251,C046038,2023-03-15,pending,Partner
O0032252,C017452,2023-12-11,completed,Mobile
O0032253,C040742,2023-03-29,completed,Partner
O0032254,C001520,2024-07-25,completed,Partner
O0032255,C044851,2024-09-25,completed,Web
O0032256,C019733,2023-05-11,refunded,Mobile
O0032257,C015479,2023-02-15,pending,Partner
O0032258,C021916,2024-04-04,completed,Store
O0032259,C008985,2024-04-16,completed,Web
O0032260,C035878,2023-06-30,pending,Store
O0032261,C034927,2024-10-27,completed,Store
O0032262,C007261,2024-06-18,pending,Web
O0032263,C023153,2023-03-15,completed,Partner
O0032264,C008672,2024-02-25,completed,Partner
O0032265,C023065,2023-08-28,completed,Partner
O0032266,C035728,2024-03-01,completed,Store
O0032267,C021998,2024-05-10,completed,Partner
O0032268,C019567,2023-03-15,pending,Mobile
O0032269,C006316,2024-02-18,refunded,Web
O0032270,C005811,2023-10-21,pending,Mobile
O0032271,C014802,2024-04-01,completed,Store
O0032272,C014282,2023-06-30,completed,Store
O0032273,C031610,2023-09-26,completed,Partner
O0032274,C015084,2023-02-07,completed,Partner
O0032275,C019581,2024-09-25,completed,Partner
O0032276,C016880,2023-11-07,completed,Web
O0032277,C007643,2024-05-10,pending,Store
O0032278,C014104,2023-04-04,completed,Web
O0032279,C048590,2023-06-09,completed,Partner
O0032280,C006075,2024-07-16,completed,Mobile
O0032281,C012405,2024-05-01,completed,Partner
O0032282,C033480,2024-01-22,completed,Mobile
O0032283,C035309,2024-11-20,completed,Mobile
O0032284,C012992,2023-03-19,refunded,Web
O0032285,C037487,2023-09-16,refunded,Partner
O0032286,C028507,2024-09-16,completed,Web
O0032287,C038547,2023-07-04,completed,Store
O0032288,C041362,2023-06-11,refunded,Partner
O0032289,C014289,2024-09-22,completed,Store
O0032290,C034034,2023-11-18,completed,Web
O0032291,C046503,2024-04-06,refunded,Store
O0032292,C016855,2024-11-05,refunded,Mobile
O0032293,C046984,2023-01-25,pending,Web
O0032294,C025123,2024-01-05,completed,Mobile
O0032295,C034205,2024-07-16,completed,Store
O0032296,C006168,2023-01-01,completed,Store
O0032297,C039494,2024-02-23,completed,Store
O0032298,C031763,2023-12-10,pending,Partner
O0032299,C030186,2024-06-26,completed,Mobile
O0032300,C009335,2023-01-02,completed,Store
O0032301,C031006,2024-10-24,pending,Partner
O0032302,C044758,2024-03-07,pending,Partner
O0032303,C021076,2024-01-12,refunded,Partner
O0032304,C035186,2023-05-12,completed,Store
O0032305,C024741,2024-11-18,completed,Partner
O0032306,C033990,2024-09-17,completed,Web
O0032307,C048298,2023-01-31,completed,Web
O0032308,C029723,2024-04-27,refunded,Partner
O0032309,C035870,2024-11-15,refunded,Web
O0032310,C000332,2023-03-13,completed,Store
O0032311,C046531,2023-01-30,pending,Partner
O0032312,C033896,2024-01-17,completed,Partner
O0032313,C047003,2024-04-23,refunded,Mobile
O0032314,C003480,2024-10-11,completed,Partner
O0032315,C025619,2023-02-08,completed,Store
O0032316,C006925,2023-10-23,completed,Mobile
O0032317,C022367,2024-05-07,completed,Partner
O0032318,C019301,2023-01-08,completed,Partner
O0032319,C036873,2023-12-23,completed,Store
O0032320,C039971,2023-07-31,completed,Store
O0032321,C017010,2024-04-20,completed,Web
O0032322,C014415,2024-05-18,completed,Mobile
O0032323,C039955,2024-03-31,refunded,Store
O0032324,C037394,2023-10-31,completed,Partner
O0032325,C004291,2023-04-29,refunded,Web
O0032326,C040668,2024-11-27,completed,Mobile
O0032327,C011579,2024-01-02,completed,Partner
O0032328,C047710,2023-12-31,completed,Web
O0032329,C021138,2023-07-14,completed,Web
O0032330,C024662,2023-05-27,completed,Partner
O0032331,C037390,2023-10-22,completed,Partner
O0032332,C045341,2023-07-03,completed,Store
O0032333,C039291,2024-05-07,completed,Mobile
O0032334,C023793,2023-08-10,completed,Store
O0032335,C027356,2023-02-17,completed,Partner
O0032336,C001603,2024-02-29,pending,Store
O0032337,C013520,2023-04-16,completed,Mobile
O0032338,C021444,2023-09-27,completed,Partner
O0032339,C010810,2023-04-04,completed,Store
O0032340,C038716,2024-01-05,completed,Store
O0032341,C024883,2024-11-13,completed,Store
O0032342,C024268,2024-07-20,completed,Web
O0032343,C043514,2024-04-14,completed,Web
O0032344,C049981,2023-12-10,refunded,Store
O0032345,C014791,2024-02-05,completed,Partner
O0032346,C029872,2024-10-11,completed,Partner
O0032347,C005484,2023-09-12,completed,Store
O0032348,C031178,2023-09-15,refunded,Partner
O0032349,C032355,2024-07-17,completed,Mobile
O0032350,C029069,2024-02-17,completed,Store
O0032351,C009505,2023-06-02,completed,Store
O0032352,C033742,2023-11-13,refunded,Partner
O0032353,C028495,2023-12-07,completed,Partner
O0032354,C017940,2023-03-08,completed,Partner
O0032355,C043589,2023-07-22,pending,Store
O0032356,C038344,2023-12-09,completed,Web
O0032357,C020172,2023-01-17,completed,Mobile
O0032358,C011920,2024-07-24,refunded,Partner
O0032359,C033318,2024-10-05,completed,Partner
O0032360,C038581,2023-07-19,completed,Store
O0032361,C047591,2023-09-27,completed,Mobile
O0032362,C009026,2023-12-27,refunded,Web
O0032363,C044136,2024-05-29,completed,Mobile
O0032364,C023474,2023-09-16,completed,Partner
O0032365,C016999,2024-06-23,completed,Partner
O0032366,C020604,2024-10-24,completed,Store
O0032367,C017302,2024-11-24,completed,Web
O0032368,C042586,2023-09-24,refunded,Mobile
O0032369,C038434,2023-07-11,completed,Mobile
O0032370,C028379,2024-09-21,pending,Partner
O0032371,C042092,2023-10-06,completed,Web
O0032372,C036803,2024-09-11,completed,Mobile
O0032373,C010302,2023-01-30,refunded,Partner
O0032374,C036056,2024-01-06,completed,Partner
O0032375,C013587,2024-04-10,completed,Mobile
O0032376,C039688,2024-01-01,completed,Mobile
O0032377,C011957,2024-08-29,pending,Store
O0032378,C001510,2023-09-06,completed,Store
O0032379,C003370,2023-12-01,completed,Store
O0032380,C042239,2024-10-10,pending,Partner
O0032381,C023823,2023-02-19,refunded,Store
O0032382,C002628,2023-09-18,completed,Partner
O0032383,C025500,2023-10-01,completed,Mobile
O0032384,C022660,2024-11-11,refunded,Mobile
O0032385,C017495,2023-08-31,completed,Web
O0032386,C041900,2023-11-01,completed,Partner
O0032387,C023656,2023-04-27,completed,Partner
O0032388,C044043,2024-01-25,refunded,Partner
O0032389,C013585,2023-03-17,completed,Store
O0032390,C036224,2024-02-26,refunded,Mobile
O0032391,C006359,2023-11-07,completed,Partner
O0032392,C019219,2024-09-17,completed,Mobile
O0032393,C035100,2023-06-29,pending,Web
O0032394,C019743,2023-11-07,refunded,Store
O0032395,C014216,2023-05-05,completed,Mobile
O0032396,C028916,2024-02-03,completed,Partner
O0032397,C014170,2024-05-29,completed,Store
O0032398,C028812,2024-01-19,completed,Store
O0032399,C003532,2023-11-22,completed,Store
O0032400,C016789,2023-02-06,completed,Mobile
O0032401,C035863,2024-01-05,completed,Web
O0032402,C020439,2024-11-09,completed,Store
O0032403,C031166,2024-10-30,pending,Mobile
O0032404,C018502,2023-01-20,completed,Web
O0032405,C042545,2024-07-02,completed,Web
O0032406,C020113,2024-02-28,completed,Partner
O0032407,C003015,2023-11-11,completed,Web
O0032408,C010569,2023-08-31,completed,Partner
O0032409,C041615,2023-05-16,refunded,Store
O0032410,C034183,2024-06-08,pending,Web
O0032411,C031491,2023-01-15,completed,Web
O0032412,C038216,2024-01-25,completed,Store
O0032413,C047433,2024-03-26,completed,Mobile
O0032414,C021478,2024-08-28,completed,Web
O0032415,C016506,2024-06-25,completed,Web
O0032416,C045953,2024-10-10,pending,Mobile
O0032417,C003337,2024-04-21,pending,Partner
O0032418,C007823,2023-08-15,completed,Store
O0032419,C021470,2023-03-20,completed,Store
O0032420,C006071,2024-09-22,completed,Mobile
O0032421,C004225,2023-11-14,completed,Partner
O0032422,C027251,2023-03-17,refunded,Partner
O0032423,C015620,2023-12-11,completed,Web
O0032424,C030478,2024-07-14,completed,Mobile
O0032425,C002547,2024-03-23,refunded,Mobile
O0032426,C005536,2024-11-21,completed,Store
O0032427,C043873,2024-09-05,completed,Partner
O0032428,C001019,2023-08-28,refunded,Mobile
O0032429,C013257,2024-11-27,refunded,Mobile
O0032430,C004456,2024-03-21,completed,Partner
O0032431,C027579,2023-08-31,completed,Mobile
O0032432,C000113,2024-09-10,pending,Store
O0032433,C049362,2023-08-29,completed,Mobile
O0032434,C003421,2024-04-25,pending,Web
O0032435,C023820,2023-06-04,refunded,Partner
O0032436,C002967,2023-10-17,completed,Web
O0032437,C025072,2023-11-18,completed,Web
O0032438,C018609,2024-08-18,pending,Store
O0032439,C022285,2023-01-03,pending,Web
O0032440,C040536,2024-11-01,pending,Web
O0032441,C008807,2023-11-14,completed,Web
O0032442,C014421,2024-04-09,completed,Store
O0032443,C017043,2023-03-26,completed,Mobile
O0032444,C012007,2023-03-24,refunded,Web
O0032445,C010188,2023-07-14,completed,Web
O0032446,C031661,2023-08-08,pending,Web
O0032447,C005780,2024-11-17,completed,Mobile
O0032448,C036857,2023-04-25,pending,Mobile
O0032449,C048180,2024-06-02,completed,Partner
O0032450,C013014,2023-12-22,completed,Partner
O0032451,C006411,2023-03-13,completed,Mobile
O0032452,C009297,2024-01-02,refunded,Store
O0032453,C037440,2023-10-09,completed,Partner
O0032454,C008971,2023-11-29,pending,Mobile
O0032455,C041361,2023-02-26,completed,Mobile
O0032456,C041598,2024-04-10,completed,Store
O0032457,C004561,2024-08-26,completed,Store
O0032458,C008479,2024-05-14,completed,Partner
O0032459,C042733,2023-06-20,completed,Web
O0032460,C015615,2024-03-26,completed,Partner
O0032461,C015896,2024-01-22,refunded,Partner
O0032462,C031546,2024-09-20,completed,Mobile
O0032463,C012379,2023-05-06,completed,Mobile
O0032464,C031546,2023-07-18,pending,Partner
O0032465,C047458,2023-07-22,completed,Store
O0032466,C023921,2024-05-07,completed,Partner
O0032467,C037292,2024-08-01,refunded,Store
O0032468,C022057,2023-03-24,completed,Web
O0032469,C014264,2024-03-30,pending,Partner
O0032470,C042563,2023-02-24,completed,Partner
O0032471,C008037,2023-11-23,refunded,Web
O0032472,C005788,2023-08-23,completed,Mobile
O0032473,C021613,2024-05-23,refunded,Web
O0032474,C000352,2023-09-14,completed,Store
O0032475,C006878,2023-02-08,pending,Store
O0032476,C037882,2024-08-10,completed,Store
O0032477,C024636,2024-08-04,completed,Web
O0032478,C036084,2024-05-13,pending,Store
O0032479,C003918,2024-02-22,refunded,Web
O0032480,C013517,2023-05-29,completed,Partner
O0032481,C048442,2024-04-25,completed,Mobile
O0032482,C018058,2024-03-30,completed,Store
O0032483,C002405,2024-02-14,refunded,Mobile
O0032484,C016633,2023-05-05,completed,Web
O0032485,C029442,2024-09-10,refunded,Web
O0032486,C026914,2023-05-24,completed,Mobile
O0032487,C044385,2024-04-25,completed,Store
O0032488,C048794,2023-02-27,completed,Partner
O0032489,C023483,2023-03-25,completed,Partner
O0032490,C020538,2023-11-07,refunded,Web
O0032491,C035268,2023-08-10,refunded,Partner
O0032492,C018564,2023-01-11,completed,Partner
O0032493,C015347,2024-06-04,pending,Mobile
O0032494,C010872,2023-11-02,pending,Mobile
O0032495,C022332,2024-05-05,completed,Partner
O0032496,C023115,2023-11-13,completed,Mobile
O0032497,C001981,2023-04-25,completed,Mobile
O0032498,C010662,2023-01-30,completed,Partner
O0032499,C046578,2023-11-14,refunded,Web
O0032500,C041301,2023-12-22,completed,Partner
O0032501,C007416,2023-06-12,completed,Mobile
O0032502,C002825,2023-11-14,completed,Store
O0032503,C009663,2023-11-09,completed,Web
O0032504,C030346,2024-03-20,completed,Store
O0032505,C048240,2024-10-16,pending,Mobile
O0032506,C018418,2023-12-13,pending,Web
O0032507,C041799,2024-07-31,completed,Web
O0032508,C048627,2024-06-20,completed,Web
O0032509,C043647,2023-07-27,completed,Store
O0032510,C020943,2024-05-17,completed,Partner
O0032511,C038475,2024-04-18,completed,Store
O0032512,C024204,2024-05-28,completed,Mobile
O0032513,C020656,2024-02-07,completed,Mobile
O0032514,C015599,2023-05-19,completed,Mobile
O0032515,C030877,2023-10-12,pending,Mobile
O0032516,C027721,2024-01-11,completed,Store
O0032517,C016948,2023-03-26,refunded,Partner
O0032518,C025124,2024-06-02,completed,Web
O0032519,C041481,2024-08-26,completed,Store
O0032520,C001143,2024-07-10,refunded,Partner
O0032521,C000499,2024-10-30,completed,Mobile
O0032522,C014499,2024-09-25,completed,Partner
O0032523,C030503,2023-06-11,completed,Mobile
O0032524,C032685,2024-04-28,completed,Mobile
O0032525,C008365,2024-05-10,completed,Mobile
O0032526,C021884,2024-02-08,completed,Mobile
O0032527,C024052,2024-07-09,refunded,Partner
O0032528,C007394,2024-04-27,pending,Mobile
O0032529,C009626,2023-06-06,completed,Mobile
O0032530,C004165,2024-03-10,completed,Web
O0032531,C029847,2024-10-11,completed,Mobile
O0032532,C028444,2023-12-15,completed,Store
O0032533,C049076,2024-09-25,pending,Partner
O0032534,C009157,2024-05-05,completed,Mobile
O0032535,C038727,2023-08-31,completed,Partner
O0032536,C013899,2024-08-30,pending,Web
O0032537,C013204,2024-01-07,completed,Store
O0032538,C014121,2023-09-02,completed,Mobile
O0032539,C002142,2024-01-18,completed,Store
O0032540,C015663,2024-04-25,completed,Store
O0032541,C003722,2024-06-09,refunded,Store
O0032542,C008017,2024-05-16,pending,Store
O0032543,C045240,2023-04-28,completed,Store
O0032544,C041238,2024-09-14,completed,Mobile
O0032545,C002743,2023-03-17,completed,Mobile
O0032546,C018172,2023-05-27,completed,Web
O0032547,C022359,2023-11-02,completed,Web
O0032548,C008983,2024-04-19,completed,Mobile
O0032549,C043515,2024-04-06,completed,Mobile
O0032550,C028612,2023-05-26,pending,Web
O0032551,C021345,2023-10-10,completed,Partner
O0032552,C027689,2024-01-07,pending,Partner
O0032553,C011884,2024-06-10,completed,Partner
O0032554,C028843,2024-10-14,completed,Mobile
O0032555,C047015,2024-10-04,completed,Partner
O0032556,C036253,2024-05-24,completed,Store
O0032557,C024669,2023-12-11,completed,Partner
O0032558,C020817,2023-09-09,completed,Store
O0032559,C010739,2023-05-07,completed,Mobile
O0032560,C043645,2024-09-12,completed,Store
O0032561,C028299,2023-05-25,completed,Web
O0032562,C023140,2024-05-24,completed,Mobile
O0032563,C033491,2024-03-20,completed,Partner
O0032564,C036036,2023-04-23,completed,Web
O0032565,C026485,2023-04-18,completed,Mobile
O0032566,C040400,2023-07-17,refunded,Partner
O0032567,C002662,2023-06-10,completed,Web
O0032568,C032729,2023-11-15,completed,Mobile
O0032569,C044341,2023-04-01,completed,Mobile
O0032570,C021545,2023-03-14,completed,Web
O0032571,C014844,2023-01-28,completed,Partner
O0032572,C004746,2024-04-21,completed,Web
O0032573,C017569,2024-09-25,pending,Store
O0032574,C033332,2023-01-09,completed,Store
O0032575,C036621,2024-04-14,pending,Mobile
O0032576,C019156,2024-08-19,refunded,Web
O0032577,C033113,2023-12-10,completed,Partner
O0032578,C007884,2023-10-31,completed,Partner
O0032579,C022306,2024-02-02,completed,Store
O0032580,C035098,2023-11-04,completed,Web
O0032581,C003084,2023-05-03,pending,Partner
O0032582,C040429,2024-05-09,completed,Web
O0032583,C036644,2024-03-19,completed,Web
O0032584,C040061,2023-06-30,refunded,Web
O0032585,C047227,2024-11-01,pending,Web
O0032586,C049845,2023-03-08,completed,Mobile
O0032587,C038028,2023-06-23,pending,Mobile
O0032588,C029415,2024-07-09,completed,Partner
O0032589,C037899,2023-07-24,completed,Partner
O0032590,C037457,2023-04-22,pending,Web
O0032591,C003484,2024-04-07,pending,Web
O0032592,C018118,2024-03-02,refunded,Mobile
O0032593,C030794,2023-09-01,pending,Web
O0032594,C031376,2023-08-02,completed,Partner
O0032595,C005051,2024-03-18,pending,Partner
O0032596,C000103,2023-03-04,pending,Store
O0032597,C028693,2024-03-07,completed,Web
O0032598,C031326,2023-12-16,completed,Store
O0032599,C040533,2024-08-07,completed,Store
O0032600,C033838,2023-12-06,refunded,Mobile
O0032601,C000064,2023-05-15,completed,Mobile
O0032602,C032674,2024-03-08,completed,Web
O0032603,C033345,2023-09-04,completed,Store
O0032604,C008029,2023-08-28,completed,Store
O0032605,C021516,2023-04-07,refunded,Partner
O0032606,C029876,2023-07-05,completed,Mobile
O0032607,C006283,2024-07-10,completed,Web
O0032608,C029545,2024-11-10,refunded,Web
O0032609,C036647,2024-07-14,completed,Mobile
O0032610,C017358,2023-11-06,completed,Partner
O0032611,C027245,2023-07-27,pending,Mobile
O0032612,C044982,2023-12-13,completed,Partner
O0032613,C004811,2024-11-23,completed,Web
O0032614,C012244,2023-10-16,pending,Mobile
O0032615,C006162,2024-11-07,completed,Partner
O0032616,C033975,2023-08-30,completed,Mobile
O0032617,C030693,2023-03-13,pending,Web
O0032618,C016301,2024-03-19,pending,Mobile
O0032619,C044629,2024-01-07,completed,Web
O0032620,C040352,2023-07-03,completed,Web
O0032621,C049734,2024-09-25,completed,Partner
O0032622,C023184,2024-11-12,completed,Store
O0032623,C046089,2024-08-21,completed,Store
