payment_id,order_id,amount,method,payment_date
PAY00094941,O0063285,444.82,pix,2023-08-14
PAY00094942,O0063286,173.81,debit_card,2024-08-06
PAY00094943,O0063287,789.7,debit_card,2024-07-26
PAY00094944,O0063288,1460.05,pix,2023-10-01
PAY00094945,O0063289,1059.16,boleto,2023-12-21
PAY00094946,O0063289,1257.13,pix,2024-03-16
PAY00094947,O0063290,1502.01,boleto,2023-02-14
PAY00094948,O0063291,257.23,voucher,2024-08-11
PAY00094949,O0063291,318.13,credit_card,2023-01-13
PAY00094950,O0063292,514.7,debit_card,2023-10-20
PAY00094951,O0063293,417.73,debit_card,2024-10-27
PAY00094952,O0063294,179.64,credit_card,2023-03-09
PAY00094953,O0063294,602.97,voucher,2023-03-07
PAY00094954,O0063295,1543.59,voucher,2023-12-17
PAY00094955,O0063295,782.4,boleto,2023-09-18
PAY00094956,O0063296,1436.43,voucher,2023-08-14
PAY00094957,O0063296,1124.56,voucher,2024-01-06
PAY00094958,O0063297,858.71,pix,2024-06-06
PAY00094959,O0063297,279.87,debit_card,2024-09-04
PAY00094960,O0063298,852.08,pix,2023-10-29
PAY00094961,O0063298,1761.89,voucher,2024-05-17
PAY00094962,O0063299,1033.38,debit_card,2023-09-01
PAY00094963,O0063300,1275.57,boleto,2023-04-25
PAY00094964,O0063301,1042.89,voucher,2023-06-30
PAY00094965,O0063302,487.62,debit_card,2023-11-18
PAY00094966,O0063303,1262.91,voucher,2024-08-24
PAY00094967,O0063304,1464.21,debit_card,2023-03-24
PAY00094968,O0063305,85.4,boleto,2024-10-14
PAY00094969,O0063306,850.35,pix,2023-09-12
PAY00094970,O0063306,1589.44,credit_card,2024-11-02
PAY00094971,O0063307,41.5,debit_card,2024-05-10
PAY00094972,O0063307,1295.15,debit_card,2024-08-13
PAY00094973,O0063308,959.74,credit_card,2024-02-20
PAY00094974,O0063308,1418.53,pix,2024-03-26
PAY00094975,O0063309,864.06,boleto,2024-03-13
PAY00094976,O0063309,1183.72,pix,2024-05-29
PAY00094977,O0063310,1897.87,voucher,2023-10-22
PAY00094978,O0063310,151.99,boleto,2024-06-12
PAY00094979,O0063311,1520.83,pix,2024-03-03
PAY00094980,O0063311,1823.61,boleto,2023-09-05
PAY00094981,O0063312,468.67,debit_card,2024-07-16
PAY00094982,O0063313,1423.32,voucher,2024-09-25
PAY00094983,O0063313,971.41,voucher,2023-01-04
PAY00094984,O0063314,141.36,pix,2023-03-02
PAY00094985,O0063314,552.39,credit_card,2024-11-15
PAY00094986,O0063315,707.84,credit_card,2024-02-01
PAY00094987,O0063316,855.99,boleto,2023-04-26
PAY00094988,O0063317,1168.36,debit_card,2024-06-04
PAY00094989,O0063317,97.35,voucher,2023-09-05
PAY00094990,O0063318,614.73,voucher,2023-02-24
PAY00094991,O0063318,1964.78,debit_card,2024-08-08
PAY00094992,O0063319,1873.07,credit_card,2023-02-06
PAY00094993,O0063320,678.79,voucher,2024-11-08
PAY00094994,O0063321,710.84,debit_card,2024-04-24
PAY00094995,O0063322,1998.61,boleto,2024-05-27
PAY00094996,O0063322,162.71,voucher,2024-09-27
PAY00094997,O0063323,206.46,boleto,2024-11-07
PAY00094998,O0063324,478.83,voucher,2023-11-03
PAY00094999,O0063325,1087.77,debit_card,2024-01-13
PAY00095000,O0063325,1680.34,boleto,2023-07-29
PAY00095001,O0063326,1337.57,pix,2023-02-05
PAY00095002,O0063326,677.93,debit_card,2024-10-22
PAY00095003,O0063327,1274.75,pix,2024-09-28
PAY00095004,O0063328,834.37,credit_card,2023-09-05
PAY00095005,O0063329,1376.74,credit_card,2024-11-01
PAY00095006,O0063330,1212.61,voucher,2023-12-14
PAY00095007,O0063331,1741.63,voucher,2024-11-06
PAY00095008,O0063332,973.99,voucher,2024-08-03
PAY00095009,O0063333,212.02,credit_card,2023-06-12
PAY00095010,O0063334,1613.55,debit_card,2024-09-10
PAY00095011,O0063335,284.79,pix,2024-06-02
PAY00095012,O0063335,417.54,pix,2024-07-11
PAY00095013,O0063336,775.45,credit_card,2023-12-04
PAY00095014,O0063336,1448.58,debit_card,2024-07-21
PAY00095015,O0063337,239.58,credit_card,2024-01-14
PAY00095016,O0063337,1611.66,voucher,2023-07-02
PAY00095017,O0063338,584.7,voucher,2024-11-15
PAY00095018,O0063339,1662.8,debit_card,2023-11-09
PAY00095019,O0063340,1206.97,credit_card,2023-11-06
PAY00095020,O0063340,841.57,debit_card,2024-01-25
PAY00095021,O0063341,157.63,credit_card,2024-03-21
PAY00095022,O0063342,513.61,credit_card,2023-12-26
PAY00095023,O0063343,1069.9,voucher,2023-09-07
PAY00095024,O0063344,1292.54,credit_card,2024-02-21
PAY00095025,O0063345,989.15,debit_card,2024-03-26
PAY00095026,O0063345,1391.03,voucher,2023-04-25
PAY00095027,O0063346,931.81,voucher,2024-01-20
PAY00095028,O0063346,1440.13,pix,2024-05-08
PAY00095029,O0063347,712.95,pix,2024-11-30
PAY00095030,O0063347,462.09,voucher,2024-11-15
PAY00095031,O0063348,1631.0,boleto,2024-03-21
PAY00095032,O0063349,1509.89,pix,2023-05-25
PAY00095033,O0063350,1975.29,debit_card,2023-04-03
PAY00095034,O0063350,1112.75,pix,2024-08-17
PAY00095035,O0063351,267.64,pix,2024-01-23
PAY00095036,O0063351,710.78,debit_card,2023-10-31
PAY00095037,O0063352,1532.03,voucher,2024-07-17
PAY00095038,O0063353,1463.38,pix,2023-01-13
PAY00095039,O0063353,1335.93,credit_card,2023-07-17
PAY00095040,O0063354,1526.15,credit_card,2024-09-26
PAY00095041,O0063355,303.73,debit_card,2024-02-14
PAY00095042,O0063356,673.27,boleto,2024-10-13
PAY00095043,O0063356,1481.87,voucher,2024-05-12
PAY00095044,O0063357,1578.66,debit_card,2024-04-27
PAY00095045,O0063357,732.49,voucher,2024-11-29
PAY00095046,O0063358,842.21,voucher,2023-05-10
PAY00095047,O0063359,1833.55,pix,2023-10-23
PAY00095048,O0063359,631.62,debit_card,2023-10-29
PAY00095049,O0063360,10.65,voucher,2024-05-12
PAY00095050,O0063361,1715.22,debit_card,2024-05-09
PAY00095051,O0063362,1870.87,voucher,2023-11-09
PAY00095052,O0063363,340.55,voucher,2023-10-30
PAY00095053,O0063364,1904.85,pix,2023-11-29
PAY00095054,O0063365,838.91,boleto,2023-05-12
PAY00095055,O0063365,601.66,voucher,2024-09-06
PAY00095056,O0063366,1119.17,pix,2023-04-08
PAY00095057,O0063366,227.76,pix,2024-10-22
PAY00095058,O0063367,855.03,debit_card,2023-07-07
PAY00095059,O0063367,1464.65,credit_card,2023-10-12
PAY00095060,O0063368,1499.97,boleto,2024-10-11
PAY00095061,O0063369,1796.66,pix,2024-09-23
PAY00095062,O0063369,297.65,debit_card,2023-05-24
PAY00095063,O0063370,509.08,credit_card,2024-03-17
PAY00095064,O0063370,103.71,debit_card,2023-08-02
PAY00095065,O0063371,673.06,credit_card,2023-10-23
PAY00095066,O0063372,440.17,credit_card,2024-06-26
PAY00095067,O0063373,787.29,pix,2024-05-17
PAY00095068,O0063374,70.74,voucher,2023-08-18
PAY00095069,O0063375,990.78,boleto,2023-08-07
PAY00095070,O0063375,1520.81,boleto,2023-12-11
PAY00095071,O0063376,1011.35,debit_card,2024-02-10
PAY00095072,O0063377,838.61,credit_card,2023-02-23
PAY00095073,O0063378,481.73,pix,2024-02-26
PAY00095074,O0063379,1481.63,credit_card,2023-04-27
PAY00095075,O0063379,583.38,debit_card,2024-11-23
PAY00095076,O0063380,1115.17,credit_card,2024-01-08
PAY00095077,O0063380,1237.81,credit_card,2024-02-08
PAY00095078,O0063381,1529.38,pix,2023-05-03
PAY00095079,O0063381,1161.24,voucher,2023-06-20
PAY00095080,O0063382,752.35,debit_card,2023-12-09
PAY00095081,O0063383,453.79,voucher,2023-09-09
PAY00095082,O0063383,987.66,voucher,2024-05-24
PAY00095083,O0063384,1208.57,voucher,2023-07-14
PAY00095084,O0063384,1762.6,credit_card,2023-01-24
PAY00095085,O0063385,1885.69,pix,2024-10-30
PAY00095086,O0063386,1111.74,boleto,2023-04-28
PAY00095087,O0063386,542.68,debit_card,2023-03-13
PAY00095088,O0063387,806.81,pix,2023-10-13
PAY00095089,O0063387,1522.17,pix,2023-07-09
PAY00095090,O0063388,457.59,voucher,2024-03-29
PAY00095091,O0063388,541.4,credit_card,2024-01-26
PAY00095092,O0063389,53.01,voucher,2024-02-16
PAY00095093,O0063390,1676.89,voucher,2023-10-24
PAY00095094,O0063391,1502.91,debit_card,2024-04-11
PAY00095095,O0063392,1364.54,credit_card,2023-05-05
PAY00095096,O0063393,1197.63,credit_card,2023-10-08
PAY00095097,O0063394,1051.74,credit_card,2023-04-23
PAY00095098,O0063394,1099.89,voucher,2023-02-08
PAY00095099,O0063395,717.58,pix,2024-05-27
PAY00095100,O0063395,306.09,credit_card,2024-01-25
PAY00095101,O0063396,1658.64,pix,2023-04-26
PAY00095102,O0063396,1789.12,debit_card,2023-03-31
PAY00095103,O0063397,223.59,credit_card,2023-03-05
PAY00095104,O0063398,1079.9,debit_card,2024-09-24
PAY00095105,O0063398,448.57,debit_card,2023-11-12
PAY00095106,O0063399,1522.25,debit_card,2023-01-25
PAY00095107,O0063399,1691.41,pix,2024-09-02
PAY00095108,O0063400,993.13,debit_card,2023-06-04
PAY00095109,O0063401,234.79,boleto,2024-02-23
PAY00095110,O0063402,655.54,debit_card,2023-08-15
PAY00095111,O0063402,1705.53,voucher,2023-02-02
PAY00095112,O0063403,118.52,credit_card,2023-01-06
PAY00095113,O0063403,1772.9,pix,2023-08-12
PAY00095114,O0063404,1848.75,debit_card,2024-09-16
PAY00095115,O0063404,751.57,boleto,2023-10-28
PAY00095116,O0063405,1074.33,debit_card,2024-05-10
PAY00095117,O0063405,1761.59,boleto,2023-08-05
PAY00095118,O0063406,1171.91,pix,2024-11-08
PAY00095119,O0063407,44.83,voucher,2024-07-12
PAY00095120,O0063407,1276.5,voucher,2023-08-20
PAY00095121,O0063408,1665.15,boleto,2024-09-03
PAY00095122,O0063409,1983.83,boleto,2024-11-20
PAY00095123,O0063409,857.43,pix,2024-09-19
PAY00095124,O0063410,862.33,pix,2023-10-12
PAY00095125,O0063410,1663.84,credit_card,2023-07-07
PAY00095126,O0063411,1726.87,voucher,2024-07-20
PAY00095127,O0063412,179.32,credit_card,2023-01-04
PAY00095128,O0063413,107.44,debit_card,2023-10-10
PAY00095129,O0063414,1825.58,voucher,2024-02-04
PAY00095130,O0063414,190.15,pix,2024-04-10
PAY00095131,O0063415,1406.49,boleto,2023-09-05
PAY00095132,O0063416,1715.76,voucher,2024-06-29
PAY00095133,O0063417,318.05,credit_card,2024-01-10
PAY00095134,O0063417,1150.56,voucher,2023-07-31
PAY00095135,O0063418,1602.27,debit_card,2023-10-06
PAY00095136,O0063418,1176.95,voucher,2023-05-18
PAY00095137,O0063419,855.64,voucher,2024-09-19
PAY00095138,O0063419,819.4,boleto,2024-07-14
PAY00095139,O0063420,1084.86,credit_card,2024-02-23
PAY00095140,O0063421,1853.86,voucher,2023-01-11
PAY00095141,O0063421,1847.18,credit_card,2024-02-07
PAY00095142,O0063422,1369.11,pix,2023-09-25
PAY00095143,O0063423,791.33,credit_card,2024-03-10
PAY00095144,O0063424,874.14,pix,2024-02-03
PAY00095145,O0063425,1711.3,boleto,2023-08-24
PAY00095146,O0063425,1861.86,credit_card,2023-08-01
PAY00095147,O0063426,1973.92,pix,2023-12-30
PAY00095148,O0063426,1889.12,voucher,2024-01-20
PAY00095149,O0063427,1979.85,debit_card,2024-08-16
PAY00095150,O0063428,45.97,voucher,2023-12-06
PAY00095151,O0063428,570.62,pix,2023-01-05
PAY00095152,O0063429,1170.51,boleto,2023-08-09
PAY00095153,O0063430,448.33,credit_card,2023-06-10
PAY00095154,O0063430,188.53,credit_card,2024-02-27
PAY00095155,O0063431,1564.73,boleto,2023-02-10
PAY00095156,O0063432,1401.34,voucher,2024-04-16
PAY00095157,O0063433,1622.5,voucher,2024-06-12
PAY00095158,O0063434,1618.32,credit_card,2023-06-03
PAY00095159,O0063434,351.31,boleto,2024-06-25
PAY00095160,O0063435,1787.52,pix,2023-05-30
PAY00095161,O0063436,1767.83,boleto,2023-11-12
PAY00095162,O0063436,71.75,pix,2023-08-20
PAY00095163,O0063437,359.2,voucher,2024-01-08
PAY00095164,O0063438,591.43,credit_card,2024-08-24
PAY00095165,O0063438,1970.64,voucher,2023-11-11
PAY00095166,O0063439,160.13,boleto,2023-04-16
PAY00095167,O0063440,1823.2,voucher,2023-02-04
PAY00095168,O0063441,1628.86,pix,2023-06-13
PAY00095169,O0063442,188.04,credit_card,2024-02-21
PAY00095170,O0063442,1815.77,boleto,2024-08-20
PAY00095171,O0063443,1933.16,voucher,2023-03-04
PAY00095172,O0063443,1961.58,voucher,2023-07-31
PAY00095173,O0063444,84.44,voucher,2023-09-23
PAY00095174,O0063445,1505.19,pix,2024-01-16
PAY00095175,O0063445,1199.54,voucher,2024-06-30
PAY00095176,O0063446,1778.07,pix,2024-05-30
PAY00095177,O0063447,1149.45,credit_card,2023-11-26
PAY00095178,O0063447,1826.34,voucher,2023-10-24
PAY00095179,O0063448,1946.06,debit_card,2023-12-15
PAY00095180,O0063449,250.55,debit_card,2024-10-16
PAY00095181,O0063450,1776.87,boleto,2024-03-29
PAY00095182,O0063450,284.55,credit_card,2024-11-28
PAY00095183,O0063451,109.68,pix,2024-08-23
PAY00095184,O0063452,1493.65,boleto,2023-01-05
PAY00095185,O0063452,195.82,pix,2023-05-01
PAY00095186,O0063453,1692.82,boleto,2023-05-30
PAY00095187,O0063453,636.87,voucher,2023-04-19
PAY00095188,O0063454,25.34,credit_card,2024-10-17
PAY00095189,O0063454,1245.67,credit_card,2023-09-19
PAY00095190,O0063455,459.7,voucher,2023-07-14
PAY00095191,O0063456,1181.78,boleto,2023-09-07
PAY00095192,O0063457,896.11,pix,2024-07-04
PAY00095193,O0063458,1571.81,debit_card,2023-03-16
PAY00095194,O0063458,1705.61,debit_card,2023-12-10
PAY00095195,O0063459,1485.45,boleto,2024-06-09
PAY00095196,O0063459,55.4,debit_card,2024-10-26
PAY00095197,O0063460,1371.62,debit_card,2023-09-28
PAY00095198,O0063461,804.12,debit_card,2024-06-20
PAY00095199,O0063462,550.33,debit_card,2024-02-28
PAY00095200,O0063463,738.96,pix,2023-08-14
PAY00095201,O0063463,1205.58,debit_card,2023-08-31
PAY00095202,O0063464,319.01,pix,2024-09-02
PAY00095203,O0063465,1338.59,credit_card,2024-09-11
PAY00095204,O0063466,537.2,credit_card,2024-05-17
PAY00095205,O0063467,608.3,boleto,2024-02-03
PAY00095206,O0063468,1397.3,voucher,2023-04-27
PAY00095207,O0063468,241.31,credit_card,2024-05-30
PAY00095208,O0063469,795.14,voucher,2024-07-12
PAY00095209,O0063470,452.75,boleto,2023-12-05
PAY00095210,O0063470,311.1,credit_card,2024-07-22
PAY00095211,O0063471,344.88,voucher,2023-12-12
PAY00095212,O0063472,1304.81,debit_card,2023-06-02
PAY00095213,O0063472,533.8,debit_card,2023-01-27
PAY00095214,O0063473,889.62,credit_card,2024-09-21
PAY00095215,O0063474,1752.99,boleto,2023-01-04
PAY00095216,O0063474,1298.07,voucher,2023-01-23
PAY00095217,O0063475,1136.39,credit_card,2023-10-06
PAY00095218,O0063476,1467.42,debit_card,2024-07-04
PAY00095219,O0063476,379.04,boleto,2023-08-03
PAY00095220,O0063477,624.51,pix,2024-10-10
PAY00095221,O0063478,1944.78,voucher,2024-07-04
PAY00095222,O0063479,322.33,credit_card,2024-04-22
PAY00095223,O0063480,273.5,voucher,2023-10-08
PAY00095224,O0063481,1567.72,debit_card,2023-12-08
PAY00095225,O0063482,724.37,boleto,2024-09-24
PAY00095226,O0063483,1221.98,voucher,2023-07-20
PAY00095227,O0063483,1858.75,voucher,2023-09-16
PAY00095228,O0063484,203.28,voucher,2024-02-28
PAY00095229,O0063484,317.9,debit_card,2024-06-12
PAY00095230,O0063485,811.15,credit_card,2023-09-28
PAY00095231,O0063485,1787.2,voucher,2023-11-24
PAY00095232,O0063486,1449.39,credit_card,2024-11-04
PAY00095233,O0063486,1062.81,voucher,2024-02-13
PAY00095234,O0063487,1457.38,boleto,2024-05-29
PAY00095235,O0063487,1614.34,pix,2023-02-11
PAY00095236,O0063488,158.24,credit_card,2024-11-21
PAY00095237,O0063489,917.93,credit_card,2024-05-12
PAY00095238,O0063490,792.41,pix,2023-07-11
PAY00095239,O0063491,1602.21,boleto,2024-01-19
PAY00095240,O0063491,788.5,boleto,2024-10-23
PAY00095241,O0063492,83.11,voucher,2023-04-27
PAY00095242,O0063492,708.03,voucher,2023-03-29
PAY00095243,O0063493,542.41,boleto,2024-05-28
PAY00095244,O0063494,1813.0,pix,2024-01-23
PAY00095245,O0063494,1226.6,pix,2024-07-11
PAY00095246,O0063495,591.5,voucher,2024-02-24
PAY00095247,O0063495,1259.12,credit_card,2024-08-23
PAY00095248,O0063496,979.96,debit_card,2023-09-30
PAY00095249,O0063497,970.47,credit_card,2023-07-30
PAY00095250,O0063498,1488.53,debit_card,2024-05-18
PAY00095251,O0063499,348.46,boleto,2023-01-24
PAY00095252,O0063499,1531.96,boleto,2024-09-05
PAY00095253,O0063500,1762.63,voucher,2023-04-30
PAY00095254,O0063500,354.24,boleto,2024-04-26
PAY00095255,O0063501,1142.0,debit_card,2024-08-28
PAY00095256,O0063502,102.73,credit_card,2023-08-04
PAY00095257,O0063502,642.18,boleto,2024-09-06
PAY00095258,O0063503,234.48,debit_card,2023-09-04
PAY00095259,O0063504,1993.46,credit_card,2024-03-28
PAY00095260,O0063504,334.56,voucher,2023-04-10
PAY00095261,O0063505,1621.13,credit_card,2024-03-20
PAY00095262,O0063506,1075.24,boleto,2023-07-08
PAY00095263,O0063506,630.54,credit_card,2023-03-11
PAY00095264,O0063507,703.12,debit_card,2024-07-17
PAY00095265,O0063508,1220.63,boleto,2023-01-09
PAY00095266,O0063508,1717.04,voucher,2024-03-20
PAY00095267,O0063509,1909.83,debit_card,2023-12-14
PAY00095268,O0063510,1136.31,credit_card,2024-01-31
PAY00095269,O0063511,889.23,debit_card,2024-03-29
PAY00095270,O0063512,475.94,pix,2024-05-18
PAY00095271,O0063513,354.84,pix,2023-01-08
PAY00095272,O0063513,665.06,voucher,2024-03-27
PAY00095273,O0063514,883.37,credit_card,2024-01-17
PAY00095274,O0063514,194.44,debit_card,2024-02-14
PAY00095275,O0063515,1257.26,credit_card,2023-11-06
PAY00095276,O0063515,1140.81,credit_card,2023-07-31
PAY00095277,O0063516,1018.18,boleto,2023-06-13
PAY00095278,O0063516,785.1,credit_card,2023-05-17
PAY00095279,O0063517,1255.61,pix,2023-11-26
PAY00095280,O0063517,1596.34,pix,2023-03-28
PAY00095281,O0063518,752.12,credit_card,2024-02-01
PAY00095282,O0063519,1926.76,pix,2023-12-13
PAY00095283,O0063519,156.73,debit_card,2023-01-18
PAY00095284,O0063520,906.77,credit_card,2023-11-12
PAY00095285,O0063521,1095.99,credit_card,2023-12-13
PAY00095286,O0063521,229.25,pix,2023-05-15
PAY00095287,O0063522,860.3,boleto,2024-03-25
PAY00095288,O0063523,1321.77,boleto,2023-09-08
PAY00095289,O0063524,1554.82,boleto,2024-07-19
PAY00095290,O0063525,1667.84,credit_card,2024-01-16
PAY00095291,O0063526,1861.26,debit_card,2023-09-09
PAY00095292,O0063526,1144.02,pix,2024-03-01
PAY00095293,O0063527,397.33,debit_card,2023-10-18
PAY00095294,O0063527,336.99,credit_card,2024-02-26
PAY00095295,O0063528,1395.15,credit_card,2024-07-10
PAY00095296,O0063529,976.45,debit_card,2024-07-24
PAY00095297,O0063529,1842.02,pix,2024-04-29
PAY00095298,O0063530,518.78,debit_card,2023-01-18
PAY00095299,O0063531,499.65,credit_card,2023-05-31
PAY00095300,O0063532,764.2,pix,2024-03-10
PAY00095301,O0063533,1721.68,boleto,2023-09-09
PAY00095302,O0063533,426.36,credit_card,2023-06-04
PAY00095303,O0063534,1888.96,credit_card,2023-12-09
PAY00095304,O0063534,1237.95,debit_card,2023-03-12
PAY00095305,O0063535,1167.63,voucher,2023-10-08
PAY00095306,O0063535,1197.27,pix,2023-03-16
PAY00095307,O0063536,1721.67,pix,2024-06-23
PAY00095308,O0063537,1330.85,credit_card,2024-09-19
PAY00095309,O0063537,1593.36,voucher,2024-10-21
PAY00095310,O0063538,1020.37,debit_card,2023-09-24
PAY00095311,O0063539,1918.53,boleto,2023-11-06
PAY00095312,O0063540,1013.91,pix,2024-06-08
PAY00095313,O0063541,167.91,boleto,2024-11-17
PAY00095314,O0063541,125.2,voucher,2024-11-21
PAY00095315,O0063542,1820.62,credit_card,2023-01-22
PAY00095316,O0063543,1196.58,debit_card,2024-06-13
PAY00095317,O0063543,1452.69,voucher,2024-11-10
PAY00095318,O0063544,1893.76,pix,2024-05-23
PAY00095319,O0063544,91.12,debit_card,2024-08-08
PAY00095320,O0063545,1698.22,pix,2023-03-28
PAY00095321,O0063545,1206.04,credit_card,2023-01-22
PAY00095322,O0063546,608.38,voucher,2023-12-14
PAY00095323,O0063546,32.56,boleto,2024-11-14
PAY00095324,O0063547,1027.78,pix,2023-09-16
PAY00095325,O0063547,962.55,boleto,2024-01-26
PAY00095326,O0063548,983.18,boleto,2024-11-08
PAY00095327,O0063549,764.33,boleto,2024-02-13
PAY00095328,O0063550,1601.51,voucher,2024-02-21
PAY00095329,O0063550,1838.78,pix,2023-03-09
PAY00095330,O0063551,178.64,boleto,2024-04-19
PAY00095331,O0063551,1372.92,boleto,2023-08-06
PAY00095332,O0063552,1521.71,pix,2023-11-09
PAY00095333,O0063553,716.92,boleto,2024-03-13
PAY00095334,O0063554,709.39,credit_card,2024-07-12
PAY00095335,O0063555,203.7,boleto,2023-11-18
PAY00095336,O0063556,603.7,voucher,2024-01-20
PAY00095337,O0063557,1492.19,credit_card,2023-10-01
PAY00095338,O0063558,875.15,voucher,2024-08-19
PAY00095339,O0063558,416.64,voucher,2024-07-15
PAY00095340,O0063559,779.69,credit_card,2024-04-03
PAY00095341,O0063559,1876.08,voucher,2023-10-03
PAY00095342,O0063560,753.49,debit_card,2023-02-04
PAY00095343,O0063561,822.23,boleto,2023-08-04
PAY00095344,O0063562,522.07,debit_card,2024-02-11
PAY00095345,O0063563,872.77,boleto,2023-05-21
PAY00095346,O0063564,1402.7,pix,2024-08-27
PAY00095347,O0063565,1604.98,debit_card,2023-08-03
PAY00095348,O0063566,1120.31,boleto,2023-04-02
PAY00095349,O0063566,201.11,boleto,2023-06-13
PAY00095350,O0063567,552.64,voucher,2024-10-18
PAY00095351,O0063568,1688.57,credit_card,2023-09-28
PAY00095352,O0063568,466.63,boleto,2024-05-28
PAY00095353,O0063569,408.72,voucher,2024-11-01
PAY00095354,O0063569,1078.77,debit_card,2024-06-06
PAY00095355,O0063570,37.66,boleto,2024-04-12
PAY00095356,O0063570,389.63,pix,2024-10-16
PAY00095357,O0063571,1656.24,pix,2024-01-10
PAY00095358,O0063572,270.04,boleto,2023-02-14
PAY00095359,O0063573,1857.03,voucher,2023-01-01
PAY00095360,O0063573,1257.64,boleto,2023-08-25
PAY00095361,O0063574,1166.63,credit_card,2023-11-13
PAY00095362,O0063574,1227.02,pix,2023-12-04
PAY00095363,O0063575,619.67,boleto,2024-05-25
PAY00095364,O0063576,1632.91,debit_card,2024-08-03
PAY00095365,O0063577,1621.55,voucher,2024-08-09
PAY00095366,O0063577,1984.93,debit_card,2023-01-10
PAY00095367,O0063578,385.73,pix,2024-06-02
PAY00095368,O0063579,1959.55,pix,2024-03-03
PAY00095369,O0063579,1650.08,debit_card,2023-02-01
PAY00095370,O0063580,865.91,debit_card,2024-07-01
PAY00095371,O0063581,1809.43,voucher,2023-07-18
PAY00095372,O0063581,134.16,voucher,2023-07-01
PAY00095373,O0063582,1439.47,pix,2023-03-20
PAY00095374,O0063582,205.18,pix,2024-05-08
PAY00095375,O0063583,992.24,pix,2024-10-26
PAY00095376,O0063583,341.79,boleto,2023-08-17
PAY00095377,O0063584,875.75,pix,2023-10-09
PAY00095378,O0063584,590.19,boleto,2024-08-29
