preference_id,consumer_id,category,preference_score
PF00020728,CON0090675,Electronics,9
PF00020729,CON0047730,Health,5
PF00020730,CON0046105,Travel,7
PF00020731,CON0056485,Fashion,7
PF00020732,CON0060387,Automotive,6
PF00020733,CON0088752,Electronics,6
PF00020734,CON0068600,Entertainment,9
PF00020735,CON0028703,Health,7
PF00020736,CON0013032,Entertainment,4
PF00020737,CON0033656,Home,8
PF00020738,CON0080349,Automotive,7
PF00020739,CON0052630,Groceries,2
PF00020740,CON0052600,Groceries,6
PF00020741,CON0050019,Fashion,9
PF00020742,CON0096316,Groceries,10
PF00020743,CON0031977,Home,5
PF00020744,CON0093592,Automotive,9
PF00020745,CON0026057,Entertainment,3
PF00020746,CON0076089,Travel,10
PF00020747,CON0064246,Electronics,3
PF00020748,CON0032176,Home,9
PF00020749,CON0098734,Fashion,3
PF00020750,CON0060830,Automotive,10
PF00020751,CON0095882,Electronics,3
PF00020752,CON0022070,Entertainment,10
PF00020753,CON0073319,Fashion,6
PF00020754,CON0095156,Groceries,5
PF00020755,CON0026620,Home,3
PF00020756,CON0002502,Travel,7
PF00020757,CON0023699,Automotive,3
PF00020758,CON0032851,Fashion,7
PF00020759,CON0066122,Fashion,9
PF00020760,CON0085623,Automotive,7
PF00020761,CON0091365,Automotive,7
PF00020762,CON0014879,Electronics,8
PF00020763,CON0058244,Electronics,10
PF00020764,CON0051159,Health,5
PF00020765,CON0017124,Fashion,5
PF00020766,CON0036407,Fashion,6
PF00020767,CON0050659,Home,2
PF00020768,CON0094318,Electronics,1
PF00020769,CON0071857,Health,7
PF00020770,CON0044435,Electronics,6
PF00020771,CON0074645,Home,1
PF00020772,CON0051126,Health,2
PF00020773,CON0007223,Automotive,5
PF00020774,CON0010723,Travel,10
PF00020775,CON0084883,Fashion,10
PF00020776,CON0011762,Entertainment,8
PF00020777,CON0029170,Entertainment,5
PF00020778,CON0090274,Entertainment,5
PF00020779,CON0053072,Electronics,4
PF00020780,CON0073970,Groceries,1
PF00020781,CON0055000,Health,9
PF00020782,CON0060119,Groceries,7
PF00020783,CON0083278,Fashion,3
PF00020784,CON0092099,Home,7
PF00020785,CON0036920,Travel,4
PF00020786,CON0088397,Electronics,7
PF00020787,CON0095018,Entertainment,3
PF00020788,CON0047230,Groceries,1
PF00020789,CON0099908,Entertainment,6
PF00020790,CON0018575,Automotive,6
PF00020791,CON0001309,Health,4
PF00020792,CON0093325,Health,6
PF00020793,CON0078573,Automotive,1
PF00020794,CON0017746,Travel,4
PF00020795,CON0068909,Home,2
PF00020796,CON0050667,Travel,7
PF00020797,CON0063548,Travel,4
PF00020798,CON0041834,Entertainment,8
PF00020799,CON0017564,Health,1
PF00020800,CON0007658,Travel,4
PF00020801,CON0015526,Travel,10
PF00020802,CON0088474,Fashion,3
PF00020803,CON0009588,Automotive,7
PF00020804,CON0034803,Groceries,5
PF00020805,CON0059504,Travel,2
PF00020806,CON0050512,Automotive,2
PF00020807,CON0003510,Groceries,7
PF00020808,CON0020602,Health,10
PF00020809,CON0015663,Home,9
PF00020810,CON0081648,Groceries,3
PF00020811,CON0066583,Home,9
PF00020812,CON0041740,Home,7
PF00020813,CON0087501,Travel,2
PF00020814,CON0045787,Electronics,6
PF00020815,CON0038764,Entertainment,5
PF00020816,CON0006863,Entertainment,10
PF00020817,CON0033602,Entertainment,9
PF00020818,CON0056033,Automotive,3
PF00020819,CON0096162,Travel,3
PF00020820,CON0020268,Entertainment,7
PF00020821,CON0034299,Groceries,2
PF00020822,CON0093242,Fashion,1
PF00020823,CON0023861,Fashion,2
PF00020824,CON0056097,Travel,5
PF00020825,CON0057536,Home,7
PF00020826,CON0096926,Groceries,8
PF00020827,CON0007015,Health,10
PF00020828,CON0045864,Electronics,8
PF00020829,CON0036309,Health,6
PF00020830,CON0059946,Electronics,5
PF00020831,CON0032631,Fashion,8
PF00020832,CON0030987,Fashion,4
PF00020833,CON0040243,Travel,6
PF00020834,CON0077168,Home,9
PF00020835,CON0044633,Home,5
PF00020836,CON0007799,Health,8
PF00020837,CON0065543,Health,8
PF00020838,CON0067788,Home,1
PF00020839,CON0003437,Electronics,1
PF00020840,CON0074021,Home,6
PF00020841,CON0049722,Fashion,9
PF00020842,CON0068288,Electronics,5
PF00020843,CON0069849,Groceries,3
PF00020844,CON0079772,Entertainment,5
PF00020845,CON0075694,Fashion,7
PF00020846,CON0004732,Fashion,6
PF00020847,CON0017749,Health,1
PF00020848,CON0025358,Travel,5
PF00020849,CON0062552,Entertainment,3
PF00020850,CON0010123,Health,6
PF00020851,CON0071987,Entertainment,1
PF00020852,CON0025292,Home,3
PF00020853,CON0086576,Electronics,9
PF00020854,CON0004147,Fashion,3
PF00020855,CON0052124,Health,10
PF00020856,CON0037988,Electronics,3
PF00020857,CON0098737,Electronics,8
PF00020858,CON0080832,Fashion,4
PF00020859,CON0029313,Travel,6
PF00020860,CON0091447,Electronics,2
PF00020861,CON0088578,Electronics,6
PF00020862,CON0040296,Fashion,1
PF00020863,CON0065976,Home,10
PF00020864,CON0041835,Electronics,6
PF00020865,CON0013155,Fashion,7
PF00020866,CON0040615,Home,10
PF00020867,CON0070573,Travel,1
PF00020868,CON0037221,Home,6
PF00020869,CON0096551,Health,6
PF00020870,CON0077102,Home,10
PF00020871,CON0094370,Entertainment,10
PF00020872,CON0021350,Automotive,10
PF00020873,CON0034547,Automotive,2
PF00020874,CON0088204,Health,3
PF00020875,CON0082051,Automotive,5
PF00020876,CON0009504,Travel,8
PF00020877,CON0065380,Home,1
PF00020878,CON0083424,Automotive,2
PF00020879,CON0047324,Electronics,4
PF00020880,CON0015102,Travel,8
PF00020881,CON0049174,Home,6
PF00020882,CON0050651,Home,6
PF00020883,CON0072372,Entertainment,3
PF00020884,CON0012676,Entertainment,7
PF00020885,CON0007694,Travel,4
PF00020886,CON0055030,Automotive,3
PF00020887,CON0022907,Groceries,8
PF00020888,CON0049607,Automotive,10
PF00020889,CON0003269,Home,10
PF00020890,CON0067219,Health,10
PF00020891,CON0053490,Travel,10
PF00020892,CON0058260,Health,5
PF00020893,CON0016616,Health,3
PF00020894,CON0056630,Entertainment,8
PF00020895,CON0025872,Groceries,4
PF00020896,CON0019825,Electronics,6
PF00020897,CON0015333,Home,7
PF00020898,CON0076373,Home,3
PF00020899,CON0090901,Health,9
PF00020900,CON0081873,Automotive,9
PF00020901,CON0056959,Home,5
PF00020902,CON0029789,Electronics,1
PF00020903,CON0064372,Home,2
PF00020904,CON0013212,Automotive,4
PF00020905,CON0022180,Home,4
PF00020906,CON0080159,Automotive,1
PF00020907,CON0088839,Home,7
PF00020908,CON0046625,Entertainment,9
PF00020909,CON0044763,Travel,10
PF00020910,CON0082073,Groceries,8
PF00020911,CON0063584,Home,5
PF00020912,CON0031403,Electronics,10
PF00020913,CON0042157,Home,10
PF00020914,CON0080010,Travel,10
PF00020915,CON0078442,Entertainment,1
PF00020916,CON0024478,Automotive,7
PF00020917,CON0034283,Automotive,5
PF00020918,CON0012555,Fashion,1
PF00020919,CON0086049,Health,1
PF00020920,CON0050326,Home,6
PF00020921,CON0027231,Groceries,1
PF00020922,CON0052966,Entertainment,4
PF00020923,CON0037155,Groceries,3
PF00020924,CON0042768,Travel,9
PF00020925,CON0036325,Travel,2
PF00020926,CON0089804,Electronics,6
PF00020927,CON0052332,Health,7
PF00020928,CON0064809,Travel,5
PF00020929,CON0072720,Automotive,9
PF00020930,CON0076809,Automotive,8
PF00020931,CON0008323,Fashion,4
PF00020932,CON0023649,Fashion,10
PF00020933,CON0002421,Home,10
PF00020934,CON0030632,Groceries,7
PF00020935,CON0018915,Entertainment,7
PF00020936,CON0045793,Groceries,7
PF00020937,CON0051812,Groceries,7
PF00020938,CON0025333,Health,10
PF00020939,CON0084046,Home,9
PF00020940,CON0070418,Fashion,1
PF00020941,CON0049629,Electronics,9
PF00020942,CON0067758,Travel,8
PF00020943,CON0000532,Automotive,9
PF00020944,CON0067606,Travel,1
PF00020945,CON0029904,Fashion,8
PF00020946,CON0063751,Fashion,1
PF00020947,CON0000296,Fashion,9
PF00020948,CON0026424,Groceries,10
PF00020949,CON0005748,Fashion,3
PF00020950,CON0088705,Travel,6
PF00020951,CON0052452,Electronics,2
PF00020952,CON0012629,Groceries,3
PF00020953,CON0094959,Travel,7
PF00020954,CON0001436,Electronics,4
PF00020955,CON0008793,Home,5
PF00020956,CON0084487,Travel,6
PF00020957,CON0076196,Fashion,9
PF00020958,CON0066632,Home,8
PF00020959,CON0008704,Automotive,5
PF00020960,CON0007322,Entertainment,2
PF00020961,CON0005546,Health,1
PF00020962,CON0055363,Health,10
PF00020963,CON0019501,Fashion,6
PF00020964,CON0046688,Electronics,8
PF00020965,CON0003814,Fashion,5
PF00020966,CON0071066,Groceries,10
PF00020967,CON0079067,Fashion,8
PF00020968,CON0082342,Fashion,6
PF00020969,CON0072382,Home,9
PF00020970,CON0016288,Fashion,7
PF00020971,CON0004536,Entertainment,9
PF00020972,CON0040706,Entertainment,7
PF00020973,CON0064794,Fashion,7
PF00020974,CON0012836,Home,5
PF00020975,CON0002949,Fashion,2
PF00020976,CON0042257,Entertainment,9
PF00020977,CON0084161,Health,8
PF00020978,CON0096792,Electronics,7
PF00020979,CON0098686,Groceries,9
PF00020980,CON0029086,Travel,6
PF00020981,CON0028239,Home,3
PF00020982,CON0001926,Fashion,2
PF00020983,CON0078850,Groceries,10
PF00020984,CON0069337,Automotive,2
PF00020985,CON0041546,Automotive,6
PF00020986,CON0090709,Entertainment,7
PF00020987,CON0092247,Groceries,6
PF00020988,CON0014475,Entertainment,4
PF00020989,CON0002803,Automotive,2
PF00020990,CON0085487,Electronics,4
PF00020991,CON0026560,Travel,9
PF00020992,CON0085144,Fashion,8
PF00020993,CON0002784,Electronics,10
PF00020994,CON0073265,Entertainment,7
PF00020995,CON0018169,Health,2
PF00020996,CON0051332,Health,6
PF00020997,CON0029062,Electronics,9
PF00020998,CON0001640,Electronics,9
PF00020999,CON0085768,Electronics,10
PF00021000,CON0005781,Fashion,1
PF00021001,CON0097980,Groceries,9
PF00021002,CON0018447,Electronics,6
PF00021003,CON0044949,Entertainment,8
PF00021004,CON0035584,Travel,10
PF00021005,CON0020606,Fashion,4
PF00021006,CON0087447,Home,7
PF00021007,CON0039061,Fashion,10
PF00021008,CON0097738,Electronics,6
PF00021009,CON0076850,Electronics,7
PF00021010,CON0076349,Health,7
PF00021011,CON0043874,Health,10
PF00021012,CON0033266,Home,2
PF00021013,CON0094563,Electronics,10
PF00021014,CON0024625,Travel,4
PF00021015,CON0034185,Fashion,5
PF00021016,CON0078273,Groceries,4
PF00021017,CON0053221,Electronics,3
PF00021018,CON0077243,Automotive,10
PF00021019,CON0017608,Entertainment,6
PF00021020,CON0085912,Electronics,7
PF00021021,CON0098045,Home,6
PF00021022,CON0042619,Home,10
PF00021023,CON0012113,Groceries,4
PF00021024,CON0028979,Fashion,8
PF00021025,CON0065552,Health,1
PF00021026,CON0013044,Automotive,10
PF00021027,CON0010779,Travel,9
PF00021028,CON0093582,Home,4
PF00021029,CON0074580,Entertainment,3
PF00021030,CON0055239,Electronics,4
PF00021031,CON0000334,Health,1
PF00021032,CON0092060,Automotive,10
PF00021033,CON0073455,Entertainment,3
PF00021034,CON0079417,Groceries,1
PF00021035,CON0094502,Entertainment,5
PF00021036,CON0035302,Entertainment,8
PF00021037,CON0035503,Travel,7
PF00021038,CON0038252,Electronics,5
PF00021039,CON0063547,Fashion,10
PF00021040,CON0095266,Fashion,5
PF00021041,CON0076486,Health,3
PF00021042,CON0030899,Groceries,9
PF00021043,CON0067919,Entertainment,5
PF00021044,CON0064309,Fashion,2
PF00021045,CON0004995,Home,4
PF00021046,CON0016216,Travel,7
PF00021047,CON0004035,Health,4
PF00021048,CON0033756,Groceries,1
PF00021049,CON0084836,Fashion,3
PF00021050,CON0093334,Travel,5
PF00021051,CON0009282,Travel,8
PF00021052,CON0094827,Health,8
PF00021053,CON0012826,Electronics,6
PF00021054,CON0079452,Travel,8
PF00021055,CON0069703,Health,6
PF00021056,CON0028455,Home,3
PF00021057,CON0072424,Fashion,1
PF00021058,CON0083243,Travel,10
PF00021059,CON0052805,Automotive,4
PF00021060,CON0060016,Entertainment,10
PF00021061,CON0089507,Groceries,7
PF00021062,CON0019144,Fashion,8
PF00021063,CON0044877,Health,4
PF00021064,CON0090914,Electronics,4
PF00021065,CON0064591,Groceries,6
PF00021066,CON0099910,Groceries,4
PF00021067,CON0070905,Health,5
PF00021068,CON0007195,Fashion,10
PF00021069,CON0045175,Travel,7
PF00021070,CON0020787,Health,3
PF00021071,CON0072265,Fashion,7
PF00021072,CON0080029,Health,1
PF00021073,CON0027757,Travel,2
PF00021074,CON0055801,Fashion,7
PF00021075,CON0046389,Fashion,10
PF00021076,CON0074681,Electronics,10
PF00021077,CON0036712,Entertainment,8
PF00021078,CON0005199,Health,4
PF00021079,CON0007537,Electronics,6
PF00021080,CON0068300,Health,4
PF00021081,CON0096008,Automotive,9
PF00021082,CON0055179,Fashion,7
PF00021083,CON0062374,Entertainment,3
PF00021084,CON0092000,Health,9
PF00021085,CON0058231,Travel,7
PF00021086,CON0072364,Entertainment,1
PF00021087,CON0079762,Health,2
PF00021088,CON0026153,Fashion,4
PF00021089,CON0080341,Health,9
PF00021090,CON0062828,Health,9
PF00021091,CON0022346,Automotive,10
PF00021092,CON0056933,Fashion,3
PF00021093,CON0061678,Groceries,7
PF00021094,CON0081299,Travel,7
PF00021095,CON0087991,Health,4
PF00021096,CON0036751,Travel,8
PF00021097,CON0011155,Fashion,8
PF00021098,CON0064349,Electronics,7
PF00021099,CON0076347,Groceries,10
PF00021100,CON0042822,Groceries,6
PF00021101,CON0038820,Electronics,2
PF00021102,CON0083949,Health,1
PF00021103,CON0046317,Fashion,1
PF00021104,CON0033086,Groceries,8
PF00021105,CON0079817,Electronics,4
PF00021106,CON0090360,Home,9
PF00021107,CON0055606,Home,1
PF00021108,CON0028466,Entertainment,1
PF00021109,CON0057975,Electronics,9
PF00021110,CON0099757,Automotive,6
PF00021111,CON0053184,Electronics,2
PF00021112,CON0028963,Home,5
PF00021113,CON0000561,Home,6
PF00021114,CON0099438,Fashion,2
PF00021115,CON0008866,Entertainment,10
PF00021116,CON0002412,Entertainment,10
PF00021117,CON0038015,Fashion,10
PF00021118,CON0069050,Home,2
PF00021119,CON0066857,Automotive,1
PF00021120,CON0061332,Automotive,5
PF00021121,CON0012998,Groceries,1
PF00021122,CON0030068,Groceries,5
PF00021123,CON0027479,Entertainment,9
PF00021124,CON0000954,Home,9
PF00021125,CON0082940,Health,3
PF00021126,CON0052474,Travel,2
PF00021127,CON0088107,Travel,7
PF00021128,CON0034903,Home,2
PF00021129,CON0055771,Health,3
PF00021130,CON0055381,Home,8
PF00021131,CON0031123,Health,7
PF00021132,CON0052026,Entertainment,4
PF00021133,CON0003293,Home,4
PF00021134,CON0020365,Health,7
PF00021135,CON0025984,Groceries,4
PF00021136,CON0005972,Electronics,7
PF00021137,CON0087594,Fashion,5
PF00021138,CON0059188,Automotive,2
PF00021139,CON0065393,Home,1
PF00021140,CON0015713,Electronics,7
PF00021141,CON0085618,Groceries,5
PF00021142,CON0024184,Entertainment,3
PF00021143,CON0065689,Health,3
PF00021144,CON0095041,Entertainment,10
PF00021145,CON0032264,Health,1
PF00021146,CON0017456,Entertainment,6
PF00021147,CON0000217,Travel,9
PF00021148,CON0019961,Automotive,4
PF00021149,CON0041943,Entertainment,1
PF00021150,CON0034707,Electronics,7
PF00021151,CON0020166,Groceries,9
PF00021152,CON0042551,Entertainment,9
PF00021153,CON0098504,Entertainment,6
PF00021154,CON0098617,Home,1
PF00021155,CON0099772,Automotive,8
PF00021156,CON0036640,Groceries,2
PF00021157,CON0028778,Electronics,1
PF00021158,CON0059470,Entertainment,6
PF00021159,CON0094790,Fashion,1
PF00021160,CON0015173,Automotive,3
PF00021161,CON0027486,Electronics,6
PF00021162,CON0059972,Travel,6
PF00021163,CON0031201,Fashion,5
PF00021164,CON0041069,Automotive,8
PF00021165,CON0024727,Electronics,6
PF00021166,CON0086494,Health,10
PF00021167,CON0003624,Home,4
PF00021168,CON0029094,Groceries,10
PF00021169,CON0080652,Travel,8
PF00021170,CON0063500,Travel,8
PF00021171,CON0058405,Entertainment,4
PF00021172,CON0049235,Electronics,3
PF00021173,CON0077482,Groceries,4
PF00021174,CON0086202,Automotive,9
PF00021175,CON0047751,Travel,4
PF00021176,CON0083387,Automotive,5
PF00021177,CON0044183,Electronics,8
PF00021178,CON0076275,Electronics,2
PF00021179,CON0097179,Entertainment,9
PF00021180,CON0055368,Electronics,6
PF00021181,CON0000766,Home,9
PF00021182,CON0078802,Automotive,3
PF00021183,CON0077825,Health,1
PF00021184,CON0054556,Automotive,7
PF00021185,CON0060928,Electronics,2
PF00021186,CON0000871,Travel,10
PF00021187,CON0080770,Travel,9
PF00021188,CON0035740,Electronics,6
PF00021189,CON0029161,Fashion,3
PF00021190,CON0032737,Groceries,10
PF00021191,CON0069341,Automotive,3
PF00021192,CON0008089,Entertainment,4
PF00021193,CON0011745,Electronics,7
PF00021194,CON0081711,Entertainment,2
PF00021195,CON0049345,Entertainment,7
PF00021196,CON0045761,Entertainment,2
PF00021197,CON0090586,Health,10
PF00021198,CON0017194,Groceries,2
PF00021199,CON0057856,Automotive,5
PF00021200,CON0017635,Entertainment,3
PF00021201,CON0046159,Automotive,8
PF00021202,CON0027746,Travel,10
PF00021203,CON0008692,Health,5
PF00021204,CON0082754,Entertainment,1
PF00021205,CON0040414,Travel,6
PF00021206,CON0071629,Groceries,10
PF00021207,CON0027456,Fashion,8
PF00021208,CON0041588,Travel,6
PF00021209,CON0045627,Health,9
PF00021210,CON0062575,Entertainment,7
PF00021211,CON0007721,Travel,6
PF00021212,CON0039894,Automotive,3
PF00021213,CON0022600,Entertainment,4
PF00021214,CON0072555,Travel,6
PF00021215,CON0014837,Groceries,10
PF00021216,CON0087505,Fashion,5
PF00021217,CON0010557,Home,9
PF00021218,CON0046711,Fashion,2
PF00021219,CON0063122,Automotive,7
PF00021220,CON0026949,Electronics,7
PF00021221,CON0074609,Fashion,4
PF00021222,CON0015189,Home,6
PF00021223,CON0024882,Automotive,1
PF00021224,CON0088125,Home,2
PF00021225,CON0094928,Health,4
PF00021226,CON0099890,Entertainment,1
PF00021227,CON0040396,Automotive,7
PF00021228,CON0017641,Travel,2
PF00021229,CON0033886,Groceries,6
PF00021230,CON0045866,Home,10
PF00021231,CON0025917,Automotive,8
PF00021232,CON0027047,Groceries,5
PF00021233,CON0087504,Electronics,1
PF00021234,CON0035547,Groceries,9
PF00021235,CON0074466,Electronics,6
PF00021236,CON0094224,Entertainment,5
PF00021237,CON0067483,Entertainment,5
PF00021238,CON0056591,Fashion,4
PF00021239,CON0006419,Travel,9
PF00021240,CON0018625,Electronics,4
PF00021241,CON0050040,Groceries,6
PF00021242,CON0032472,Home,1
PF00021243,CON0006092,Electronics,2
PF00021244,CON0001202,Automotive,4
PF00021245,CON0050543,Travel,4
PF00021246,CON0000714,Groceries,4
PF00021247,CON0037598,Travel,2
PF00021248,CON0013293,Fashion,5
PF00021249,CON0000226,Home,2
PF00021250,CON0013421,Travel,10
PF00021251,CON0095120,Travel,2
PF00021252,CON0000049,Travel,7
PF00021253,CON0072022,Fashion,6
PF00021254,CON0049138,Groceries,4
PF00021255,CON0072215,Groceries,8
PF00021256,CON0084505,Entertainment,6
PF00021257,CON0057609,Travel,2
PF00021258,CON0092654,Groceries,3
PF00021259,CON0003081,Health,4
PF00021260,CON0038058,Entertainment,3
PF00021261,CON0077439,Home,6
PF00021262,CON0057554,Automotive,1
PF00021263,CON0028316,Groceries,3
PF00021264,CON0034290,Groceries,6
PF00021265,CON0063083,Entertainment,1
PF00021266,CON0004121,Groceries,4
PF00021267,CON0084746,Entertainment,6
PF00021268,CON0034244,Electronics,7
PF00021269,CON0076739,Electronics,1
PF00021270,CON0081151,Health,5
PF00021271,CON0054292,Electronics,1
PF00021272,CON0065439,Groceries,10
PF00021273,CON0065575,Entertainment,4
PF00021274,CON0035283,Travel,6
PF00021275,CON0007282,Entertainment,5
PF00021276,CON0085577,Fashion,8
PF00021277,CON0059921,Automotive,9
PF00021278,CON0053669,Fashion,6
PF00021279,CON0018812,Travel,10
PF00021280,CON0038008,Travel,4
PF00021281,CON0072670,Home,6
PF00021282,CON0027774,Home,2
PF00021283,CON0012375,Fashion,7
PF00021284,CON0089388,Groceries,7
PF00021285,CON0092282,Automotive,2
PF00021286,CON0048132,Home,10
PF00021287,CON0029341,Automotive,1
PF00021288,CON0056207,Health,1
PF00021289,CON0072137,Fashion,7
PF00021290,CON0091418,Health,3
PF00021291,CON0065615,Travel,5
PF00021292,CON0037817,Automotive,5
PF00021293,CON0043374,Home,7
PF00021294,CON0002705,Fashion,3
PF00021295,CON0072824,Entertainment,4
PF00021296,CON0040564,Fashion,6
PF00021297,CON0001018,Travel,7
PF00021298,CON0049120,Electronics,8
PF00021299,CON0053191,Fashion,4
PF00021300,CON0074983,Groceries,9
PF00021301,CON0083673,Electronics,1
PF00021302,CON0071909,Electronics,1
PF00021303,CON0056267,Electronics,5
PF00021304,CON0071811,Automotive,2
PF00021305,CON0000202,Travel,10
PF00021306,CON0096343,Home,1
PF00021307,CON0050284,Electronics,3
PF00021308,CON0086786,Entertainment,9
PF00021309,CON0037628,Home,1
PF00021310,CON0004101,Entertainment,1
PF00021311,CON0080944,Travel,9
PF00021312,CON0041678,Groceries,1
PF00021313,CON0055205,Automotive,6
PF00021314,CON0013585,Entertainment,10
PF00021315,CON0003917,Home,2
PF00021316,CON0067601,Travel,10
PF00021317,CON0026773,Health,9
PF00021318,CON0032324,Groceries,10
PF00021319,CON0047258,Home,3
PF00021320,CON0093734,Fashion,8
PF00021321,CON0052865,Entertainment,9
PF00021322,CON0024519,Home,1
