consumer_id,age,gender,income_bracket,education,region
CON0008137,86,F,75-100K,Bachelors,North
CON0008138,59,M,50-75K,Bachelors,East
CON0008139,32,F,<25K,College,East
CON0008140,44,M,75-100K,HS,North
CON0008141,86,F,75-100K,HS,South
CON0008142,79,M,100K+,HS,North
CON0008143,36,F,100K+,HS,West
CON0008144,22,M,<25K,Bachelors,North
CON0008145,83,M,25-50K,Bachelors,West
CON0008146,89,F,<25K,Bachelors,North
CON0008147,82,F,<25K,HS,East
CON0008148,78,F,75-100K,HS,East
CON0008149,79,M,50-75K,College,South
CON0008150,25,F,<25K,Graduate,West
CON0008151,61,F,100K+,Bachelors,South
CON0008152,48,M,50-75K,Graduate,North
CON0008153,43,M,<25K,Bachelors,West
CON0008154,48,F,75-100K,Bachelors,West
CON0008155,83,F,100K+,Bachelors,East
CON0008156,64,F,50-75K,HS,North
CON0008157,69,F,100K+,College,East
CON0008158,55,M,25-50K,Graduate,West
CON0008159,90,F,<25K,HS,North
CON0008160,61,F,100K+,College,North
CON0008161,87,F,<25K,Graduate,North
CON0008162,23,M,<25K,College,North
CON0008163,46,F,100K+,Bachelors,East
CON0008164,43,F,25-50K,College,West
CON0008165,73,M,100K+,Graduate,West
CON0008166,57,M,75-100K,HS,South
CON0008167,25,M,25-50K,Graduate,East
CON0008168,48,M,100K+,HS,West
CON0008169,24,M,100K+,Graduate,North
CON0008170,89,M,<25K,College,East
CON0008171,64,F,25-50K,HS,East
CON0008172,89,M,50-75K,Graduate,West
CON0008173,50,F,50-75K,Graduate,West
CON0008174,40,F,<25K,HS,North
CON0008175,20,M,25-50K,Graduate,North
CON0008176,75,F,75-100K,HS,South
CON0008177,72,M,50-75K,Bachelors,East
CON0008178,81,M,75-100K,Graduate,South
CON0008179,29,F,75-100K,Graduate,West
CON0008180,59,M,100K+,Graduate,West
CON0008181,44,F,100K+,HS,East
CON0008182,41,F,75-100K,Graduate,West
CON0008183,40,F,<25K,Bachelors,South
CON0008184,61,F,75-100K,Graduate,North
CON0008185,75,F,75-100K,Bachelors,North
CON0008186,39,M,100K+,Graduate,South
CON0008187,24,M,100K+,Graduate,North
CON0008188,23,F,50-75K,College,South
CON0008189,52,M,<25K,Graduate,East
CON0008190,57,F,100K+,Bachelors,West
CON0008191,67,F,100K+,Graduate,North
CON0008192,70,M,100K+,College,West
CON0008193,56,F,50-75K,Bachelors,South
CON0008194,26,F,100K+,College,East
CON0008195,84,M,75-100K,HS,South
CON0008196,18,F,75-100K,Bachelors,East
CON0008197,78,F,50-75K,Bachelors,North
CON0008198,47,M,50-75K,Bachelors,West
CON0008199,78,M,100K+,College,West
CON0008200,47,M,50-75K,HS,West
CON0008201,50,F,50-75K,College,East
CON0008202,54,M,100K+,HS,West
CON0008203,41,F,75-100K,College,South
CON0008204,90,F,50-75K,Bachelors,South
CON0008205,73,F,100K+,Bachelors,West
CON0008206,41,M,<25K,College,West
CON0008207,30,F,<25K,College,South
CON0008208,69,M,50-75K,HS,East
CON0008209,66,F,50-75K,College,West
CON0008210,75,F,75-100K,HS,North
CON0008211,69,M,25-50K,Graduate,South
CON0008212,75,F,75-100K,Graduate,East
CON0008213,74,F,50-75K,HS,South
CON0008214,38,M,75-100K,Bachelors,South
CON0008215,37,M,<25K,Graduate,West
CON0008216,55,F,25-50K,Bachelors,West
CON0008217,26,F,<25K,College,East
CON0008218,25,M,50-75K,Bachelors,North
CON0008219,52,F,25-50K,Graduate,North
CON0008220,45,F,50-75K,Bachelors,North
CON0008221,63,M,75-100K,College,East
CON0008222,63,F,<25K,College,North
CON0008223,51,F,25-50K,Graduate,West
CON0008224,34,M,75-100K,College,South
CON0008225,35,M,75-100K,Bachelors,West
CON0008226,26,M,25-50K,College,West
CON0008227,90,F,<25K,Bachelors,West
CON0008228,73,M,25-50K,Bachelors,South
CON0008229,21,F,<25K,HS,South
CON0008230,48,F,75-100K,Bachelors,West
CON0008231,62,F,25-50K,Bachelors,North
CON0008232,72,F,<25K,HS,East
CON0008233,48,F,100K+,Bachelors,North
CON0008234,74,M,25-50K,HS,West
CON0008235,36,F,50-75K,College,North
CON0008236,56,F,25-50K,Graduate,East
CON0008237,87,F,25-50K,Graduate,North
CON0008238,61,F,100K+,College,West
CON0008239,73,F,<25K,Bachelors,West
CON0008240,22,F,75-100K,Graduate,South
CON0008241,38,F,75-100K,College,South
CON0008242,25,F,50-75K,Graduate,East
CON0008243,68,M,100K+,Bachelors,South
CON0008244,31,M,<25K,Bachelors,East
CON0008245,32,M,100K+,Bachelors,East
CON0008246,81,F,25-50K,Graduate,North
CON0008247,78,F,25-50K,Graduate,North
CON0008248,40,M,50-75K,College,West
CON0008249,45,M,<25K,HS,North
CON0008250,24,F,50-75K,HS,East
CON0008251,29,M,75-100K,Bachelors,East
CON0008252,43,F,50-75K,HS,East
CON0008253,77,M,25-50K,College,West
CON0008254,44,M,50-75K,Bachelors,West
CON0008255,29,F,25-50K,Bachelors,North
CON0008256,32,M,50-75K,HS,West
CON0008257,58,M,25-50K,College,West
CON0008258,44,F,50-75K,HS,North
CON0008259,23,M,100K+,Bachelors,West
CON0008260,82,F,75-100K,Bachelors,South
CON0008261,34,M,75-100K,College,West
CON0008262,73,F,100K+,College,South
CON0008263,21,M,100K+,Graduate,East
CON0008264,18,F,100K+,HS,North
CON0008265,86,F,50-75K,College,North
CON0008266,60,F,50-75K,Graduate,North
CON0008267,71,F,75-100K,Bachelors,North
CON0008268,30,F,50-75K,Graduate,East
CON0008269,38,M,<25K,Bachelors,East
CON0008270,32,M,100K+,Bachelors,West
CON0008271,29,M,<25K,Bachelors,North
CON0008272,23,F,<25K,Graduate,South
CON0008273,64,F,75-100K,Bachelors,East
CON0008274,56,M,<25K,HS,South
CON0008275,84,F,75-100K,HS,West
CON0008276,51,F,<25K,College,South
CON0008277,18,F,25-50K,Bachelors,South
CON0008278,74,F,75-100K,HS,East
CON0008279,85,M,75-100K,College,North
CON0008280,68,M,25-50K,HS,East
CON0008281,57,M,75-100K,Bachelors,North
CON0008282,68,F,100K+,Bachelors,North
CON0008283,58,F,50-75K,College,East
CON0008284,32,M,100K+,Graduate,East
CON0008285,56,M,<25K,Graduate,East
CON0008286,32,F,50-75K,Bachelors,West
CON0008287,50,F,25-50K,Graduate,North
CON0008288,88,F,25-50K,College,North
CON0008289,65,F,<25K,Bachelors,West
CON0008290,57,M,25-50K,Graduate,East
CON0008291,22,F,75-100K,Graduate,East
CON0008292,28,F,50-75K,HS,South
CON0008293,57,F,100K+,HS,North
CON0008294,72,F,<25K,College,North
CON0008295,66,F,100K+,College,East
CON0008296,62,F,100K+,College,South
CON0008297,61,F,50-75K,HS,East
CON0008298,28,M,<25K,HS,South
CON0008299,33,M,50-75K,College,South
CON0008300,40,M,75-100K,Graduate,North
CON0008301,80,F,25-50K,College,South
CON0008302,21,M,75-100K,Bachelors,South
CON0008303,56,F,25-50K,HS,West
CON0008304,41,F,25-50K,Bachelors,South
CON0008305,62,F,25-50K,Graduate,West
CON0008306,58,M,<25K,College,South
CON0008307,26,F,<25K,College,South
CON0008308,26,M,100K+,College,West
CON0008309,30,F,50-75K,HS,West
CON0008310,40,M,25-50K,HS,West
CON0008311,30,F,50-75K,College,West
CON0008312,31,M,50-75K,Bachelors,East
CON0008313,49,F,25-50K,Graduate,East
CON0008314,41,M,<25K,HS,South
CON0008315,41,M,25-50K,Bachelors,South
CON0008316,35,M,50-75K,College,North
CON0008317,32,M,25-50K,College,North
CON0008318,74,F,<25K,Graduate,South
CON0008319,69,M,100K+,Bachelors,West
CON0008320,52,F,<25K,Bachelors,South
CON0008321,54,M,50-75K,Bachelors,South
CON0008322,47,M,<25K,College,South
CON0008323,53,F,<25K,Bachelors,South
CON0008324,42,M,25-50K,Bachelors,East
CON0008325,90,F,75-100K,Graduate,South
CON0008326,52,F,75-100K,HS,South
CON0008327,40,F,50-75K,HS,West
CON0008328,75,F,<25K,Bachelors,East
CON0008329,72,M,25-50K,Bachelors,East
CON0008330,44,M,25-50K,Bachelors,West
CON0008331,68,F,25-50K,College,West
CON0008332,75,F,75-100K,Bachelors,East
CON0008333,68,M,100K+,College,South
CON0008334,49,M,100K+,College,West
CON0008335,36,M,50-75K,Bachelors,West
CON0008336,84,M,50-75K,Graduate,East
CON0008337,72,M,75-100K,Graduate,East
CON0008338,24,F,75-100K,Bachelors,North
CON0008339,75,F,75-100K,Graduate,West
CON0008340,61,M,50-75K,HS,South
CON0008341,54,M,<25K,Bachelors,North
CON0008342,76,M,<25K,Graduate,West
CON0008343,41,M,75-100K,HS,North
CON0008344,74,M,<25K,Graduate,East
CON0008345,37,F,50-75K,Bachelors,South
CON0008346,19,M,75-100K,Bachelors,North
CON0008347,18,F,<25K,Graduate,West
CON0008348,83,F,75-100K,College,East
CON0008349,67,F,100K+,Graduate,East
CON0008350,39,M,100K+,Bachelors,West
CON0008351,75,F,75-100K,Graduate,East
CON0008352,52,M,100K+,Bachelors,South
CON0008353,20,M,100K+,Graduate,North
CON0008354,44,M,100K+,College,East
CON0008355,57,M,75-100K,Bachelors,North
CON0008356,84,F,50-75K,College,West
CON0008357,49,F,50-75K,Bachelors,West
CON0008358,77,F,<25K,Graduate,East
CON0008359,34,F,50-75K,College,West
CON0008360,86,M,100K+,Bachelors,West
CON0008361,49,M,50-75K,HS,South
CON0008362,80,M,75-100K,College,South
CON0008363,76,M,<25K,College,South
CON0008364,38,M,100K+,HS,East
CON0008365,61,M,100K+,Bachelors,East
CON0008366,27,F,100K+,College,North
CON0008367,65,M,25-50K,HS,West
CON0008368,60,M,25-50K,HS,West
CON0008369,84,F,100K+,HS,East
CON0008370,25,M,75-100K,HS,North
CON0008371,55,M,25-50K,Graduate,West
CON0008372,82,M,50-75K,HS,West
CON0008373,79,M,<25K,Graduate,West
CON0008374,90,M,25-50K,Bachelors,North
CON0008375,58,F,<25K,HS,South
CON0008376,24,M,25-50K,Bachelors,West
CON0008377,80,F,100K+,HS,North
CON0008378,73,M,100K+,HS,East
CON0008379,87,F,25-50K,College,South
CON0008380,61,M,100K+,HS,South
CON0008381,27,F,25-50K,Graduate,West
CON0008382,51,M,<25K,College,North
CON0008383,39,M,50-75K,HS,West
CON0008384,43,M,25-50K,College,West
CON0008385,38,F,50-75K,HS,East
CON0008386,61,M,<25K,College,North
CON0008387,58,F,100K+,Bachelors,East
CON0008388,66,M,100K+,HS,North
CON0008389,74,M,<25K,College,South
CON0008390,34,M,25-50K,Bachelors,North
CON0008391,48,M,<25K,Graduate,South
CON0008392,45,F,50-75K,College,North
CON0008393,63,M,25-50K,Graduate,West
CON0008394,85,M,25-50K,College,North
CON0008395,77,M,100K+,College,North
CON0008396,70,F,75-100K,College,West
CON0008397,29,F,<25K,HS,North
CON0008398,89,F,50-75K,HS,North
CON0008399,18,M,75-100K,Bachelors,North
CON0008400,30,M,100K+,Graduate,South
CON0008401,86,M,100K+,HS,West
CON0008402,29,F,50-75K,HS,South
CON0008403,21,M,50-75K,College,South
CON0008404,60,F,25-50K,College,West
CON0008405,72,F,50-75K,Graduate,North
CON0008406,45,F,50-75K,College,West
CON0008407,29,M,75-100K,Graduate,East
CON0008408,84,F,75-100K,College,East
CON0008409,53,M,<25K,Graduate,North
CON0008410,61,M,75-100K,College,South
CON0008411,25,F,50-75K,Graduate,West
CON0008412,23,M,50-75K,Bachelors,North
CON0008413,67,F,25-50K,College,North
CON0008414,43,M,<25K,HS,South
CON0008415,41,M,50-75K,College,East
CON0008416,21,M,25-50K,HS,East
CON0008417,70,M,75-100K,College,North
CON0008418,45,F,<25K,Bachelors,South
CON0008419,45,M,50-75K,HS,East
CON0008420,35,F,<25K,College,East
CON0008421,68,M,50-75K,Bachelors,West
CON0008422,59,F,100K+,College,West
CON0008423,76,M,<25K,Bachelors,East
CON0008424,73,F,75-100K,Graduate,South
CON0008425,45,F,25-50K,HS,South
CON0008426,80,M,50-75K,Bachelors,West
CON0008427,43,M,100K+,Bachelors,South
CON0008428,33,F,50-75K,Bachelors,South
CON0008429,32,F,25-50K,HS,West
CON0008430,59,M,<25K,HS,South
CON0008431,85,F,75-100K,College,East
CON0008432,65,M,<25K,HS,West
CON0008433,26,M,50-75K,HS,North
CON0008434,79,M,50-75K,Graduate,South
CON0008435,54,M,50-75K,College,North
CON0008436,27,F,25-50K,Graduate,West
CON0008437,85,M,100K+,HS,South
CON0008438,47,M,100K+,Graduate,South
CON0008439,72,F,75-100K,HS,East
CON0008440,42,M,25-50K,College,East
CON0008441,76,F,25-50K,Graduate,North
CON0008442,39,M,75-100K,Graduate,West
CON0008443,68,M,100K+,Graduate,East
CON0008444,51,M,100K+,College,South
CON0008445,45,M,25-50K,Graduate,South
CON0008446,76,M,50-75K,Graduate,East
CON0008447,20,M,100K+,HS,West
CON0008448,78,M,25-50K,Bachelors,East
CON0008449,24,F,<25K,HS,South
CON0008450,77,F,75-100K,HS,South
CON0008451,18,F,<25K,College,North
CON0008452,19,F,50-75K,College,East
CON0008453,20,M,<25K,College,West
CON0008454,86,F,25-50K,HS,North
CON0008455,67,F,100K+,HS,East
CON0008456,53,F,75-100K,Graduate,East
CON0008457,73,F,50-75K,HS,North
CON0008458,34,M,25-50K,College,South
CON0008459,29,F,<25K,College,West
CON0008460,75,F,50-75K,College,South
CON0008461,72,M,100K+,HS,North
CON0008462,82,F,100K+,HS,North
CON0008463,67,M,<25K,HS,West
CON0008464,55,M,25-50K,Bachelors,South
CON0008465,21,F,50-75K,Bachelors,North
CON0008466,43,M,25-50K,Bachelors,East
CON0008467,70,F,<25K,HS,South
CON0008468,32,F,100K+,Bachelors,East
CON0008469,59,M,50-75K,HS,East
CON0008470,47,F,100K+,Bachelors,East
CON0008471,83,F,100K+,HS,West
CON0008472,84,M,25-50K,College,East
CON0008473,49,F,<25K,Graduate,South
CON0008474,69,M,75-100K,HS,East
CON0008475,38,F,50-75K,Bachelors,West
CON0008476,78,M,75-100K,HS,North
CON0008477,74,M,<25K,HS,West
CON0008478,78,F,75-100K,College,West
CON0008479,32,F,75-100K,Graduate,North
CON0008480,63,F,75-100K,College,South
CON0008481,39,F,25-50K,HS,East
CON0008482,65,M,<25K,College,West
CON0008483,41,M,75-100K,HS,North
CON0008484,57,F,25-50K,Graduate,North
CON0008485,75,M,25-50K,HS,West
CON0008486,81,F,<25K,Bachelors,North
CON0008487,68,M,<25K,HS,East
CON0008488,20,M,50-75K,Graduate,East
CON0008489,77,M,25-50K,College,South
CON0008490,76,M,<25K,College,South
CON0008491,85,M,<25K,HS,East
CON0008492,19,F,50-75K,Graduate,East
CON0008493,71,F,100K+,Bachelors,South
CON0008494,82,M,<25K,Bachelors,North
CON0008495,24,M,<25K,Graduate,East
CON0008496,40,M,25-50K,Bachelors,East
CON0008497,81,F,75-100K,HS,East
CON0008498,27,F,<25K,College,West
CON0008499,61,M,50-75K,Graduate,North
CON0008500,42,F,100K+,Bachelors,West
CON0008501,63,M,50-75K,Bachelors,North
CON0008502,73,M,25-50K,HS,West
CON0008503,37,F,25-50K,Graduate,West
CON0008504,85,M,50-75K,HS,South
CON0008505,30,M,50-75K,Graduate,North
CON0008506,71,M,100K+,Bachelors,West
CON0008507,39,M,25-50K,Graduate,West
CON0008508,42,M,25-50K,College,North
CON0008509,46,F,<25K,HS,East
CON0008510,38,M,50-75K,Graduate,West
CON0008511,39,F,<25K,HS,South
CON0008512,41,M,75-100K,HS,North
CON0008513,89,F,75-100K,Bachelors,South
CON0008514,19,F,50-75K,Bachelors,West
CON0008515,87,M,<25K,College,West
CON0008516,67,M,<25K,Graduate,South
CON0008517,57,F,100K+,HS,South
CON0008518,86,M,25-50K,HS,West
CON0008519,29,F,<25K,Bachelors,West
CON0008520,63,M,50-75K,Graduate,West
CON0008521,34,M,<25K,HS,West
CON0008522,23,M,100K+,College,West
CON0008523,67,F,75-100K,HS,South
CON0008524,63,F,25-50K,College,West
CON0008525,88,F,75-100K,Graduate,South
CON0008526,77,M,100K+,Graduate,North
CON0008527,43,M,50-75K,Bachelors,West
CON0008528,41,F,75-100K,Graduate,South
CON0008529,64,F,100K+,Graduate,West
CON0008530,82,M,100K+,Bachelors,East
CON0008531,44,F,50-75K,Bachelors,West
CON0008532,72,M,100K+,College,East
CON0008533,30,M,75-100K,Graduate,West
CON0008534,30,M,50-75K,HS,East
CON0008535,64,M,50-75K,College,West
CON0008536,45,F,<25K,HS,East
CON0008537,57,F,50-75K,Graduate,North
CON0008538,40,F,25-50K,Bachelors,North
CON0008539,41,F,<25K,Bachelors,North
CON0008540,66,M,100K+,HS,North
CON0008541,88,M,50-75K,HS,West
CON0008542,39,M,50-75K,College,West
CON0008543,52,M,25-50K,College,South
CON0008544,47,M,25-50K,Bachelors,South
CON0008545,40,M,25-50K,Bachelors,West
CON0008546,27,M,100K+,Bachelors,East
CON0008547,78,M,75-100K,College,West
CON0008548,39,F,100K+,HS,East
CON0008549,72,M,25-50K,Bachelors,East
CON0008550,40,F,<25K,HS,South
CON0008551,62,M,75-100K,College,West
CON0008552,28,F,<25K,HS,East
CON0008553,62,M,<25K,Graduate,South
CON0008554,76,F,75-100K,College,North
CON0008555,31,M,<25K,Bachelors,South
CON0008556,54,M,75-100K,Bachelors,North
CON0008557,54,M,25-50K,HS,West
CON0008558,75,M,100K+,Bachelors,North
CON0008559,29,F,25-50K,HS,East
CON0008560,35,M,50-75K,HS,East
CON0008561,63,F,75-100K,College,East
CON0008562,89,M,100K+,HS,West
CON0008563,85,F,100K+,HS,West
CON0008564,18,F,<25K,Bachelors,South
CON0008565,42,M,75-100K,College,South
CON0008566,20,F,50-75K,Bachelors,North
CON0008567,20,F,50-75K,Bachelors,South
CON0008568,27,F,25-50K,College,South
CON0008569,39,M,<25K,Graduate,West
CON0008570,89,F,25-50K,HS,West
CON0008571,65,M,<25K,Graduate,East
CON0008572,74,M,50-75K,HS,South
CON0008573,86,F,<25K,College,North
CON0008574,82,F,<25K,Bachelors,West
CON0008575,63,F,25-50K,HS,East
CON0008576,27,F,25-50K,Graduate,South
CON0008577,86,F,75-100K,College,North
CON0008578,47,M,50-75K,Bachelors,South
CON0008579,52,M,100K+,Graduate,North
CON0008580,58,M,25-50K,College,West
CON0008581,74,F,25-50K,College,East
CON0008582,33,F,75-100K,HS,North
CON0008583,63,F,50-75K,HS,North
CON0008584,19,F,75-100K,College,North
CON0008585,87,M,75-100K,College,South
CON0008586,44,M,<25K,HS,West
CON0008587,39,F,25-50K,Bachelors,North
CON0008588,22,M,25-50K,College,North
CON0008589,58,M,50-75K,Graduate,East
CON0008590,23,F,50-75K,College,North
CON0008591,72,F,50-75K,Graduate,West
CON0008592,45,M,50-75K,Graduate,South
CON0008593,38,F,50-75K,Graduate,South
CON0008594,29,M,25-50K,College,South
CON0008595,48,F,25-50K,College,East
CON0008596,75,F,<25K,College,East
CON0008597,34,F,25-50K,Bachelors,West
CON0008598,50,M,50-75K,HS,South
CON0008599,43,M,75-100K,HS,North
CON0008600,20,M,25-50K,College,East
CON0008601,58,F,25-50K,Bachelors,West
CON0008602,56,F,25-50K,HS,North
CON0008603,41,M,<25K,College,North
CON0008604,47,F,50-75K,HS,South
CON0008605,58,M,<25K,Bachelors,North
CON0008606,32,M,75-100K,Graduate,North
CON0008607,59,F,100K+,HS,East
CON0008608,22,F,50-75K,HS,North
CON0008609,66,M,<25K,College,South
CON0008610,50,M,50-75K,HS,West
CON0008611,33,M,50-75K,Bachelors,West
CON0008612,25,M,75-100K,HS,North
CON0008613,34,F,50-75K,HS,East
CON0008614,67,M,100K+,College,East
CON0008615,27,F,25-50K,HS,West
CON0008616,51,F,50-75K,College,West
CON0008617,53,M,<25K,Graduate,West
CON0008618,80,M,25-50K,HS,West
CON0008619,31,F,<25K,Graduate,South
CON0008620,22,M,50-75K,Bachelors,West
CON0008621,78,M,50-75K,Graduate,South
CON0008622,74,M,75-100K,Graduate,East
CON0008623,82,F,75-100K,HS,North
CON0008624,82,F,50-75K,College,West
CON0008625,61,M,75-100K,Graduate,West
CON0008626,88,M,<25K,HS,North
CON0008627,42,M,25-50K,College,East
CON0008628,24,M,<25K,Bachelors,West
CON0008629,82,F,100K+,Bachelors,East
CON0008630,74,M,75-100K,HS,South
CON0008631,76,M,100K+,College,South
CON0008632,27,M,100K+,HS,West
CON0008633,79,M,25-50K,HS,North
CON0008634,77,M,50-75K,HS,North
CON0008635,18,F,50-75K,College,East
CON0008636,28,F,100K+,Graduate,North
CON0008637,42,M,75-100K,Bachelors,East
CON0008638,83,F,50-75K,College,North
CON0008639,50,M,50-75K,College,South
CON0008640,71,F,25-50K,College,South
CON0008641,73,M,100K+,HS,East
CON0008642,18,M,100K+,Bachelors,South
CON0008643,46,F,100K+,Graduate,West
CON0008644,31,M,<25K,College,West
CON0008645,86,M,25-50K,College,North
CON0008646,53,M,50-75K,College,East
CON0008647,81,M,<25K,College,West
CON0008648,75,M,75-100K,Graduate,West
CON0008649,30,M,25-50K,College,East
CON0008650,68,F,50-75K,HS,North
CON0008651,35,F,75-100K,Bachelors,North
CON0008652,71,F,50-75K,HS,North
CON0008653,50,M,25-50K,College,North
CON0008654,56,M,100K+,Bachelors,East
CON0008655,30,M,100K+,Bachelors,East
CON0008656,89,M,<25K,Bachelors,East
CON0008657,24,M,100K+,HS,South
CON0008658,28,M,25-50K,Bachelors,East
CON0008659,68,M,<25K,Graduate,West
CON0008660,55,M,50-75K,Graduate,East
CON0008661,70,M,75-100K,Bachelors,South
CON0008662,86,M,100K+,HS,East
CON0008663,83,M,50-75K,College,West
CON0008664,20,M,75-100K,Graduate,North
CON0008665,23,M,50-75K,HS,South
CON0008666,41,M,25-50K,HS,South
CON0008667,29,F,25-50K,Graduate,East
CON0008668,63,M,50-75K,HS,South
CON0008669,67,F,50-75K,HS,North
CON0008670,37,F,75-100K,Bachelors,North
CON0008671,75,F,<25K,HS,North
CON0008672,72,F,<25K,HS,North
CON0008673,81,M,50-75K,Graduate,West
CON0008674,78,F,25-50K,College,North
CON0008675,61,M,100K+,College,South
CON0008676,71,F,100K+,College,South
CON0008677,63,F,50-75K,Graduate,North
CON0008678,24,M,75-100K,HS,North
CON0008679,42,M,25-50K,College,North
CON0008680,34,M,25-50K,Bachelors,West
CON0008681,83,M,100K+,HS,East
CON0008682,81,F,75-100K,Graduate,South
CON0008683,77,M,50-75K,Bachelors,South
CON0008684,18,F,50-75K,College,South
CON0008685,29,F,25-50K,College,West
CON0008686,46,M,75-100K,College,East
CON0008687,18,F,25-50K,HS,North
CON0008688,67,M,50-75K,Bachelors,South
CON0008689,59,M,75-100K,College,South
CON0008690,62,M,25-50K,Graduate,West
CON0008691,21,F,50-75K,Graduate,South
CON0008692,46,M,75-100K,HS,South
CON0008693,66,M,50-75K,HS,East
CON0008694,78,F,25-50K,Graduate,West
CON0008695,79,F,<25K,Graduate,East
CON0008696,70,M,25-50K,Bachelors,South
CON0008697,25,M,50-75K,Bachelors,West
CON0008698,90,M,50-75K,College,West
CON0008699,75,M,<25K,HS,East
CON0008700,37,M,25-50K,College,East
CON0008701,85,M,75-100K,College,South
CON0008702,53,F,25-50K,College,West
CON0008703,33,M,<25K,Bachelors,West
CON0008704,88,M,100K+,Bachelors,West
CON0008705,26,F,100K+,College,East
CON0008706,51,M,<25K,Graduate,North
CON0008707,40,F,100K+,College,South
CON0008708,81,M,<25K,Graduate,North
CON0008709,86,M,50-75K,College,South
CON0008710,56,F,100K+,College,West
CON0008711,64,M,<25K,College,West
CON0008712,57,F,<25K,HS,North
CON0008713,23,M,75-100K,Graduate,East
CON0008714,31,F,<25K,College,North
CON0008715,54,M,100K+,HS,South
CON0008716,55,F,25-50K,College,West
CON0008717,37,F,50-75K,College,South
CON0008718,69,F,<25K,Bachelors,South
CON0008719,50,M,25-50K,Bachelors,East
CON0008720,84,M,75-100K,HS,South
CON0008721,39,F,100K+,HS,South
CON0008722,35,F,25-50K,College,North
CON0008723,39,F,25-50K,HS,East
CON0008724,26,F,50-75K,Bachelors,North
CON0008725,36,M,100K+,HS,North
CON0008726,36,F,<25K,College,East
CON0008727,47,F,25-50K,College,West
CON0008728,49,M,50-75K,Graduate,East
