account_id,customer_id,account_type,balance,opened_date
A0004727,C020445,Credit,4336.95,2019-12-02
A0004728,C011706,Savings,67242.93,2020-05-26
A0004729,C046125,Savings,87245.84,2020-02-09
A0004730,C047547,Checking,31485.75,2022-06-30
A0004731,C021393,Savings,88680.33,2019-08-14
A0004732,C028833,Checking,40410.78,2019-08-14
A0004733,C025578,Checking,2.85,2021-02-01
A0004734,C035335,Credit,18869.73,2020-04-21
A0004735,C004465,Credit,23427.66,2020-08-23
A0004736,C024706,Checking,24210.69,2019-07-13
A0004737,C020716,Checking,52909.04,2022-11-14
A0004738,C049066,Savings,90210.25,2022-01-04
A0004739,C031512,Credit,85411.89,2021-11-02
A0004740,C012455,Credit,22693.25,2022-04-05
A0004741,C043806,Checking,78977.04,2021-05-13
A0004742,C031570,Savings,63094.29,2020-04-27
A0004743,C049286,Credit,86662.15,2022-11-10
A0004744,C035775,Investment,78770.43,2022-09-16
A0004745,C021456,Credit,69701.29,2021-11-27
A0004746,C011048,Credit,13454.31,2021-04-29
A0004747,C016296,Investment,57047.56,2019-11-05
A0004748,C005865,Investment,59199.1,2019-05-31
A0004749,C024545,Credit,24793.83,2021-12-28
A0004750,C015112,Credit,93747.24,2022-05-27
A0004751,C010161,Credit,47927.88,2022-11-29
A0004752,C038539,Investment,61926.58,2021-08-09
A0004753,C021594,Credit,30551.29,2021-12-28
A0004754,C028036,Investment,91113.97,2021-04-28
A0004755,C047606,Investment,68740.25,2021-12-28
A0004756,C008610,Credit,96106.64,2020-12-16
A0004757,C009879,Credit,9304.36,2019-01-19
A0004758,C028148,Checking,1079.59,2022-07-01
A0004759,C008016,Checking,10214.1,2020-08-13
A0004760,C014761,Savings,31265.3,2019-03-10
A0004761,C049626,Checking,67721.08,2019-02-19
A0004762,C046294,Savings,10989.06,2022-09-04
A0004763,C048403,Investment,96663.41,2022-12-11
A0004764,C018527,Checking,10183.02,2021-07-02
A0004765,C001332,Checking,15562.64,2022-09-23
A0004766,C047786,Investment,39003.72,2022-08-24
A0004767,C012910,Checking,64814.26,2021-11-24
A0004768,C020319,Checking,64858.24,2021-10-21
A0004769,C023855,Savings,30954.77,2019-10-28
A0004770,C019482,Savings,62022.08,2022-12-14
A0004771,C007177,Credit,1624.55,2020-09-04
A0004772,C046258,Checking,40150.95,2022-09-21
A0004773,C038553,Credit,22214.37,2021-12-04
A0004774,C011305,Investment,90457.24,2020-05-06
A0004775,C040553,Investment,26732.4,2020-05-20
A0004776,C020313,Credit,814.3,2022-02-17
A0004777,C022358,Credit,55395.26,2021-04-29
A0004778,C025821,Checking,82777.54,2019-03-25
A0004779,C007971,Credit,32940.0,2019-05-19
A0004780,C013550,Checking,61348.76,2022-04-23
A0004781,C047561,Credit,19735.24,2022-11-30
A0004782,C046098,Checking,31590.55,2020-04-10
A0004783,C012322,Savings,62461.42,2020-07-24
A0004784,C002238,Checking,35872.75,2023-01-06
A0004785,C021017,Checking,57388.61,2021-09-21
A0004786,C002003,Savings,63449.39,2021-12-11
A0004787,C037642,Savings,32285.13,2022-05-30
A0004788,C038639,Savings,65036.71,2019-02-25
A0004789,C007416,Checking,10883.92,2019-01-10
A0004790,C046948,Credit,50881.56,2023-01-23
A0004791,C018235,Savings,19643.75,2019-11-28
A0004792,C003217,Checking,67549.87,2021-06-11
A0004793,C037693,Investment,78539.81,2022-05-20
A0004794,C016438,Credit,7837.44,2021-07-09
A0004795,C028633,Investment,41200.66,2021-08-13
A0004796,C002086,Credit,83589.48,2022-01-02
A0004797,C036405,Investment,58918.77,2022-10-13
A0004798,C048583,Checking,83807.42,2020-09-28
A0004799,C002872,Savings,67103.53,2022-12-27
A0004800,C049024,Checking,73120.4,2022-12-14
A0004801,C006069,Credit,99644.96,2019-07-14
A0004802,C007252,Credit,71761.51,2020-12-29
A0004803,C048376,Checking,91209.34,2019-01-27
A0004804,C008539,Credit,36669.18,2019-12-31
A0004805,C006766,Savings,57971.9,2020-01-22
A0004806,C026382,Credit,92115.35,2019-02-20
A0004807,C005346,Savings,62160.91,2020-10-07
A0004808,C016901,Savings,30227.27,2022-11-20
A0004809,C013725,Credit,27738.18,2019-01-13
A0004810,C004250,Checking,60859.73,2019-05-17
A0004811,C041313,Checking,68282.01,2021-05-28
A0004812,C030922,Investment,27152.18,2019-10-11
A0004813,C034056,Savings,40926.36,2022-11-12
A0004814,C036332,Credit,21818.54,2022-08-14
A0004815,C039986,Savings,5185.51,2022-07-28
A0004816,C037736,Checking,15524.37,2019-07-18
A0004817,C033065,Savings,54069.28,2020-05-09
A0004818,C043981,Credit,7339.76,2022-12-08
A0004819,C042149,Credit,94369.89,2019-05-07
A0004820,C047611,Investment,13609.65,2020-02-21
A0004821,C031032,Savings,94229.61,2019-10-05
A0004822,C013003,Credit,38873.63,2020-12-02
A0004823,C016181,Investment,63817.45,2021-12-31
A0004824,C008529,Investment,67055.45,2022-04-22
A0004825,C049602,Investment,8512.94,2020-06-12
A0004826,C023669,Credit,792.51,2019-08-19
A0004827,C038130,Checking,62802.86,2021-07-01
A0004828,C016782,Credit,95259.57,2022-02-11
A0004829,C041306,Checking,80618.32,2022-05-07
A0004830,C018533,Investment,92366.57,2019-04-04
A0004831,C019839,Investment,24608.96,2021-10-19
A0004832,C039642,Checking,32852.35,2019-04-16
A0004833,C014348,Checking,34223.52,2020-10-25
A0004834,C007128,Checking,19116.67,2019-01-03
A0004835,C040610,Checking,22986.94,2021-08-24
A0004836,C025567,Checking,4609.0,2021-11-11
A0004837,C010129,Investment,94211.13,2020-04-06
A0004838,C002147,Savings,60038.75,2022-08-27
A0004839,C015383,Credit,22444.86,2019-04-03
A0004840,C042750,Savings,30579.89,2020-08-12
A0004841,C003189,Savings,25899.82,2022-09-22
A0004842,C013440,Investment,46264.38,2022-09-15
A0004843,C022258,Checking,14738.6,2023-01-11
A0004844,C004041,Savings,50962.89,2022-08-05
A0004845,C007551,Credit,41389.94,2019-08-15
A0004846,C029552,Savings,69232.28,2019-07-05
A0004847,C003055,Checking,12167.65,2020-06-12
A0004848,C019788,Investment,93500.12,2022-04-09
A0004849,C016988,Checking,19064.56,2022-04-29
A0004850,C008522,Credit,86051.4,2019-08-06
A0004851,C015942,Savings,99593.54,2019-02-19
A0004852,C020816,Credit,81109.96,2021-01-07
A0004853,C022133,Savings,88365.48,2021-10-02
A0004854,C024290,Credit,66035.63,2022-01-14
A0004855,C032855,Checking,8553.71,2021-01-02
A0004856,C019662,Investment,54819.86,2022-02-17
A0004857,C009273,Savings,49945.79,2022-06-26
A0004858,C010674,Credit,55075.94,2019-05-19
A0004859,C015577,Checking,66042.32,2019-03-10
A0004860,C033077,Checking,29505.51,2020-02-11
A0004861,C017532,Checking,46823.06,2019-10-01
A0004862,C039555,Investment,6296.07,2022-06-20
A0004863,C007339,Checking,1990.67,2022-11-12
A0004864,C004820,Savings,14358.57,2022-03-11
A0004865,C036504,Checking,96908.32,2022-05-20
A0004866,C039455,Investment,35343.64,2019-02-17
A0004867,C043064,Credit,16302.72,2021-04-02
A0004868,C021986,Savings,50260.65,2022-12-18
A0004869,C026842,Checking,40874.36,2022-08-11
A0004870,C006873,Credit,20329.17,2020-12-02
A0004871,C001054,Savings,53750.38,2022-06-08
A0004872,C000370,Investment,52922.21,2020-08-06
A0004873,C014008,Savings,20090.81,2021-05-21
A0004874,C024529,Investment,20691.69,2021-08-06
A0004875,C008312,Checking,83240.84,2022-04-05
A0004876,C013894,Savings,41757.23,2022-01-27
A0004877,C030019,Investment,95013.28,2019-02-24
A0004878,C025279,Investment,43521.04,2020-04-28
A0004879,C041938,Investment,83838.83,2019-09-21
A0004880,C028928,Savings,44385.2,2019-05-09
A0004881,C013300,Investment,145.83,2021-07-06
A0004882,C031882,Investment,26795.3,2022-10-01
A0004883,C023238,Credit,24042.7,2021-10-07
A0004884,C012021,Credit,14046.11,2020-01-05
A0004885,C023852,Checking,39017.21,2021-06-28
A0004886,C037215,Savings,44448.01,2019-10-24
A0004887,C014528,Savings,88957.37,2021-09-24
A0004888,C016952,Savings,37166.65,2021-05-20
A0004889,C003001,Checking,23736.61,2021-08-22
A0004890,C014831,Savings,43305.57,2020-07-15
A0004891,C014056,Credit,1758.7,2021-06-27
A0004892,C020299,Checking,87531.11,2020-07-09
A0004893,C031279,Investment,52277.32,2021-09-26
A0004894,C036859,Investment,10455.04,2022-05-08
A0004895,C023961,Investment,23466.54,2019-06-12
A0004896,C040741,Credit,1135.19,2023-01-31
A0004897,C040947,Investment,57216.8,2021-05-31
A0004898,C011358,Credit,75728.58,2022-01-14
A0004899,C045324,Checking,66500.4,2019-10-14
A0004900,C044650,Investment,28019.04,2019-10-18
A0004901,C046420,Savings,9224.42,2020-03-05
A0004902,C035295,Checking,961.92,2019-10-21
A0004903,C033523,Checking,65914.25,2022-12-13
A0004904,C013141,Savings,19284.69,2020-09-23
A0004905,C022723,Investment,36706.99,2022-07-01
A0004906,C013612,Savings,58577.13,2023-01-07
A0004907,C042158,Investment,90344.1,2022-11-18
A0004908,C014945,Savings,22671.13,2019-01-09
A0004909,C024690,Credit,29602.13,2019-01-31
A0004910,C031228,Checking,9065.59,2022-08-20
A0004911,C016153,Investment,49515.78,2020-11-14
A0004912,C034749,Savings,55699.34,2019-03-18
A0004913,C033305,Checking,7746.63,2022-12-24
A0004914,C032218,Credit,59079.36,2020-12-17
A0004915,C009330,Investment,31923.16,2019-03-22
A0004916,C021565,Credit,77580.35,2021-05-22
A0004917,C008857,Investment,94725.34,2020-11-07
A0004918,C041617,Checking,97789.07,2023-02-08
A0004919,C029003,Savings,28549.5,2021-03-11
A0004920,C009477,Checking,58879.02,2021-11-23
A0004921,C028570,Checking,61447.96,2021-06-18
A0004922,C033959,Credit,30117.26,2022-09-14
A0004923,C048389,Investment,85650.15,2019-01-25
A0004924,C011734,Savings,86699.02,2019-06-11
A0004925,C021053,Investment,62182.14,2021-02-19
A0004926,C019567,Credit,47888.18,2020-03-10
A0004927,C006358,Credit,79660.69,2022-05-07
A0004928,C020011,Savings,46214.7,2020-05-14
A0004929,C037727,Savings,67076.85,2021-01-06
A0004930,C001498,Credit,38741.92,2021-06-14
A0004931,C032079,Credit,92712.66,2019-08-02
A0004932,C049941,Checking,80560.35,2022-07-31
A0004933,C011616,Checking,97562.61,2022-11-24
A0004934,C004776,Savings,51104.73,2021-01-16
A0004935,C039452,Credit,83598.99,2022-02-07
A0004936,C035569,Savings,21977.39,2021-02-15
A0004937,C046755,Checking,71599.95,2021-05-26
A0004938,C038048,Checking,84170.33,2022-08-28
A0004939,C038803,Investment,94705.41,2020-02-02
A0004940,C031666,Checking,32371.4,2020-09-04
A0004941,C045248,Credit,31730.11,2020-06-14
A0004942,C010263,Investment,66911.33,2022-03-07
A0004943,C041832,Savings,11131.95,2020-03-01
A0004944,C009942,Investment,15970.62,2022-10-17
A0004945,C013668,Savings,17298.2,2021-12-28
A0004946,C044679,Savings,44396.69,2021-05-29
A0004947,C029671,Savings,96297.27,2021-07-03
A0004948,C009444,Savings,55236.03,2021-01-13
A0004949,C049336,Checking,66826.72,2020-05-14
A0004950,C038738,Investment,66848.5,2019-08-05
A0004951,C027342,Checking,47360.08,2022-05-01
A0004952,C021675,Checking,92183.67,2020-12-25
A0004953,C039232,Checking,55733.27,2019-12-18
A0004954,C047154,Checking,55215.54,2019-05-05
A0004955,C041399,Savings,53231.36,2021-12-25
A0004956,C028200,Savings,13335.55,2019-09-21
A0004957,C017447,Checking,67156.5,2019-08-23
A0004958,C039079,Savings,35598.3,2022-04-10
A0004959,C040027,Checking,79561.51,2022-03-22
A0004960,C049501,Investment,40679.35,2021-07-27
A0004961,C045200,Investment,64934.57,2020-09-22
A0004962,C028310,Checking,86691.08,2021-06-18
A0004963,C041508,Checking,62485.34,2022-09-06
A0004964,C045593,Investment,88154.69,2021-05-18
A0004965,C009807,Investment,3659.99,2020-11-11
A0004966,C024439,Credit,48314.54,2021-04-14
A0004967,C006063,Savings,83389.08,2020-05-28
A0004968,C044316,Investment,37073.76,2020-05-29
A0004969,C020306,Investment,36914.14,2022-10-21
A0004970,C029426,Checking,29854.08,2020-07-12
A0004971,C023151,Checking,36198.15,2020-10-02
A0004972,C011374,Investment,69493.66,2022-06-19
A0004973,C021733,Investment,32351.03,2020-08-22
A0004974,C042759,Checking,80261.81,2022-10-18
A0004975,C026042,Checking,28633.17,2021-08-14
A0004976,C019934,Credit,11376.92,2021-12-12
A0004977,C036144,Checking,32150.85,2020-03-27
A0004978,C030681,Checking,80018.02,2019-03-21
A0004979,C011334,Savings,59749.55,2020-01-07
A0004980,C019334,Savings,42389.55,2020-04-17
A0004981,C009081,Savings,95498.89,2019-11-22
A0004982,C020758,Credit,65080.58,2021-04-15
A0004983,C041466,Investment,59974.86,2019-12-11
A0004984,C015827,Savings,28865.02,2019-09-25
A0004985,C034350,Savings,50229.26,2020-06-11
A0004986,C018838,Savings,96210.77,2021-11-17
A0004987,C004436,Investment,74478.86,2021-01-07
A0004988,C046133,Checking,57533.53,2021-11-20
A0004989,C048477,Credit,39892.51,2020-12-30
A0004990,C014962,Investment,44411.86,2019-04-06
A0004991,C012340,Checking,68334.65,2022-06-06
A0004992,C012993,Savings,59650.45,2020-11-03
A0004993,C046368,Credit,19008.59,2020-03-05
A0004994,C007604,Investment,10148.77,2021-12-27
A0004995,C026677,Checking,78658.88,2020-03-01
A0004996,C000387,Credit,29677.49,2021-06-30
A0004997,C049396,Checking,85654.05,2019-04-15
A0004998,C046861,Credit,16752.07,2019-05-08
A0004999,C036382,Checking,6491.1,2021-05-09
A0005000,C029187,Investment,74113.08,2021-01-14
A0005001,C023759,Credit,84240.32,2022-12-09
A0005002,C030906,Investment,44486.6,2020-12-01
A0005003,C047238,Savings,58433.88,2021-05-10
A0005004,C031205,Credit,58987.41,2023-01-23
A0005005,C022136,Savings,86298.63,2020-07-31
A0005006,C007431,Investment,76374.79,2021-05-29
A0005007,C020029,Credit,3097.63,2021-01-17
A0005008,C009896,Investment,53528.99,2019-05-24
A0005009,C045494,Investment,99350.6,2019-12-26
A0005010,C010988,Checking,86442.12,2022-12-23
A0005011,C017861,Checking,18561.99,2021-05-21
A0005012,C028650,Credit,58772.21,2023-01-09
A0005013,C041143,Savings,69699.59,2019-05-24
A0005014,C020798,Savings,47183.49,2020-09-13
A0005015,C025152,Savings,42798.02,2019-12-20
A0005016,C000488,Credit,86562.43,2019-06-25
A0005017,C031907,Checking,8289.9,2021-09-24
A0005018,C022388,Checking,52873.21,2020-12-19
A0005019,C044250,Savings,76327.03,2019-08-22
A0005020,C039855,Savings,90726.85,2021-08-22
A0005021,C013988,Checking,95117.03,2019-10-07
A0005022,C029792,Credit,66317.64,2021-05-31
A0005023,C016673,Checking,16769.84,2020-10-16
A0005024,C026440,Credit,68882.86,2022-03-22
A0005025,C005623,Investment,97094.86,2022-10-18
A0005026,C005514,Savings,93734.82,2019-10-22
A0005027,C032818,Checking,25527.65,2019-11-22
A0005028,C014777,Checking,87516.8,2022-01-08
A0005029,C032066,Credit,39730.47,2021-03-26
A0005030,C048976,Credit,99101.34,2021-04-28
A0005031,C017240,Savings,59825.03,2021-07-23
A0005032,C003103,Credit,96481.78,2022-03-20
A0005033,C013571,Investment,30840.45,2020-08-03
A0005034,C037794,Investment,28918.17,2019-09-30
A0005035,C032359,Investment,33592.12,2020-07-28
A0005036,C015699,Credit,75432.92,2022-06-16
A0005037,C039324,Credit,90271.04,2021-06-19
A0005038,C021652,Savings,59808.89,2022-05-26
A0005039,C009451,Checking,90576.25,2022-08-13
A0005040,C029871,Checking,28499.08,2019-12-05
A0005041,C031893,Credit,26003.38,2019-03-10
A0005042,C040619,Checking,31136.35,2019-05-05
A0005043,C049064,Savings,52024.15,2020-07-20
A0005044,C025594,Checking,99083.48,2021-07-01
A0005045,C045525,Checking,4056.33,2019-07-17
A0005046,C045321,Checking,76905.87,2021-07-10
A0005047,C014233,Checking,21261.03,2021-12-21
A0005048,C049751,Investment,51721.66,2021-06-10
A0005049,C037063,Checking,51437.02,2021-05-05
A0005050,C043298,Credit,7767.8,2022-01-15
A0005051,C048004,Checking,63222.75,2022-02-19
A0005052,C042408,Savings,15545.47,2019-12-17
A0005053,C005438,Savings,17168.02,2022-10-14
A0005054,C036738,Investment,90028.22,2019-02-13
A0005055,C010830,Credit,80149.48,2019-08-08
A0005056,C045779,Checking,12592.19,2021-02-05
A0005057,C013744,Savings,48204.0,2021-10-01
A0005058,C019034,Investment,7369.35,2021-06-29
A0005059,C006151,Credit,62443.07,2022-11-12
A0005060,C029433,Credit,16132.5,2020-01-10
A0005061,C040775,Investment,96021.47,2020-11-28
A0005062,C043744,Credit,22320.77,2022-05-10
A0005063,C026100,Checking,69422.8,2022-04-09
A0005064,C035450,Credit,86191.8,2021-10-24
A0005065,C007572,Checking,53704.34,2022-09-08
A0005066,C033060,Savings,56398.79,2020-05-05
A0005067,C002107,Checking,23363.23,2020-09-17
A0005068,C008514,Credit,48509.19,2022-10-05
A0005069,C015203,Checking,86197.08,2023-01-25
A0005070,C043583,Investment,14056.88,2021-12-17
A0005071,C005506,Checking,26893.82,2020-05-05
A0005072,C042918,Credit,83121.27,2021-02-21
A0005073,C024345,Checking,62560.56,2021-07-04
A0005074,C023753,Credit,56746.65,2022-10-24
A0005075,C012179,Investment,55067.74,2021-02-01
A0005076,C032856,Savings,33692.46,2020-08-23
A0005077,C029753,Savings,29471.64,2021-08-29
A0005078,C031089,Credit,69631.45,2019-12-05
A0005079,C000429,Credit,78034.51,2021-10-22
A0005080,C021079,Investment,42342.51,2021-08-04
A0005081,C037078,Investment,54026.64,2022-05-24
A0005082,C025474,Investment,47000.75,2020-03-26
A0005083,C025181,Credit,64397.41,2022-11-12
A0005084,C009843,Savings,45598.12,2022-02-27
A0005085,C020711,Credit,17454.51,2022-01-28
A0005086,C001160,Checking,22986.51,2021-06-24
A0005087,C009623,Savings,63097.3,2022-11-10
A0005088,C036530,Investment,96291.44,2019-12-13
A0005089,C001385,Savings,4187.13,2021-01-10
A0005090,C008452,Investment,24322.46,2022-11-12
A0005091,C027149,Savings,52521.32,2021-12-30
A0005092,C039898,Credit,81159.5,2019-11-18
A0005093,C024875,Credit,86205.8,2020-07-18
A0005094,C016899,Savings,49561.95,2021-05-16
A0005095,C030231,Credit,80732.18,2021-11-19
A0005096,C021768,Credit,7786.02,2020-06-16
A0005097,C045033,Checking,21628.09,2020-06-27
A0005098,C045755,Checking,60033.89,2023-01-22
A0005099,C025531,Checking,41791.18,2022-01-21
A0005100,C049167,Credit,9106.42,2020-10-04
A0005101,C016744,Credit,99821.19,2022-09-28
A0005102,C046793,Checking,60641.38,2023-01-20
A0005103,C046589,Credit,60839.64,2019-11-24
A0005104,C040264,Savings,8452.95,2020-02-24
A0005105,C030087,Checking,35535.85,2020-01-16
A0005106,C022459,Checking,64012.84,2019-12-21
A0005107,C034837,Savings,96529.79,2022-07-17
A0005108,C040376,Savings,58395.76,2023-01-17
A0005109,C027197,Checking,31293.16,2020-05-29
A0005110,C020465,Checking,50981.17,2022-04-26
A0005111,C003194,Investment,89173.54,2022-11-23
A0005112,C035943,Checking,7773.39,2022-10-04
A0005113,C049120,Investment,26080.69,2020-11-21
A0005114,C049218,Credit,1395.18,2021-01-23
A0005115,C033546,Checking,70682.36,2019-01-20
A0005116,C033060,Investment,26683.81,2019-02-17
A0005117,C015405,Savings,80094.35,2019-01-20
A0005118,C031527,Savings,48935.0,2020-10-09
A0005119,C009501,Credit,77494.68,2022-09-30
A0005120,C030201,Investment,74340.9,2020-08-08
A0005121,C020615,Credit,94208.9,2022-08-08
A0005122,C044151,Savings,75777.66,2021-07-01
A0005123,C003591,Checking,69429.64,2022-04-14
A0005124,C031774,Credit,32276.55,2019-05-06
A0005125,C002140,Investment,90502.31,2019-08-15
A0005126,C009858,Investment,95437.14,2022-02-09
A0005127,C025127,Investment,89733.29,2020-01-31
A0005128,C032570,Investment,91546.38,2019-12-12
A0005129,C044983,Checking,24855.54,2021-12-20
A0005130,C029659,Checking,63439.15,2022-06-05
A0005131,C016818,Investment,68669.69,2022-09-02
A0005132,C012795,Investment,55498.98,2022-08-02
A0005133,C015768,Investment,90538.87,2021-05-17
A0005134,C010425,Investment,73665.9,2022-09-21
A0005135,C003561,Investment,30418.25,2022-03-10
A0005136,C029149,Investment,40733.39,2019-01-13
A0005137,C032102,Credit,64021.72,2021-08-29
A0005138,C017784,Savings,72390.39,2022-11-20
A0005139,C002230,Checking,84739.83,2020-08-30
A0005140,C027840,Investment,38895.13,2022-09-12
A0005141,C014812,Investment,8015.7,2020-11-10
A0005142,C045152,Investment,78129.31,2020-06-16
A0005143,C011067,Savings,5125.44,2021-10-29
A0005144,C005659,Savings,36543.38,2022-03-11
A0005145,C019275,Investment,32637.43,2022-12-01
A0005146,C049182,Checking,1851.88,2022-12-10
A0005147,C031620,Credit,16979.45,2020-12-04
A0005148,C044223,Checking,78944.37,2019-07-09
A0005149,C025718,Checking,61203.31,2020-02-02
A0005150,C041854,Credit,71190.46,2019-01-02
A0005151,C042293,Credit,96379.08,2020-10-23
A0005152,C023019,Checking,19395.24,2021-08-25
A0005153,C034487,Savings,53318.0,2020-08-17
A0005154,C028415,Checking,63432.29,2021-08-13
A0005155,C016100,Investment,17448.84,2022-07-20
A0005156,C029984,Investment,69010.81,2019-07-03
